,country,satellite_1,bands_1,num_features_1,points_1,month_range_1,limit_months_1,crop_mask_1,weighted_avg_1,satellite_2,bands_2,num_features_2,points_2,month_range_2,limit_months_2,crop_mask_2,weighted_avg_2,hot_encode,kfold_total_n,kfold_train_n,kfold_test_n,kfold_best_reg_param,kfold_mean_of_val_R2,kfold_val_R2,kfold_val_r,kfold_val_r2,kfold_train_R2,kfold_train_r,kfold_train_r2,kfold_test_R2,kfold_test_r,kfold_test_r2,logo_total_n,logo_train_n,logo_test_n,logo_best_reg_param,logo_summary_val_R2,logo_summary_val_r,logo_val_R2,logo_val_r,logo_val_r2,logo_summary_train_R2,logo_summary_train_r,logo_train_R2,logo_train_r,logo_train_r2,logo_test_R2,logo_test_r,logo_test_r2,kfold_demean_R2,kfold_demean_r,kfold_demean_r2,logo_demean_R2,logo_demean_r,logo_demean_r2
24,ZMB,sentinel-2-l2a,2-3-4-8,1000,15,4-9,True,True,False,sentinel-2-l2a,2-3-4,1000,4,4-9,True,False,True,True,504,403,101,1000.0,0.6341804038470785,0.6403881541118941,0.8012768259522001,0.6420445518080323,0.9011784059096724,0.9520204948942592,0.9063430226987103,0.7179412263747831,0.8527322415942659,0.7271522758543814,504,3024,504,10000.0,0.5289861684231396,0.729815966104583,0.5022948715032454,0.710611996113911,0.5049694090209971,0.7888665536651612,0.8985352257903245,0.7773626487047552,0.8898625635624392,0.7918553820299161,0.43306312333868,0.6655479435262196,0.44295406513198,0.6112652130651386,0.782278073520908,0.611958984311583,-0.7346125081511945,0.042365445430796796,0.0017948309665498212
25,ZMB,sentinel-2-l2a,2-3-4-8,1000,15,4-9,True,True,False,sentinel-2-l2a,2-3-4,1000,4,4-9,True,False,True,False,504,403,101,1000.0,0.6338206998625863,0.6400355948607949,0.8010689028127941,0.6417113870536937,0.9009274968987265,0.9518842474303597,0.9060836205060623,0.7174662589527256,0.8524272502662753,0.7266322169965231,504,3024,504,10000.0,0.528805556646164,0.7296874401145214,0.5021046842020103,0.7104788558534262,0.5047802046147936,0.7887210256664967,0.89844564394133,0.7772230604404441,0.8897775412530677,0.7917040729183547,0.43283398923138927,0.6653948789350388,0.44275034491297494,0.6109206149538549,0.7820683418086805,0.6116308912593791,-0.7347468217724487,0.0424441825757425,0.001801508634522963
26,ZMB,sentinel-2-l2a,2-3-4,1000,15,4-9,True,False,True,sentinel-2-l2a,2-3-4-8,1000,15,4-9,True,False,False,True,504,403,101,1000.0,0.6493761704142937,0.6567623377464864,0.8109264268269182,0.6576016697262731,0.8729099812906377,0.9371884829265823,0.8783222525302289,0.6069111723182399,0.7848719304361006,0.6160239471864911,504,3024,504,10000.0,0.5214610059181448,0.7221562988928744,0.48111202643260964,0.6951734350165232,0.4832661047526722,0.8379857648386979,0.9215146281829151,0.8224304482608187,0.9109819104243151,0.8298880411203349,0.507120585555622,0.7136364643086883,0.5092770031910058,0.5735954090806384,0.7609774422815814,0.5790866676614175,-0.5027881668356646,-0.0027174247331866056,7.384397180534294e-06
27,ZMB,sentinel-2-l2a,2-3-4,1000,15,4-9,True,False,True,sentinel-2-l2a,2-3-4-8,1000,15,4-9,True,False,False,False,504,403,101,1000.0,0.6487707312643497,0.6561743911902762,0.8105765730701515,0.6570343808101506,0.8724298969237404,0.9369187116249623,0.8778166721929793,0.6058337083579087,0.7841213844907106,0.6148463456156288,504,3024,504,10000.0,0.5209524413390797,0.7218011747191321,0.4805907071121036,0.6948197277858825,0.4827744541204479,0.8374962241621406,0.921225458486374,0.8219547357104291,0.9107030031019478,0.8293799598589064,0.506543734708703,0.7132548413675072,0.5087324687341878,0.5731922044709459,0.7607547515002527,0.5787477919302113,-0.502392992382473,-0.002056688165118601,4.229966208538918e-06
28,ZMB,landsat-8-c2-l2,1-2-3-4-5-6-7,1000,20,4-9,True,True,False,landsat-8-c2-l2,1-2-3-4-5-6-7,1000,15,4-9,True,True,True,True,648,518,130,1000.0,0.6239494256031183,0.6259120218960145,0.7947671796123493,0.6316548697889683,0.9040204012702171,0.9540612308340014,0.9102328321804897,0.6500333334773005,0.8152729378950941,0.664669963264098,648,5184,648,10000.0,0.5689758034600869,0.756156355142487,0.5486182958020751,0.7429958389433939,0.5520428166871978,0.7909730688543908,0.8976178969787001,0.7777651766993039,0.8879375850204054,0.7884331548918697,0.542621485098383,0.7400264837809702,0.5476391966972266,0.5202005388736419,0.7279277794369651,0.5298788520760309,-0.36924095851452976,0.24290438566682257,0.05900254057617648
29,ZMB,landsat-8-c2-l2,1-2-3-4-5-6-7,1000,20,4-9,True,True,False,landsat-8-c2-l2,1-2-3-4-5-6-7,1000,15,4-9,True,True,True,False,648,518,130,1000.0,0.6233405198326218,0.6253096049297683,0.7944224048709286,0.6311069573609096,0.903738608848431,0.9539104678363095,0.9099451806476869,0.6494152455620139,0.81494012888008,0.6641274136590815,648,5184,648,10000.0,0.5686874315910119,0.7559668857081898,0.5483212841067093,0.7428044607263369,0.5517584668749441,0.7907694661205279,0.8974940183739943,0.7775720267601299,0.8878214374858349,0.7882269048594142,0.5421805447717191,0.7397499062224815,0.5472299237561702,0.5196449069995737,0.7276251442908752,0.529438350604317,-0.36991983419188523,0.24287113742954156,0.05898638939631926
30,ZMB,sentinel-2-l2a,2-3-4,1000,15,1-12,False,False,True,landsat-8-c2-l2,1-2-3-4-5-6-7,1000,20,4-9,True,True,True,True,426,340,86,1000.0,0.5776853929246695,0.5925376810084548,0.7755292922919714,0.601445683202886,0.9200801563440226,0.96243185756996,0.9262750804655637,0.5611405456060607,0.7656187525073053,0.5861720741908424,426,2130,426,10000.0,0.35177542854060007,0.6259626475351571,0.2919735515132109,0.5595917745808953,0.3131429541785955,0.6734324679014374,0.8457622745313677,0.6513422073000388,0.8239117687459434,0.6788306026780689,0.29850803532673353,0.5606044129375615,0.31427730780506796,0.6247041582483841,0.8060614245026254,0.6497350200712017,-0.4807883779669553,0.12561886066044317,0.015780098153627835
31,ZMB,sentinel-2-l2a,2-3-4,1000,15,1-12,False,False,True,landsat-8-c2-l2,1-2-3-4-5-6-7,1000,20,4-9,True,True,True,False,426,340,86,1000.0,0.5772234112652084,0.5920847699512544,0.7752789306973102,0.6010574203831648,0.9198763467085544,0.9623239857883145,0.9260674536235081,0.5603844140377777,0.7652176430183384,0.5855580411865412,426,2130,426,10000.0,0.35169201935063754,0.6258806687183669,0.2918877434942262,0.5595141336158888,0.31305606571593864,0.6733539144783764,0.8457050235363412,0.6512677495736297,0.8238590682979342,0.6787437644167402,0.2984110020807257,0.5605208420576363,0.3141836143810017,0.6242661500018403,0.8058655185359115,0.6494192339651534,-0.4807552497405343,0.1256719872724992,0.015793448385019202
32,ZMB,sentinel-2-l2a,2-3-4,1000,20,1-12,False,True,True,sentinel-2-l2a,2-3-4,1000,15,4-9,True,True,True,True,490,392,98,1000.0,0.6003474982227941,0.6101099067978837,0.7825821045223913,0.612434750318695,0.8721689435441318,0.9367827172113778,0.8775618592659323,0.5912184124202478,0.7724226688658382,0.5966367793778243,490,2940,490,10000.0,0.38786415717068934,0.6433244544264344,0.34537398798759356,0.6110676576516564,0.37340368222788195,0.722820751885444,0.860182028653346,0.7190238288477206,0.8571551130663547,0.7347148878557953,0.38359697923089553,0.6347450690478188,0.40290130268052027,0.5235677635766873,0.7323182171436242,0.5362899711604163,-0.38684621375354666,0.25027640762555525,0.0626382802139531
33,ZMB,sentinel-2-l2a,2-3-4,1000,20,1-12,False,True,True,sentinel-2-l2a,2-3-4,1000,15,4-9,True,True,True,False,490,392,98,1000.0,0.5998379064729367,0.6096026981355408,0.7822768623261359,0.6119570893308242,0.8717749639615574,0.9365631759166824,0.8771505824831425,0.5903290876490033,0.7719161772720857,0.59585458473435,490,2940,490,10000.0,0.38767795227026514,0.6431798408453053,0.3451820766472534,0.6109252442466728,0.37322965405785685,0.7226586453042234,0.8600761621554167,0.7188610111954232,0.8570487113610288,0.7345324936456,0.3833841235966621,0.6345910458938204,0.4027057955286129,0.5230249169908507,0.7320356478725885,0.5358761897562403,-0.38682617199898006,0.25033616211754045,0.0626681940637395
34,ZMB,sentinel-2-l2a,2-3-4,1000,4,4-9,True,False,True,sentinel-2-l2a,2-3-4,1000,4,4-9,True,False,False,True,504,403,101,1000.0,0.5369670773582153,0.5511108839556798,0.7455694593297301,0.555873818685226,0.8545873609701584,0.9292844023236725,0.8635695004020651,0.6387751007853243,0.7993355246667577,0.6389372809942808,504,3024,504,10000.0,0.4489554383667991,0.6717163930704003,0.4191758302405024,0.6505458658155591,0.42320992352971537,0.720660031286599,0.8621450305621405,0.7065012839516874,0.8504277792623568,0.7232274077411038,0.27682938564982495,0.5645733600910333,0.31874307892447956,0.4772512479342247,0.7026467399668883,0.493712441186096,-1.0329995414048923,-0.04911207723847465,0.0024119961306778995
35,ZMB,sentinel-2-l2a,2-3-4,1000,4,4-9,True,False,True,sentinel-2-l2a,2-3-4,1000,4,4-9,True,False,False,False,504,403,101,1000.0,0.536431656843992,0.5505940256268141,0.7452566751989432,0.5554075119285832,0.8542015294333831,0.9290664742350502,0.8631645135475472,0.6379714939926869,0.7988257027876501,0.6381225034341831,504,3024,504,10000.0,0.4487229241418951,0.6715431437111953,0.41892974969776475,0.6503671997493401,0.42297749450979805,0.7204564918761676,0.8620106617033578,0.7063052395649247,0.8502999942714005,0.7230100802579437,0.27643284080648334,0.5643031862824845,0.31843808604856444,0.4767208114667383,0.7023743659412253,0.4933297499313382,-1.0333202701463677,-0.04903182896396464,0.0024041202515514815
36,ZMB,sentinel-2-l2a,2-3-4-8,1000,15,4-9,True,False,True,sentinel-2-l2a,2-3-4-8,1000,15,4-9,True,True,True,True,504,403,101,1000.0,0.5738310137658886,0.5844570556100186,0.7658334406230944,0.5865008587766067,0.8512841567691877,0.9269203305299071,0.8591812991496722,0.5973379518319653,0.7748703974307956,0.6004241328145591,504,3024,504,1000.0,0.4599414514442235,0.6819336780386791,0.37997779408246946,0.6197925180341558,0.38414276541111936,0.6833231796329613,0.8507231725223057,0.633080508717,0.8042747812115804,0.6468579236929355,0.13545402984764365,0.48966950941640003,0.23977622845209787,0.5182986719865483,0.7282458680552112,0.5303420443394881,-1.4709223105111868,-0.06006052447896149,0.0036072666006879326
37,ZMB,sentinel-2-l2a,2-3-4-8,1000,15,4-9,True,False,True,sentinel-2-l2a,2-3-4-8,1000,15,4-9,True,True,True,False,504,403,101,1000.0,0.5730416189616291,0.5836973809686536,0.765366535266431,0.5857859333057409,0.8507213684234446,0.926598732930343,0.8585852118681171,0.596266446634963,0.7741483069626334,0.5993056011731116,504,3024,504,1000.0,0.45963311843833343,0.6816840456155655,0.379591629974515,0.6195177557242727,0.3838022496576396,0.683010780915597,0.8504943941957511,0.6328049772905864,0.8040848179627881,0.6465523944782501,0.1344343342337163,0.4892282538258895,0.239344284341529,0.5176836783733094,0.7279201128775253,0.5298676907316292,-1.4732172034418718,-0.05981013108702623,0.0035772517806472613
38,ZMB,sentinel-2-l2a,2-3-4,1000,15,1-12,False,False,True,sentinel-2-l2a,2-3-4,1000,15,1-12,False,False,False,True,497,397,100,1000.0,0.4821034620532738,0.4905348272832474,0.7111359564655487,0.5057143485781708,0.8702751349504703,0.9377438336444065,0.8793634975381084,0.6684645150153875,0.8223279826613497,0.676223311067885,497,2982,497,100000.0,0.1382751775352934,0.4217024063159001,0.09973039897788649,0.3392439890270664,0.11508648409099632,0.34664244660969146,0.6844613867302825,0.32293343339773517,0.6218800732180488,0.38673482546568577,0.01035456479003205,0.28446499873307035,0.08092033550420571,0.5935068754279111,0.7749867280555712,0.6006044286622799,-0.3858500606449402,0.15587376636819966,0.02429663104180809
39,ZMB,sentinel-2-l2a,2-3-4,1000,15,1-12,False,False,True,sentinel-2-l2a,2-3-4,1000,15,1-12,False,False,False,False,497,397,100,1000.0,0.48119207684850773,0.489641971051039,0.7106234592166502,0.504985700789038,0.8698143487974572,0.9374861443049711,0.8788802707638012,0.6675193705152331,0.8217166617480647,0.6752182721943834,497,2982,497,100000.0,0.13825982405520865,0.4216749561289734,0.09971492346541067,0.33922113485858313,0.11507097833474504,0.3466256180526247,0.6844383739034261,0.32291710458868206,0.6218596330397222,0.38670940320429803,0.010332676772405458,0.2844416670473806,0.08090706195269293,0.5929219547047406,0.7746694966287039,0.6001128290069695,-0.38585473279296956,0.1558796237725724,0.024298457107478716
40,ZMB,sentinel-2-l2a,2-3-4,1000,4,4-9,True,False,True,sentinel-2-l2a,2-3-4,1000,15,1-12,False,True,False,True,490,392,98,1000.0,0.5937808380192633,0.5980816819871773,0.7769749426041742,0.6036900614347598,0.9052460047870865,0.9550381394177051,0.912097847742432,0.6509703508694868,0.806834754756363,0.6509823214827605,490,2940,490,100000.0,0.33036997654262745,0.5949249045129984,0.2730863790976581,0.532367449536055,0.28341510132552405,0.5991158990916388,0.8066248562278245,0.5633228985186032,0.766786337087822,0.5879612867445589,0.13080892433365332,0.47577892444944975,0.2263655849502752,0.6058433885436219,0.781240136020902,0.6103361501299575,-0.8494047259482738,0.21101038936466932,0.044525384419829346
41,ZMB,sentinel-2-l2a,2-3-4,1000,4,4-9,True,False,True,sentinel-2-l2a,2-3-4,1000,15,1-12,False,True,False,False,490,392,98,1000.0,0.5933910478307602,0.5976943886430565,0.7767495007121714,0.6033397868566076,0.9049957504614037,0.9549032374116159,0.9118401928191848,0.650548008116423,0.8065738874294933,0.650561435883125,490,2940,490,100000.0,0.33026329449502545,0.5948135599887863,0.2729598630980231,0.5322489995991727,0.28328899757432013,0.5990306011759463,0.8065557443571832,0.5632536618537726,0.766735726083535,0.5878836736528457,0.13048554100142307,0.4756186526708957,0.2262131027684781,0.6055016423251134,0.7810517531725315,0.610041841133885,-0.8500456130809366,0.2110649074912833,0.04454839517430397
42,ZMB,landsat-c2-l2,r-g-b-nir-swir16-swir22,1024,20,1-12,False,True,False,sentinel-2-l2a,2-3-4,1000,15,4-9,True,True,False,True,426,340,86,10000.0,0.5919568495369826,0.6375667505096789,0.7993911149266125,0.6390261546236127,0.818956715653886,0.9101989716509993,0.8284621679945365,0.5749787077848681,0.7650772413833261,0.5853431852827202,426,2130,426,10000.0,0.4882354968673127,0.7101654425896903,0.43489765150926485,0.6705640345665005,0.44965612445410286,0.8134839336183729,0.9079368508344141,0.8099976144851336,0.9054965041726568,0.8199239190689023,0.48585301796049196,0.7023949821660295,0.49335871097201683,0.5453523958908697,0.7407595735979284,0.5487247458769847,-0.46722825558316017,0.17220211249714856,0.02965356754848061
43,ZMB,landsat-c2-l2,r-g-b-nir-swir16-swir22,1024,20,1-12,False,True,False,sentinel-2-l2a,2-3-4,1000,15,4-9,True,True,False,False,426,340,86,10000.0,0.5918776599212892,0.6374933999905883,0.7993434367413657,0.6389499298614977,0.8188870188333104,0.910157887672335,0.8283873804921668,0.5748736964228252,0.7650155562052618,0.5852488012360462,426,2130,426,10000.0,0.4881387392176396,0.7100954551659572,0.43479594931257404,0.6704935137086028,0.4495615519253083,0.8134063013285455,0.9078905785752166,0.8099191351007655,0.9054496712852882,0.8198391072306365,0.4857367372372775,0.7023167762035837,0.49324885413699465,0.5453161927373057,0.740737730159398,0.5486923848816971,-0.46727434007423185,0.17221158131518116,0.029656828739075252
44,ZMB,landsat-c2-l2,r-g-b-nir-swir16-swir22,1024,20,4-9,True,True,True,landsat-8-c2-l2,1-2-3-4-5-6-7,1000,20,4-9,True,True,False,True,648,518,130,1000.0,0.6010891090327508,0.6062297010326909,0.7839217696442768,0.6145333409222147,0.895106844822846,0.9494767454996282,0.9015060902445658,0.6784328390152632,0.8263177065025495,0.6828009520796336,648,5184,648,10000.0,0.5307730665061653,0.7314467081243927,0.5096126465731499,0.71760255395258,0.5149534254392655,0.7856021652838352,0.8948864605852141,0.7730887622552908,0.8856258810785942,0.7843332012362363,0.49130221604779134,0.7065235619282302,0.4991755435597537,0.5412131802041065,0.7488926292107999,0.5608401700862646,-0.5604616843946382,0.2600629675953141,0.0676327471144814
45,ZMB,landsat-c2-l2,r-g-b-nir-swir16-swir22,1024,20,4-9,True,True,True,landsat-8-c2-l2,1-2-3-4-5-6-7,1000,20,4-9,True,True,False,False,648,518,130,1000.0,0.6002300077197321,0.6053817440515998,0.7834465208783311,0.6137884510763613,0.8947211449914909,0.949266869689289,0.9011075898897015,0.6777429145545314,0.8259293776268108,0.6821593368270111,648,5184,648,10000.0,0.5304033277737727,0.7312018939182632,0.5092062322992712,0.7173402571763989,0.5145770445659021,0.7853764617609379,0.8947476298787786,0.7728769202367225,0.8854974855169598,0.7841057968568586,0.49085063765929093,0.7062453560700893,0.49878250297056725,0.54053235186343,0.7485891667302371,0.5603857405458708,-0.5611925462818259,0.2601052272518141,0.06765472924371786
46,ZMB,landsat-8-c2-l2,1-2-3-4-5-6-7,1000,15,1-12,False,True,True,landsat-c2-l2,r-g-b-nir-swir16-swir22,1024,20,4-9,True,True,True,True,384,307,77,10000.0,0.6371720427290943,0.6523950646623362,0.8092551367268945,0.6548938763188648,0.843904213420361,0.9257613077639122,0.8570339989527489,0.7414965559562416,0.8618219832048438,0.7427371307351301,384,2688,384,10000.0,0.6395856777994023,0.8016653969394565,0.630177306918681,0.7950912368295061,0.6321700748830738,0.8559958845676071,0.9316228039207565,0.8535642797585394,0.9299526892259757,0.8648120041986243,0.6402736423140762,0.801123528472531,0.6417989078722782,0.49254278858361566,0.7018145854880677,0.49254371240378836,-0.2087456556003644,0.1813976685416042,0.0329051141523297
47,ZMB,landsat-8-c2-l2,1-2-3-4-5-6-7,1000,15,1-12,False,True,True,landsat-c2-l2,r-g-b-nir-swir16-swir22,1024,20,4-9,True,True,True,False,384,307,77,10000.0,0.6371223913616083,0.6523475163972783,0.8092241682940506,0.654843754551198,0.8438682211100743,0.9257412778463848,0.8569969135086575,0.7414405780769391,0.8617874460657056,0.7426776021964514,384,2688,384,10000.0,0.6395355017907705,0.8016323964637538,0.6301264696813347,0.7950579586299136,0.6321171575807654,0.8559584467697685,0.9316021048339573,0.8535264711570968,0.9299317103462776,0.8647729859075532,0.6402187733586839,0.8010881542158332,0.6417422308249306,0.49249733937732376,0.7017821245029761,0.4924981502719106,-0.2087908734379169,0.18141307363542875,0.03291070328585349
48,ZMB,sentinel-2-l2a,2-3-4-8,1000,15,4-9,True,True,False,landsat-c2-l2,r-g-b-nir-swir16-swir22,1024,20,4-9,True,True,False,True,432,345,87,1000.0,0.6929677122020028,0.7075665318419755,0.8414042785556627,0.7079611599717752,0.9408201812808609,0.9718646177961897,0.9445208353241339,0.6869204690347537,0.8321200357335108,0.6924237538691392,432,2160,432,10000.0,0.5931935674798736,0.7758965324585889,0.5660185667639539,0.7545516711414353,0.5693482244223327,0.859274310488377,0.9342293704326324,0.8448496321334837,0.9243193632132776,0.8543662852109989,0.61100151042107,0.7843904461848332,0.6152683720660418,0.6935127875392539,0.8344737844016896,0.6963464968536776,-0.13692674092301305,0.24356884124173833,0.05932578042384313
49,ZMB,sentinel-2-l2a,2-3-4-8,1000,15,4-9,True,True,False,landsat-c2-l2,r-g-b-nir-swir16-swir22,1024,20,4-9,True,True,False,False,432,345,87,1000.0,0.6926931845341409,0.7073046643411119,0.8412521069671259,0.7077051074766287,0.9406943436533959,0.9717989321705133,0.9443931645677499,0.6864512266276566,0.8318700701972966,0.6920078136900553,432,2160,432,10000.0,0.5930451833177,0.7757946435939085,0.5658462331780941,0.7544326369518217,0.5691686036980792,0.8591581566575555,0.9341623793555222,0.8447409279716744,0.9242574467904003,0.8542518279475098,0.610886843126996,0.7843116839419466,0.615144817567852,0.6932794739283663,0.8343510470201507,0.6961416696636218,-0.13667962043061443,0.24383700907219244,0.05945648699327246
50,ZMB,sentinel-2-l2a,2-3-4,1000,15,4-9,True,False,False,sentinel-2-l2a,2-3-4-8,1000,15,1-12,False,False,False,True,497,397,100,1000.0,0.6315548065227864,0.6372258484297746,0.8018337900500102,0.6429374268659639,0.91639515679237,0.9596452534939407,0.9209190125534497,0.7196947067572192,0.8485098395399806,0.7199689477961636,497,2982,497,10000.0,0.5003360779302639,0.7124479605087235,0.46175552679423204,0.6838580279990328,0.46766180245872596,0.8100537325372703,0.9079503646122831,0.8005950366809836,0.9011969830384148,0.8121560022375408,0.5484084179107455,0.742260041202355,0.5509499687657218,0.640455513419879,0.802533321561629,0.6440597322167411,-0.20715973616514805,0.13255511780603998,0.01757085925657314
51,ZMB,sentinel-2-l2a,2-3-4,1000,15,4-9,True,False,False,sentinel-2-l2a,2-3-4-8,1000,15,1-12,False,False,False,False,497,397,100,1000.0,0.6311464176037507,0.6368199813441816,0.8016056993036524,0.6425716971560976,0.9161618802797589,0.9595200285555568,0.9206786851992567,0.719164664289886,0.8481916026345898,0.7194289947798339,497,2982,497,10000.0,0.5001543129219574,0.7123124435390294,0.46155602260634887,0.6837155967880487,0.46746701729123763,0.8099124894011198,0.9078652048786002,0.8004590108703382,0.9011156420613933,0.8120094003677171,0.5482502211862439,0.7421445579049375,0.5507785448279151,0.640053660650038,0.8023128933866014,0.64370597889438,-0.20699243872796602,0.13283467253569592,0.01764505022766557
52,ZMB,sentinel-2-l2a,2-3-4,1000,4,4-9,True,True,False,landsat-8-c2-l2,1-2-3-4-5-6-7,1000,15,1-12,False,False,False,True,288,230,58,10000.0,0.6484338824788626,0.6631145098586035,0.8170544055550951,0.6675779016369898,0.846192248674617,0.9269394697147605,0.8592167805150813,0.7416862789622471,0.8710314265394179,0.7586957460192933,288,1440,288,10000.0,0.6665017102818704,0.8209981913659061,0.641419329042522,0.8033652119106034,0.6453956637081687,0.9100442177190171,0.9597612452951444,0.895230309730349,0.9501691324788186,0.9028213803155508,0.6213483216194045,0.7906736954800365,0.6251648927240575,0.5758695746182947,0.7649591853827005,0.5851625553013647,-0.21385576142400464,0.20111727919736372,0.040448159991750346
53,ZMB,sentinel-2-l2a,2-3-4,1000,4,4-9,True,True,False,landsat-8-c2-l2,1-2-3-4-5-6-7,1000,15,1-12,False,False,False,False,288,230,58,10000.0,0.6483818604198432,0.6630679406016915,0.8170234019139953,0.6675272392751178,0.8461493832910612,0.9269150268092731,0.8591714669248354,0.7416323991577459,0.8709922332007236,0.7586274702959837,288,1440,288,10000.0,0.6664472469631606,0.8209627602762102,0.6413597035679923,0.8033266294886563,0.6453336736456049,0.910002843736109,0.9597391733351809,0.8951893358411097,0.9501471523901951,0.9027796111951966,0.6212419173920138,0.7906085560700169,0.625061888931117,0.5758499712193196,0.7649412183839639,0.5851350675827431,-0.2139220202587655,0.20117850415760266,0.04047279053509055
54,ZMB,landsat-8-c2-l2,1-2-3-4-5-6-7,1000,15,1-12,False,False,True,sentinel-2-l2a,2-3-4,1000,15,4-9,True,True,True,True,288,230,58,1000.0,0.552898972809469,0.5695684853739924,0.7608432242468116,0.5788824118822841,0.9569106520187803,0.9806028401375567,0.9615819300858426,0.7434682029472083,0.8631468050439044,0.7450224070574999,288,1440,288,1000.0,0.5441616240570616,0.7443537492347407,0.4949646771889008,0.7095428124555309,0.5034510027073046,0.85612781656408,0.9341494939534485,0.8436422230359748,0.925292783022134,0.856166734312846,0.4958066405280881,0.7163793665160094,0.5131993967698789,0.7609562922454942,0.8725788653427872,0.7613938762429059,-0.5568706615885597,0.15325724378382857,0.023487782772215863
55,ZMB,landsat-8-c2-l2,1-2-3-4-5-6-7,1000,15,1-12,False,False,True,sentinel-2-l2a,2-3-4,1000,15,4-9,True,True,True,False,288,230,58,1000.0,0.5526633118457556,0.5693564522615837,0.7607227900236684,0.5786991632613943,0.9568595472492981,0.9805781211042364,0.9615334515883145,0.7432128377435896,0.8629900563522885,0.7447518373629262,288,1440,288,1000.0,0.5440647326999315,0.7442879853973511,0.4948617190302266,0.7094753507250421,0.5033552732864215,0.8560590454419378,0.9341105526873286,0.843576092919796,0.9252555496519914,0.8560978321618088,0.4956237519451058,0.7162862205771601,0.513065949788712,0.760839440450489,0.8725081760357607,0.76127051724925,-0.5571280382920234,0.15339578400920117,0.023530266551797498
56,ZMB,sentinel-2-l2a,2-3-4,1000,15,1-12,False,True,True,sentinel-2-l2a,2-3-4,1000,20,4-9,True,True,True,True,490,392,98,1000.0,0.6162604537493717,0.6264024345137909,0.7922113679289426,0.6275988514758465,0.879897098550118,0.9408387909636812,0.8851776305820014,0.58852915932655,0.7672416876572371,0.5886598072791254,490,2940,490,100000.0,0.3060644885063467,0.5874829905262868,0.19868837555709407,0.5008452843108848,0.25084599881645103,0.6939255412763901,0.8629478863025343,0.6445470804256754,0.8148646891836189,0.6640044616783158,-0.4312722250520775,0.3345265068551926,0.11190798378873722,0.5439404599037201,0.7429080500028963,0.5519123707591058,-2.5747015420446155,0.053576875950935195,0.002870481636661898
57,ZMB,sentinel-2-l2a,2-3-4,1000,15,1-12,False,True,True,sentinel-2-l2a,2-3-4,1000,20,4-9,True,True,True,False,490,392,98,1000.0,0.6158207771793648,0.625962900992691,0.7919448082794494,0.6271765793607738,0.8795329776387335,0.9406365639274369,0.8847971453972151,0.5877364888106452,0.7667349623486043,0.5878825024877156,490,2940,490,100000.0,0.30584134371182436,0.5872589300525685,0.19835528548769388,0.5005712382774463,0.2505715645906159,0.6937352894326168,0.8628079506883266,0.6443845739467091,0.8147535983918335,0.663823426092441,-0.4325970038417184,0.33418539684891346,0.11167987946706578,0.5434932785836954,0.7426573120892642,0.5515398831996507,-2.5776033912146854,0.05360957592759648,0.0028739866311367317
58,ZMB,sentinel-2-l2a,2-3-4,1000,20,1-12,False,True,True,sentinel-2-l2a,2-3-4-8,1000,15,1-12,False,False,True,True,490,392,98,10000.0,0.6380439631907754,0.645360677851182,0.8066157475965017,0.6506289642706633,0.826054952377397,0.9169204818167032,0.8407431699749751,0.6468345592369393,0.8084622465975273,0.653611204173521,490,2940,490,10000.0,0.4964371604259986,0.713307709897295,0.4565194167715031,0.6814686293501028,0.4643994927883078,0.8332415007289924,0.9234630381997782,0.8115946174073143,0.9076095269952134,0.8237550534924749,0.3247260090766234,0.589608994481732,0.34763876637375907,0.5559520359723116,0.7459951712598943,0.5565087955430791,-0.8825904949743515,-0.02488276867828392,0.0006191521770969873
59,ZMB,sentinel-2-l2a,2-3-4,1000,20,1-12,False,True,True,sentinel-2-l2a,2-3-4-8,1000,15,1-12,False,False,True,False,490,392,98,10000.0,0.6379687328883198,0.6452858305806701,0.8065653512744089,0.6505476658764106,0.8259858384055098,0.9168800687426014,0.8406690604574375,0.6467295785727739,0.8083893594516044,0.6534933564745753,490,2940,490,10000.0,0.49629399778923655,0.7132009440032953,0.4563550020122369,0.6813520813967948,0.4642406588237445,0.8331650974838071,0.9234181278494478,0.8115222564710196,0.907567402299286,0.8236785897162741,0.32439350307729353,0.5893819007717171,0.3473710249572822,0.555910712156552,0.745965668093849,0.5564647779747025,-0.8834045724539039,-0.024923078581000017,0.0006211598459547018
60,ZMB,sentinel-2-l2a,2-3-4-8,1000,15,1-12,False,True,False,sentinel-2-l2a,2-3-4,1000,4,1-12,False,True,False,True,490,392,98,10000.0,0.6082293555486818,0.6144045301821086,0.784315860777527,0.6151513694671932,0.8389819004410087,0.9234536724155643,0.8527666850977924,0.6894740059639602,0.8439573679668319,0.7122640389455024,490,2940,490,10000.0,0.5035943656773914,0.713658049909894,0.4870572504856715,0.7005734225659979,0.4908031204058362,0.8441756220548652,0.9262688025389012,0.8409706278156226,0.9240557858210788,0.8538790953094115,0.5022679797193083,0.7115490391820791,0.50630203516094,0.5881493564277087,0.7704387237859334,0.5935758271088978,-0.393662501553006,0.05291295409194517,0.0027997807107362975
