year,district,split,observed,predicted
2016,Mwense,val,0.046674824489016054,0.03857176526384757
2017,Mwense,val,0.014688105906800697,0.008827134601835082
2018,Mwense,val,0.003138693611094534,0.029473099735656212
2020,Mwense,val,-0.09119929499621493,-0.0025990265275971196
2021,Mwense,val,0.019596316188457696,0.0001418949222354378
2016,Mwinilunga,val,0.01926190825989782,0.05715034084181883
2017,Mwinilunga,val,-0.015477834120109168,0.0041121773965197795
2018,Mwinilunga,val,-0.009439418595545312,0.018398679679424657
2020,Mwinilunga,val,-0.05030456214735357,-0.004438697728393068
2021,Mwinilunga,val,0.011404513245912518,0.005153071785728373
2016,Namwala,val,0.09293313074838766,0.0024128371571700453
2017,Namwala,val,0.03473484024854889,-0.009875586170723764
2018,Namwala,val,-0.09380961556396841,0.01748909772840323
2020,Namwala,val,0.14707350064399277,-0.03134633160114866
2021,Namwala,val,0.012190710288998985,0.03287740798021309
2016,Nchelenge,val,0.04824421469187501,-0.0027567859254799473
2017,Nchelenge,val,0.0007825991067405003,0.05943361770687505
2018,Nchelenge,val,-0.012657735216592247,0.03112342294987496
2020,Nchelenge,val,0.030605240865464234,-0.02110749769476406
2021,Nchelenge,val,0.023311400489963163,-0.005618185104145063
2016,Ndola,val,0.08484009464684772,0.005902533641180007
2017,Ndola,val,-0.05123559632608554,0.019717046352537453
2018,Ndola,val,0.031308227848429016,0.022366002721836403
2020,Ndola,val,-0.060093917555792964,0.019836872758516984
2021,Ndola,val,0.019317402001094885,0.03309382977678427
2016,Nyimba,val,0.007253200941417903,-0.011759853033134062
2017,Nyimba,val,0.02803649069835784,0.03872895816662021
2018,Nyimba,val,0.01780243890217348,0.02511959585019937
2020,Nyimba,val,0.05482825191210294,0.0031256806895730684
2021,Nyimba,val,-0.037289162951090304,0.03924977749143135
2016,Petauke,val,0.0018424543747271316,0.023429497047761608
2017,Petauke,val,0.010511677029865718,0.0497901089182754
2018,Petauke,val,-0.04265895063060693,0.0455324982635511
2020,Petauke,val,-0.0027512563733458895,0.002278815974753058
2021,Petauke,val,0.057222942483706185,0.015458531718321324
2016,Samfya,val,0.030641446254394578,0.025158527468913318
2017,Samfya,val,0.01160763516836738,0.00874493562509361
2018,Samfya,val,0.010481176639091316,0.012588896942790622
2020,Samfya,val,-0.04933325206634864,0.001990276015229264
2021,Samfya,val,0.06352281240036273,0.01634432189019627
2016,Senanga,val,0.050221275504431506,0.034156344361917335
2017,Senanga,val,0.046578912724365734,0.011094182385429913
2018,Senanga,val,0.021741300816232295,0.032466778604928435
2020,Senanga,val,-0.010545672263687467,-0.012830253897997778
2021,Senanga,val,0.03733137984076276,0.0042277428322979056
2016,Serenje,val,-0.0008647299901916039,0.006159504424181437
2017,Serenje,val,-0.04033799415470807,0.0022798439877930593
2018,Serenje,val,-0.01671299864337239,0.03911302356918322
2020,Serenje,val,0.043923845920246896,0.0013985885877950141
2021,Serenje,val,0.02963142113710704,-0.009772205365478778
2016,Sesheke,val,0.00032465912105758554,0.008087911757379586
2017,Sesheke,val,0.0022422862013455613,-0.004486004270944581
2018,Sesheke,val,-0.005594782646794028,0.025279491394986385
2020,Sesheke,val,0.13571320535388554,0.0162044562894532
2021,Sesheke,val,0.005724436678255229,-0.0035393506566061992
2016,Shangombo,val,-0.006879981411118813,0.0118528755361707
2017,Shangombo,val,0.04216703896506521,0.007537626993588499
2018,Shangombo,val,-0.0221275975306863,0.0740512575323907
2020,Shangombo,val,0.07107168665151262,-0.011243870144388613
2021,Shangombo,val,0.07412376423798991,0.023715704357385077
2016,Siavonga,val,0.11174494916593461,0.03724816202249262
2017,Siavonga,val,0.07372408774234931,0.021546371242517664
2018,Siavonga,val,-0.05006534160341386,-0.0008877171679031251
2020,Siavonga,val,-0.0552889854068396,-0.05952609449300552
2021,Siavonga,val,0.13102791236552105,0.01024358782383988
2016,Sinazongwe,val,0.12424594577414325,-0.016611163247076892
2017,Sinazongwe,val,0.08766055858020985,0.004044510720451711
2018,Sinazongwe,val,-9.332230232353411e-05,0.06166187218985933
2020,Sinazongwe,val,-0.02114249690259415,-0.03023791082848292
2021,Sinazongwe,val,0.015272830989983693,0.03532596302013727
2016,Solwezi,val,-0.03953235889702372,0.04910622695322581
2017,Solwezi,val,-0.09545347831536466,0.000479696201480969
2018,Solwezi,val,0.014923579245328278,0.03827790937578098
2020,Solwezi,val,0.027622444934275014,-0.001239101558949001
2021,Solwezi,val,0.05467880567423006,-0.0032070459716782122
2016,Zambezi,val,-0.001182061450670291,0.07161809833865017
2017,Zambezi,val,-0.04031641085570159,0.02068239750001217
2018,Zambezi,val,-0.017917294497497904,0.020670311054307534
2020,Zambezi,val,-0.006902940244633449,-0.0006242012400106012
2021,Zambezi,val,0.16347783253790105,-0.0028519879352506055
2016,Chadiza,val,-0.04500869153683784,-0.06872712393962781
2017,Chadiza,val,0.08529937368543739,0.03695048451469994
2018,Chadiza,val,-0.14227036031162804,-0.034949527368479755
2019,Chadiza,val,-0.008177799096902083,-0.06315636795766322
2021,Chadiza,val,0.05452728745231439,-0.0568869103064709
2016,Chama,val,-0.11642532291242169,-0.04778035300256784
2017,Chama,val,0.04952194102600632,0.0591875564260269
2018,Chama,val,-0.043836185457490184,0.0032088110247004316
2019,Chama,val,-0.017122818128681383,-0.016858924768265796
2021,Chama,val,0.06571082492852626,0.018446406397793658
2016,Chavuma,val,0.06421685499050533,-0.01460045878310185
2017,Chavuma,val,-0.01242421553577333,0.010442241289902045
2018,Chavuma,val,-0.03871561926978212,0.06126327716364846
2019,Chavuma,val,-0.15688900928295585,-0.120868021795769
2021,Chavuma,val,0.12304610059548338,0.053302478008967244
2016,Chibombo,val,0.09182583199266792,0.10568657139977657
2017,Chibombo,val,0.023658590012316405,0.09048555249741871
2018,Chibombo,val,0.012249962681184723,0.13300929442721232
2019,Chibombo,val,-0.15218726589584697,-0.11760977206378492
2021,Chibombo,val,0.039036597466846734,0.04239831728695875
2016,Chiengi,val,0.0649594197716385,-0.021603979075697527
2017,Chiengi,val,-0.044073255707390124,-0.008788045109754058
2018,Chiengi,val,-0.04033033135808156,-0.019686985107416878
2019,Chiengi,val,-0.014224826206661156,-0.012235384918354988
2021,Chiengi,val,-0.015442112714791345,-0.011817464778540537
2016,Chililabombwe,val,-0.00961735252386009,-0.013250485448100141
2017,Chililabombwe,val,-0.08861688755559372,-0.008725383356733318
2018,Chililabombwe,val,-0.018182574832474874,-0.02926941166998077
2019,Chililabombwe,val,-0.008046739459111052,-0.02648046849878862
2021,Chililabombwe,val,0.12251069499143918,0.05792776848272842
2016,Chilubi,val,-0.04678806177930883,-0.10623207622556273
2017,Chilubi,val,0.07177876218263068,0.007639296474943703
2018,Chilubi,val,-0.004252398685485326,-0.04303371612626826
2019,Chilubi,val,0.053913051604069784,-0.007552592092425598
2021,Chilubi,val,-0.002857167735820898,-0.010223601098164717
2016,Chingola,val,0.0031081262542749233,0.0001239692101888991
2017,Chingola,val,-0.053977591498097666,-0.04686349442455208
2018,Chingola,val,-0.07320735090563657,-0.0184259725676688
2019,Chingola,val,-0.05937810115219566,-0.04028910341182074
2021,Chingola,val,0.1913712602062546,0.06752585722178112
2016,Chinsali,val,-0.019616539804436783,-0.021278774321286782
2017,Chinsali,val,0.06672188621414998,0.07313995512690805
2018,Chinsali,val,-0.00835722040516429,-0.02561991077830991
2019,Chinsali,val,-0.0500104368714408,-0.036020539658015195
2021,Chinsali,val,0.028550987081559898,-0.022516297660475252
2016,Chipata,val,-0.0278419219882296,0.0063648456769521515
2017,Chipata,val,0.008510319327628468,0.0523858354220121
2018,Chipata,val,-0.02797152360163213,0.02175159776994293
2019,Chipata,val,-0.04748836788119465,-0.05146990050935321
2021,Chipata,val,0.05130519243434972,0.006069580384520899
2016,Choma,val,0.0770342262082171,0.10869367724689678
2017,Choma,val,0.10992595138816114,0.08606452747710565
2018,Choma,val,-0.02750872955904954,0.14020941698877837
2019,Choma,val,-0.3001630538629537,-0.13165714478084645
2021,Choma,val,0.08072057258733473,-0.002110859127377577
2016,Chongwe,val,0.0836814189990896,0.05281832746838641
2017,Chongwe,val,0.07497185944833279,0.0968511678756604
2018,Chongwe,val,-0.0032454558291505897,0.08919025129675694
2019,Chongwe,val,-0.25472122135480657,-0.09053125544139976
2021,Chongwe,val,0.05541265157069836,0.015169828195757795
2016,Gwembe,val,0.14734181466759766,0.11326926023912938
2017,Gwembe,val,0.14094445571894448,0.1378339004563357
2018,Gwembe,val,-0.06468779210532538,0.02681918123424059
2019,Gwembe,val,-0.3178981005293946,-0.25834787023011585
2021,Gwembe,val,0.10655692532023314,0.07348535432688358
2016,Isoka,val,0.020317363399267818,0.011605454465162415
2017,Isoka,val,0.0010913836746365702,-0.012234440132330826
2018,Isoka,val,0.0024858513235125335,0.013400658150255502
2019,Isoka,val,-0.01596019848335606,-0.017830641721426736
2021,Isoka,val,0.03795036698570642,-6.443968752691334e-05
2016,Itezhi-Tezhi,val,0.006207286509726295,0.01589111053189203
2017,Itezhi-Tezhi,val,0.10849131050277427,0.05754865034273701
2018,Itezhi-Tezhi,val,0.024681655291172666,0.07179901788654858
2019,Itezhi-Tezhi,val,-0.17432656490304568,-0.1346812875028096
2021,Itezhi-Tezhi,val,0.11839843281076307,0.06959676725302395
2016,Kabompo,val,0.057189046743903016,0.016908751236753033
2017,Kabompo,val,-0.005649822170014307,0.023604442227431077
2018,Kabompo,val,-0.03120810295419052,0.020877006558677125
2019,Kabompo,val,-0.039176993640744784,-0.0369792382388723
2021,Kabompo,val,-0.005185021447468019,-0.04407473466066851
2016,Kabwe,val,0.01662874097992839,-0.029962412729505873
2017,Kabwe,val,0.08904440412194048,0.005049067502911069
2018,Kabwe,val,-0.11163104287007775,-0.008573832937987528
2019,Kabwe,val,-0.05326998584509346,-0.09430799499538003
2021,Kabwe,val,0.10282780358350396,0.017856537806135196
2016,Kafue,val,0.10616896172014662,0.0688819737872946
2017,Kafue,val,0.09088321030193741,0.06442922749962801
2018,Kafue,val,-0.022702568022281988,0.11566350293875978
2019,Kafue,val,-0.2688443727420989,-0.15007809253199103
2021,Kafue,val,0.09420630322591222,0.03111494633309395
2016,Kalabo,val,-0.015259962513880315,-0.07413104110646848
2017,Kalabo,val,0.023070442897192178,0.06756520813610714
2018,Kalabo,val,0.038598443829940376,0.10859389551430665
2019,Kalabo,val,-0.10878659022366097,-0.10529718668120422
2021,Kalabo,val,0.059765374830681395,0.007239664566831672
2016,Kalomo,val,0.06349244739308868,0.05366601095153214
2017,Kalomo,val,0.09890229191628802,0.12444420340136607
2018,Kalomo,val,0.02630596399457119,0.14644396699316337
2019,Kalomo,val,-0.2762795135684883,-0.12847261516247052
2021,Kalomo,val,0.05721859991909439,0.027139353365297225
2016,Kalulushi,val,-0.0002018892905314429,0.0637425296488537
2017,Kalulushi,val,-0.010500617207333529,0.0038751483527738983
2018,Kalulushi,val,-0.07598909493075501,0.011544494839946198
2019,Kalulushi,val,-0.021637039739426767,0.02232311090897451
2021,Kalulushi,val,0.04505269059552908,0.06294767899690665
2016,Kaoma,val,0.09144223168140142,0.02793505296609891
2017,Kaoma,val,0.029177350165041582,0.03510408735158782
2018,Kaoma,val,0.047794117807854586,0.07194490826014786
2019,Kaoma,val,-0.19278199271633187,-0.14698823527988925
2021,Kaoma,val,0.015883881459369364,-0.05649175340454654
2016,Kapiri Mposhi,val,0.06505064078184053,0.08589270404997842
2017,Kapiri Mposhi,val,0.04201220402918271,0.05888141394666453
2018,Kapiri Mposhi,val,-0.02497022563804896,0.05392926198436873
2019,Kapiri Mposhi,val,-0.046461244603382856,-0.0376163276756616
2021,Kapiri Mposhi,val,-0.07688655585399984,-0.05220729167315366
2016,Kaputa,val,0.10072021028766848,-0.0237468951137461
2017,Kaputa,val,-0.0792723197804106,-0.04106823699678956
2018,Kaputa,val,-0.03393434227548425,0.007434236430906465
2019,Kaputa,val,0.02175801277608308,0.011880876378582877
2021,Kaputa,val,0.01937429461662815,-0.009728672972815596
2016,Kasama,val,-0.032229827053097626,0.022864311435462727
2017,Kasama,val,0.0058043477422586864,0.033242295010739914
2018,Kasama,val,-0.05323975496659539,-0.014325625830464546
2019,Kasama,val,-0.004789934420981301,0.001400156301982437
2021,Kasama,val,0.09237997436698309,0.05615703375559418
2016,Kasempa,val,0.01986425739159825,0.026066194322095913
2017,Kasempa,val,-0.05847432690445131,0.01018573419144628
2018,Kasempa,val,-0.0123892235008225,0.057301913126045836
2019,Kasempa,val,-0.03218352689461501,0.03553073880914648
2021,Kasempa,val,0.005485956624108446,0.02736871387885834
2016,Katete,val,-0.05704107272669684,-0.057925418642538654
2017,Katete,val,0.048724506391325195,0.055656837838891166
2018,Katete,val,-0.10258391751339696,-0.023198175381867164
2019,Katete,val,-0.005174424237560427,-0.038397347584098025
2021,Katete,val,0.06871359987716652,0.031924286106304586
2016,Kawambwa,val,-0.006721666146030092,0.0281382752346232
2017,Kawambwa,val,-0.0018241418086254457,0.006230271829233474
2018,Kawambwa,val,-0.01622604910455816,0.03378292503090065
2019,Kawambwa,val,-0.045043567813305985,-0.019401096337166943
2021,Kawambwa,val,0.033763155079649776,0.07939847271573994
2016,Kazungula,val,-0.0009401478753898185,0.018763693191579167
2017,Kazungula,val,0.14713097884618226,0.15471250641174938
2018,Kazungula,val,0.023386332586354086,0.14655729285195457
2019,Kazungula,val,-0.23909026401563774,-0.15526032353513539
2021,Kazungula,val,0.07955266432408731,0.03967689575336489
2016,Kitwe,val,0.017202427897928363,0.04239170974469131
2017,Kitwe,val,-0.009680301420970538,0.025135211025352645
2018,Kitwe,val,-0.028395098600322966,-0.0037464746151808
2019,Kitwe,val,-0.0653799092305336,-0.027889084399217744
2021,Kitwe,val,0.05876301963168096,0.04676815047485028
2016,Livingstone,val,-0.11038256518975266,-0.07127924385468414
2017,Livingstone,val,0.04615647028358913,-0.022598569989985356
2018,Livingstone,val,-0.01190323992345435,0.05703410924093043
2019,Livingstone,val,-0.2126097085340825,-0.17764080818528058
2021,Livingstone,val,0.3015609824627298,0.10854097867229318
2016,Luangwa,val,-0.07868865670209617,-0.033311687414342636
2017,Luangwa,val,0.023438904977644295,0.0923776084825111
2018,Luangwa,val,-0.05450931301429984,0.056033965831975924
2019,Luangwa,val,0.001202173945985846,-0.009180753293444909
2021,Luangwa,val,0.08642633822063105,0.03641144468208754
2016,Luanshya,val,-0.04974653890143954,0.02591018883414061
2017,Luanshya,val,-0.00902983522204126,0.0465655342015176
2018,Luanshya,val,0.0005985000627477532,0.07167230653996783
2019,Luanshya,val,-0.0012279963243518877,0.031643278489417746
2021,Luanshya,val,0.010687558574882794,0.0885683292762462
2016,Lufwanyama,val,0.061676326468179554,0.02545513385917393
2017,Lufwanyama,val,0.02079527811646631,0.024710531768721074
2018,Lufwanyama,val,-0.08515628507349104,-0.04897690040136697
2019,Lufwanyama,val,-0.020554426242923696,-0.011751538485307831
2021,Lufwanyama,val,0.02183472150532295,0.019338496219499787
2016,Lukulu,val,0.06237463129711407,0.04230962670163275
2017,Lukulu,val,0.057551504881494464,0.05111200066144306
2018,Lukulu,val,0.016134118328287206,0.05636707835510564
2019,Lukulu,val,-0.19419049796771773,-0.1350666292890748
2021,Lukulu,val,0.03882877088724962,-0.031023540022803258
2016,Lundazi,val,-0.030863392451041083,0.0010578241994408976
2017,Lundazi,val,0.08521602032329867,0.03367236417238219
2018,Lundazi,val,-0.0195823192971456,0.038181251386250045
2019,Lundazi,val,-0.030232015469764284,-0.02966342712221912
2021,Lundazi,val,-0.009002150436804968,-0.04423151625423964
2016,Lusaka,val,0.28575833626474056,0.3533784572106411
2017,Lusaka,val,-0.044385177747291504,0.04356116630848751
2018,Lusaka,val,-0.04890191108766134,0.14262295311141115
2019,Lusaka,val,-0.18433729165297597,-0.06563477804081469
2021,Lusaka,val,-0.07463079546867857,0.012561389842695607
2016,Luwingu,val,-0.008630892805414625,-0.033113191500448606
2017,Luwingu,val,0.02225829185385142,0.061785633335536896
2018,Luwingu,val,0.00929590629734045,0.00972395817954326
2019,Luwingu,val,-0.03901335025629438,-0.02061623505086806
2021,Luwingu,val,0.0689904905636618,-0.010220061010572797
2016,Mambwe,val,-0.012151113456480012,0.0005373686257060251
2017,Mambwe,val,0.07318070079615163,0.039029280591357754
2018,Mambwe,val,-0.1139080494852942,-0.025809108026739126
2019,Mambwe,val,-0.023105431827734835,-0.02991849210288495
2021,Mambwe,val,0.08590054648125162,0.05819353806140863
2016,Mansa,val,0.0027671197041942985,-0.03446428215552871
2017,Mansa,val,-0.03905532662260425,-0.02048803261110741
2018,Mansa,val,-0.009952234680169036,0.009786402648887495
2019,Mansa,val,0.0081639021161094,-0.024106232344779627
2021,Mansa,val,0.06939266451727477,-0.0004806731191882123
2016,Masaiti,val,-0.013007163996516136,-0.008311108601978562
2017,Masaiti,val,-0.03952331780925966,-0.016206209060924046
2018,Masaiti,val,-0.054569404668463606,0.017404000104585787
2019,Masaiti,val,0.03488530552374136,0.0068675220979025784
2021,Masaiti,val,0.03470982206890272,0.003468763931905535
2016,Mazabuka,val,0.10800138861033887,0.1746891751691267
2017,Mazabuka,val,0.1895493605638337,0.21894850228278523
2018,Mazabuka,val,-0.041571298919420074,0.11443765856469877
2019,Mazabuka,val,-0.24378542904262318,-0.12907695880357073
2021,Mazabuka,val,0.007225651958929213,0.043485893709750784
2016,Mbala,val,-0.044759358272086325,0.018606221650357413
2017,Mbala,val,0.04458090349251842,0.08460633627387645
2018,Mbala,val,0.01843659481257154,0.019189200765155626
2019,Mbala,val,-0.07279346794300295,-0.04067942503593759
2021,Mbala,val,0.051684393989365196,0.00461518915339108
2016,Milenge,val,-0.027734035402102952,-0.045073398874369314
2017,Milenge,val,0.02648597559079857,-0.0005644795543311576
2018,Milenge,val,0.009533139694783754,-0.0337685536703209
