,country,satellite_1,bands_1,num_features_1,points_1,month_range_1,limit_months_1,crop_mask_1,weighted_avg_1,satellite_2,bands_2,num_features_2,points_2,month_range_2,limit_months_2,crop_mask_2,weighted_avg_2,hot_encode,kfold_total_n,kfold_train_n,kfold_test_n,kfold_best_reg_param,kfold_mean_of_val_R2s,kfold_val_R2,kfold_val_r,kfold_val_r2,kfold_train_R2,kfold_train_r,kfold_train_r2,kfold_test_R2,kfold_test_r,kfold_test_r2,logo_total_n,logo_train_n,logo_test_n,logo_best_reg_param,logo_mean_of_val_R2s,logo_val_R2,logo_val_r,logo_val_r2,logo_train_R2,logo_train_r,logo_train_r2,logo_test_R2,logo_test_r,logo_test_r2,kfold_demean_R2,kfold_demean_r,kfold_demean_r2,logo_demean_R2,logo_demean_r,logo_demean_r2
1360,ZMB,landsat-c2-l2,r-g-b-nir-swir16-swir22,1024,20,1-12,False,True,False,sentinel-2-l2a,2-3-4,1000,20,4-9,True,True,False,True,426,340,86,1000.0,0.6240566537271514,0.6759313817507713,0.8234037704370875,0.6779937691700119,0.9579407023532839,0.9801316483745312,0.9606580481453756,0.6404222081900388,0.8071867231160272,0.65155040597479,426,340,86,10000.0,0.4867092564934687,0.5203483970706501,0.7218381819797004,0.5210503609637591,0.809504351023513,0.905530992604618,0.8199863785675048,0.4886330685976433,0.7512827657122472,0.5644257940562433,0.7364536040742683,0.8588701248223501,0.7376578913123594,-10.77605699218451,0.6960087249246621,0.48442814517125404
1361,ZMB,landsat-c2-l2,r-g-b-nir-swir16-swir22,1024,20,1-12,False,True,False,sentinel-2-l2a,2-3-4,1000,20,4-9,True,True,False,False,426,340,86,1000.0,0.6238845209734455,0.6757712911693796,0.8233100713419099,0.6778394735730208,0.9578867759805253,0.9801044773303212,0.9606047864829422,0.6401001256912785,0.8070097509754934,0.6512647381695279,426,340,86,10000.0,0.4866050647089214,0.5202522005376269,0.7217693681224909,0.5209510207599398,0.8094287538278757,0.9054858735200342,0.8199046671443393,0.48855719545740883,0.7512244877060382,0.5643382309291995,0.736344093692016,0.8588109978312225,0.7375563299958601,-10.777022367103845,0.6959787160182208,0.48438637315037125
1362,ZMB,sentinel-2-l2a,2-3-4-8,1000,15,4-9,True,False,True,landsat-8-c2-l2,1-2-3-4-5-6-7,1000,15,1-12,False,True,True,True,288,230,58,10000.0,0.5383997812802037,0.550180829068265,0.7422701731550112,0.5509650099555703,0.8215303085672557,0.9168332519366897,0.8405832118568056,0.661300783730248,0.8183619206437701,0.6697162331597603,288,230,58,10000.0,0.4720272509065714,0.49763077984448345,0.7086703951542734,0.502213728968114,0.8112733439636042,0.9117897696032805,0.8313605839532033,0.379911003679123,0.7362805344149492,0.5421090253583633,0.5314765028664563,0.7383919770770666,0.5452227118117793,-6.5952980813543505,0.6501462803513809,0.42269018585473633
1363,ZMB,sentinel-2-l2a,2-3-4-8,1000,15,4-9,True,False,True,landsat-8-c2-l2,1-2-3-4-5-6-7,1000,15,1-12,False,True,True,False,288,230,58,10000.0,0.5383270740907478,0.5501135881986934,0.7422231113950138,0.5508951470888951,0.8214779382140514,0.9168027939430641,0.8405273629818084,0.6612245593309551,0.8183078377020898,0.6696277172446697,288,230,58,10000.0,0.47192232185083094,0.49753800747038346,0.7086076668564596,0.5021248255277553,0.8112080824803752,0.9117513305569473,0.8312904887723639,0.37984208517693885,0.7362412077706247,0.5420511160195483,0.531445136593774,0.7383627796171875,0.5451795943240194,-6.596297117771774,0.6501080859603573,0.4226405234310393
1364,ZMB,landsat-8-c2-l2,1-2-3-4-5-6-7,1000,15,4-9,True,False,True,sentinel-2-l2a,2-3-4,1000,4,4-9,True,False,True,True,432,345,87,1000.0,0.6382851819446161,0.6533169411729667,0.8086265361346515,0.6538768749411249,0.9278912026497654,0.9663293007445617,0.9337923174774736,0.6648827796049642,0.819675511193858,0.6718679436509124,432,345,87,10000.0,0.4979158509780671,0.5427979810790531,0.7406209875008674,0.5485194471267599,0.7395346986109086,0.8697257888116044,0.7564229477239676,0.4052238542057237,0.726905508191163,0.5283916178386528,0.642768009207321,0.8043904071468573,0.6470439271098868,-10.041463065103668,0.642803915878733,0.41319687426903323
1365,ZMB,landsat-8-c2-l2,1-2-3-4-5-6-7,1000,15,4-9,True,False,True,sentinel-2-l2a,2-3-4,1000,4,4-9,True,False,True,False,432,345,87,1000.0,0.6380004692569881,0.6530506056032845,0.8084662019528771,0.6536175997001102,0.9277367100262726,0.9662478951159821,0.9336349948160659,0.6645104748731459,0.8194583555093651,0.671511996414113,432,345,87,10000.0,0.4977910140173293,0.542685075571743,0.7405381726541681,0.5483967851579745,0.7394216772146575,0.8696536543228078,0.7562974784770138,0.4051275527565824,0.7268246256227877,0.5282740364117056,0.6425019018890405,0.8042501966406017,0.6468183787964465,-10.04316591570906,0.6427794884706102,0.41316547079853927
1366,ZMB,sentinel-2-l2a,2-3-4,1000,15,1-12,False,True,True,sentinel-2-l2a,2-3-4,1000,4,4-9,True,False,True,True,490,392,98,1000.0,0.558563244976504,0.5665440070766088,0.7577862871488543,0.5742400569908459,0.9021327248456992,0.9533558982877525,0.9088874688000474,0.6840103028062918,0.8291822841190266,0.6875432602968462,490,392,98,10000.0,0.30674723325384246,0.3507318076348098,0.599540796865434,0.35944916710603964,0.7084598529797846,0.8518527379731212,0.7256530871923031,0.22227242655702473,0.5794196207989136,0.33572709696675684,0.6210677703274885,0.7889017776104278,0.6223660147168929,-16.12753849034205,0.6080312751175979,0.36970203152113207
1367,ZMB,sentinel-2-l2a,2-3-4,1000,15,1-12,False,True,True,sentinel-2-l2a,2-3-4,1000,4,4-9,True,False,True,False,490,392,98,1000.0,0.5581332469240884,0.5661211363232878,0.7575383239814515,0.5738643123006265,0.9018834282313282,0.9532213485565918,0.9086309393440475,0.6835517511406153,0.8288791556304734,0.6870406546386866,490,392,98,10000.0,0.30656422141414735,0.35056468314091993,0.5994122525412219,0.35929504849654154,0.7083132803503307,0.8517565704471913,0.7254892552999612,0.22201757092291852,0.5791926374969103,0.33546411133062737,0.620729968212103,0.7887033663640369,0.6220530001139642,-16.130795288477138,0.6079840697966025,0.36964462912643997
1368,ZMB,sentinel-2-l2a,2-3-4-8,1000,15,1-12,False,True,False,sentinel-2-l2a,2-3-4,1000,4,4-9,True,True,False,True,490,392,98,10000.0,0.6041453651981713,0.6080059323227974,0.781063263455679,0.6100598215200355,0.8023358310522023,0.9041324640620277,0.8174555125708739,0.6775894561734612,0.8370098806359916,0.7005855402822768,490,392,98,10000.0,0.39155704329661756,0.45158616778291516,0.6750520751782905,0.4556953042025163,0.7918170749438768,0.8981369246931326,0.8066499354972376,0.3957625982363724,0.630043882144875,0.3969552934281851,0.53841495276878,0.7385155362880095,0.5454051973387662,-12.35586447458279,0.6715799707197718,0.45101965707196956
1369,ZMB,sentinel-2-l2a,2-3-4-8,1000,15,1-12,False,True,False,sentinel-2-l2a,2-3-4,1000,4,4-9,True,True,False,False,490,392,98,10000.0,0.6040622859648854,0.607923549985859,0.7810074370085887,0.6099726166627246,0.8022580666312636,0.9040857749100603,0.8173710883947242,0.6774828736855372,0.8369328478664174,0.7004565918377919,490,392,98,10000.0,0.39141611305491625,0.4514614681101914,0.6749660414178835,0.45557915706732804,0.7917214929510129,0.8980788924039733,0.8065456969815474,0.39562090540106276,0.6299358050621359,0.39681911849928125,0.5383719801004268,0.7384796427577921,0.5453521827676763,-12.357748035949108,0.6715486015600215,0.4509775242572205
1370,ZMB,sentinel-2-l2a,2-3-4-8,1000,15,1-12,False,True,False,landsat-8-c2-l2,1-2-3-4-5-6-7,1000,15,4-9,True,True,False,True,420,336,84,1000.0,0.6951982557704602,0.6987780629930327,0.8380892702311898,0.7023936248766484,0.9658957760099497,0.9840941667104194,0.9684413289534747,0.6403846832092825,0.8044123256704763,0.6470791896905844,420,336,84,10000.0,0.4043011612565923,0.46537333519419233,0.6986015510939196,0.4880441271908304,0.8040702247497947,0.9047377672598309,0.8185504275063039,0.27697165357871634,0.7267406055739805,0.5281519077900358,0.7633579973593014,0.8741385157970184,0.7641181447998142,-8.464456584806815,0.6453045497717631,0.4164179619561379
1371,ZMB,sentinel-2-l2a,2-3-4-8,1000,15,1-12,False,True,False,landsat-8-c2-l2,1-2-3-4-5-6-7,1000,15,4-9,True,True,False,False,420,336,84,1000.0,0.6950016436278522,0.6985908790353594,0.8379869322247238,0.7022220985794038,0.9658404364913145,0.9840663082864882,0.9683864991045977,0.6401145757470319,0.8042477918760086,0.6468145107374357,420,336,84,10000.0,0.40420544464832686,0.46528803576895794,0.6985439284555234,0.4879636199820754,0.8039896176419068,0.9046892223701297,0.81846258907267,0.2768620732884146,0.7266847170860703,0.528070678046462,0.7632380227191853,0.8740746801724152,0.7640065465185099,-8.465697671498246,0.6452712315424112,0.41637496225626003
1372,ZMB,sentinel-2-l2a,2-3-4,1000,15,1-12,False,False,False,sentinel-2-l2a,2-3-4,1000,20,1-12,False,True,True,True,490,392,98,1000.0,0.6073186003305132,0.6159646775684297,0.7899314150618917,0.6239916405016825,0.9175549734458998,0.9598957880960868,0.9213999240046076,0.5946598823542979,0.7738318629964586,0.5988157521885699,490,392,98,100000.0,0.30297706464511537,0.35049659299328906,0.6007094034719991,0.360851787419685,0.5443690343124833,0.7565635624389025,0.5723884240102431,-0.16619589491784725,0.5722821593961349,0.3275068699631032,0.5807155745560229,0.7670654179297914,0.5883893553838057,-16.22243582869066,0.50698090427171,0.25702963729616085
1373,ZMB,sentinel-2-l2a,2-3-4,1000,15,1-12,False,False,False,sentinel-2-l2a,2-3-4,1000,20,1-12,False,True,True,False,490,392,98,1000.0,0.6070621897845021,0.6156999641291834,0.7897814803832056,0.6237547867562878,0.9173700686370716,0.9597971797504992,0.921210626257012,0.5942057888632053,0.7735697318442272,0.5984101300255495,490,392,98,100000.0,0.30294568254140275,0.350468061472641,0.6006825527680902,0.3608195291999895,0.5443379008057547,0.7565384232639917,0.5723503858747666,-0.16624034953724198,0.5722232595662288,0.32743945878859965,0.5804036558180435,0.76689762150573,0.588131961871146,-16.22266686854261,0.506979222032211,0.2570279315723859
1374,ZMB,sentinel-2-l2a,2-3-4,1000,15,4-9,True,True,True,sentinel-2-l2a,2-3-4,1000,4,1-12,False,False,True,True,497,397,100,1000.0,0.5967283070695776,0.5992198440862317,0.7771509498547274,0.6039635988601051,0.9202423395116127,0.9628936354799865,0.9271641532478652,0.6972065040123052,0.8377700516410462,0.7018586594266413,497,397,100,10000.0,0.3747474499389849,0.4148057825140502,0.6448129632976698,0.41578375763672204,0.7346017451480089,0.8683037963248259,0.7539514827121048,0.4335668751790931,0.6642672126291856,0.4412509297741477,0.5973269373827386,0.7776293898518035,0.6047074679612883,-13.31483767387148,0.6464528916590411,0.4179013411343359
