,country,satellite_1,bands_1,num_features_1,points_1,month_range_1,limit_months_1,crop_mask_1,weighted_avg_1,satellite_2,bands_2,num_features_2,points_2,month_range_2,limit_months_2,crop_mask_2,weighted_avg_2,hot_encode,total_n,train_n,test_n,kfold_best_reg_param,kfold_mean_of_val_R2s,kfold_val_R2,kfold_val_r,kfold_val_r2,kfold_train_R2,kfold_train_r,kfold_train_r2,kfold_test_R2,kfold_test_r,kfold_test_r2,logo_best_reg_param,logo_mean_of_val_R2s,logo_val_R2,logo_val_r,logo_val_r2
370,ZMB,sentinel-2-l2a,2-3-4-8,1000,15,4-9,True,True,True,landsat-8-c2-l2,1-2-3-4-5-6-7,1000,15,1-12,False,True,True,True,288,230,58,1000.0,0.44558171503713967,0.0979577329986373,0.4406814122857284,0.19420010713414412,0.36219429390605706,0.7298183045001323,0.5326347575834478,0.038928569664677504,0.4451343665597412,0.19814460429254205,1e-08,0.09141846048278895,0.15555109119049704,0.5636134892095548,0.31766016521896895
371,ZMB,sentinel-2-l2a,2-3-4-8,1000,15,4-9,True,True,True,landsat-8-c2-l2,1-2-3-4-5-6-7,1000,15,1-12,False,True,True,False,288,230,58,1000.0,0.4664104714047868,0.10473867108084178,0.4516747228112102,0.20401005522658355,0.36159523686229056,0.7285881085342404,0.5308406318975021,0.044607790768334765,0.4569568121583797,0.2088095281779487,100.0,0.19256816235451468,0.16992534872129983,0.5974990523402464,0.3570051175474925
372,ZMB,sentinel-2-l2a,2-3-4-8,1000,15,4-9,True,True,True,sentinel-2-l2a,2-3-4-8,1000,15,1-12,False,False,True,True,497,397,100,10000.0,0.3660834063361421,0.06156226084471317,0.34008281385403777,0.1156563202788801,0.23044946462435034,0.6045309639649612,0.3654576863924052,0.007543582918499214,0.3413507732502319,0.11652035039853123,100000000.0,-0.4344784713530277,-0.06422399652179833,-0.5050843356632324,0.2551101861323688
373,ZMB,sentinel-2-l2a,2-3-4-8,1000,15,4-9,True,True,True,sentinel-2-l2a,2-3-4-8,1000,15,1-12,False,False,True,False,497,397,100,10000.0,0.3710462977506893,0.06293013809120562,0.3424620749177344,0.11728027275695993,0.23002136925624472,0.6038997599026078,0.36469492001042736,0.011093531851019245,0.34808044439101093,0.12115999576744366,1.0,0.3869408514794577,0.21108375477094843,0.6042543377088948,0.3651233046400151
374,ZMB,sentinel-2-l2a,2-3-4,1000,4,1-12,False,True,False,sentinel-2-l2a,2-3-4-8,1000,15,4-9,True,True,True,True,497,397,100,1000.0,0.4589042077990719,0.08183055850233345,0.41080822504871967,0.1687633977676795,0.3391777755905331,0.7067292731082357,0.49946626546809525,0.06583966957124376,0.4524862197726356,0.20474377908412988,100.0,-0.12711299621213137,0.09925094007761603,0.42632228775704445,0.18175069303840022
375,ZMB,sentinel-2-l2a,2-3-4,1000,4,1-12,False,True,False,sentinel-2-l2a,2-3-4-8,1000,15,4-9,True,True,True,False,497,397,100,1000.0,0.4814501397709785,0.09097953793492242,0.42279991974551534,0.1787597721368142,0.33748995689375894,0.7049625416319052,0.49697218510411567,0.08989635586675593,0.4871497981115072,0.23731492580008223,1.0,0.6344513895202863,0.24199794400877894,0.6771065852496637,0.4584733277884601
376,ZMB,sentinel-2-l2a,2-3-4-8,1000,15,4-9,True,True,True,landsat-8-c2-l2,1-2-3-4-5-6-7,1000,20,4-9,True,True,True,True,432,345,87,1000.0,0.4423056460257233,0.07350042917663224,0.41439385335242346,0.17172226569626983,0.27035429251870124,0.6577772764965968,0.43267094547528034,0.1442752758997875,0.43781736127576676,0.19168404183447527,10000000.0,-0.5432673045348301,-0.07935153035232001,-0.5194440557369926,0.26982212704049585
377,ZMB,sentinel-2-l2a,2-3-4-8,1000,15,4-9,True,True,True,landsat-8-c2-l2,1-2-3-4-5-6-7,1000,20,4-9,True,True,True,False,432,345,87,1000.0,0.47359496466924034,0.0898026482526314,0.4389003966469905,0.19263355817688557,0.26945691847358155,0.6563903186931682,0.43084825047411895,0.15719803751925487,0.4579091334804287,0.20968077452479708,10.0,-0.2880022127118811,0.11525357736661002,0.4714447266210557,0.22226013025880192
378,ZMB,landsat-c2-l2,r-g-b-nir-swir16-swir22,1024,20,1-12,False,True,False,sentinel-2-l2a,2-3-4-8,1000,15,4-9,True,True,True,True,426,340,86,10000.0,0.4442624486915025,0.09638424239877419,0.4209646129654668,0.17721120536916524,0.24491496815583946,0.6150088597701513,0.37823589759578163,0.07009722740260593,0.4152697105382162,0.17244893249049387,10000000.0,-0.5629279834926949,-0.08728789069657195,-0.541611096911051,0.2933425802971919
379,ZMB,landsat-c2-l2,r-g-b-nir-swir16-swir22,1024,20,1-12,False,True,False,sentinel-2-l2a,2-3-4-8,1000,15,4-9,True,True,True,False,426,340,86,10000.0,0.44936341238994026,0.09878864304304158,0.4245653192416077,0.18025571030272824,0.24470858106495175,0.614359172399825,0.3774371927117978,0.07361752981293357,0.42102005252115327,0.17725788462491465,10000000.0,-0.562912786239627,-0.08728359942781871,-0.5415802314922935,0.29330914714324624
380,ZMB,landsat-8-c2-l2,1-2-3-4-5-6-7,1000,15,1-12,False,True,False,sentinel-2-l2a,2-3-4-8,1000,15,4-9,True,True,True,True,288,230,58,1000.0,0.47845534895055464,0.15000276005018875,0.4915736261665206,0.24164462994250216,0.3620898360425264,0.7317490776122595,0.5354567125863926,0.045245850574660795,0.45017432062863755,0.20265691895345536,1e-08,0.2427993073137924,0.17778860220329062,0.5300843562270477,0.2809894247166437
381,ZMB,landsat-8-c2-l2,1-2-3-4-5-6-7,1000,15,1-12,False,True,False,sentinel-2-l2a,2-3-4-8,1000,15,4-9,True,True,True,False,288,230,58,1000.0,0.49645954919002194,0.15727710195806655,0.5033892546127521,0.25340074165958215,0.3616336928375359,0.7308219535094306,0.5341007277313403,0.0495670863411688,0.45983563564409013,0.2114488118082044,10.0,0.4218793681856842,0.20914362656933438,0.5988556836157903,0.35862812979893555
382,ZMB,sentinel-2-l2a,2-3-4,1000,15,4-9,True,True,True,sentinel-2-l2a,2-3-4-8,1000,15,4-9,True,True,True,True,504,403,101,1000.0,0.5503383289998325,0.10684890175045203,0.4458826918910559,0.1988113749280143,0.27285559453966557,0.6594171995105732,0.4348310430103671,-0.13587396364547644,0.30935751948669016,0.09570207486295788,1000.0,-0.3526513483158382,-0.05168990016895525,0.40926797291958505,0.1675002736577062
383,ZMB,sentinel-2-l2a,2-3-4,1000,15,4-9,True,True,True,sentinel-2-l2a,2-3-4-8,1000,15,4-9,True,True,True,False,504,403,101,1000.0,0.5765286999133685,0.11871491047642557,0.46285853771319985,0.21423802593400165,0.26983679500859636,0.656515785003861,0.4310129759592358,-0.040127097446867266,0.3903807991779988,0.15239716836685302,100.0,-0.06630994593724805,0.0999379625709107,0.5652739618528415,0.3195346519488077
384,ZMB,landsat-c2-l2,r-g-b-nir-swir16-swir22,1024,20,1-12,False,True,True,sentinel-2-l2a,2-3-4-8,1000,15,4-9,True,True,True,True,426,340,86,10000.0,0.4265910314905869,0.08825635063557824,0.41015870353118494,0.16823016208238245,0.24205132499584914,0.6121904797952782,0.3747771835519729,0.0669987926184572,0.413643188767224,0.17110068761351732,10000000.0,-0.5631447002614189,-0.08735427499821857,-0.5419338734135573,0.2936923231530215
385,ZMB,landsat-c2-l2,r-g-b-nir-swir16-swir22,1024,20,1-12,False,True,True,sentinel-2-l2a,2-3-4-8,1000,15,4-9,True,True,True,False,426,340,86,10000.0,0.43183903102369364,0.09082664323016898,0.41398105154780146,0.17138031104062346,0.24185504384791312,0.6115967455268475,0.37405057913903145,0.07039657567262714,0.41909540136234247,0.17564095544306293,10000000.0,-0.5631295021497649,-0.08734998529580507,-0.5419030232810307,0.2936588866411213
386,ZMB,landsat-8-c2-l2,1-2-3-4-5-6-7,1000,15,4-9,True,True,False,sentinel-2-l2a,2-3-4-8,1000,15,4-9,True,True,True,True,432,345,87,1000.0,0.4533537162541547,0.07269607891125007,0.41737763947072287,0.17420409393015274,0.2801443765182191,0.6700078376735273,0.44891050254395576,0.12609303559797436,0.4127095788467756,0.1703291964718829,100000000.0,-0.5466818593490332,-0.08544509352193885,-0.5294573179381807,0.2803250515182918
387,ZMB,landsat-8-c2-l2,1-2-3-4-5-6-7,1000,15,4-9,True,True,False,sentinel-2-l2a,2-3-4-8,1000,15,4-9,True,True,True,False,432,345,87,1000.0,0.47811383431455,0.08616083022907262,0.4354044444350333,0.18957703023378,0.2786991092018516,0.6677072613298672,0.4458329868326316,0.14410121361788653,0.4358027430729009,0.18992403086986487,100.0,-0.18827660653762765,0.0661928829813887,0.47255543250426535,0.22330863678929327
