,country,satellite_1,bands_1,num_features_1,points_1,month_range_1,limit_months_1,crop_mask_1,weighted_avg_1,satellite_2,bands_2,num_features_2,points_2,month_range_2,limit_months_2,crop_mask_2,weighted_avg_2,hot_encode,total_n,train_n,test_n,kfold_best_reg_param,kfold_mean_of_val_R2s,kfold_val_R2,kfold_val_r,kfold_val_r2,kfold_train_R2,kfold_train_r,kfold_train_r2,kfold_test_R2,kfold_test_r,kfold_test_r2,logo_best_reg_param,logo_mean_of_val_R2s,logo_val_R2,logo_val_r,logo_val_r2,kfold_demean_R2,kfold_demean_r,kfold_demean_r2,logo_demean_R2,logo_demean_r,logo_demean_r2
2676,ZMB,sentinel-2-l2a,2-3-4-8,1000,15,1-12,False,True,True,landsat-c2-l2,r-g-b-nir-swir16-swir22,1024,20,4-9,True,True,True,True,420,336,84,1000.0,0.6982021622531458,0.7035111541351617,0.840860430006367,0.7070462627504924,0.9704306871999844,0.9864282520244511,0.973040696392014,0.5841710693532759,0.7661349511009381,0.5869627632984368,10000.0,0.4052724789862369,0.49407217046815677,0.7087203444907164,0.5022845266950398,0.7433190566712677,0.8648336852497568,0.7479373031426754,0.6374944133992373,0.7991906769742597,0.6387057381625756
2677,ZMB,sentinel-2-l2a,2-3-4-8,1000,15,1-12,False,True,True,landsat-c2-l2,r-g-b-nir-swir16-swir22,1024,20,4-9,True,True,True,False,420,336,84,1000.0,0.6829168356843671,0.6888998532230161,0.8328999846415859,0.693722384415954,0.9673128334297089,0.9848796159179765,0.9699878578507408,0.5623652112751953,0.7531610035801879,0.5672514973139158,10000.0,0.3971784804903081,0.48771505164776063,0.7044035037227768,0.49618429605692405,0.7342024873086751,0.8607104789199868,0.7408225285226729,0.6354477530115199,0.7977592196114464,0.6364197724750639
2678,ZMB,landsat-c2-l2,r-g-b-nir-swir16-swir22,1024,20,4-9,True,True,True,landsat-8-c2-l2,1-2-3-4-5-6-7,1000,15,4-9,True,False,False,True,648,518,130,1000.0,0.7364846150705407,0.7395493190636286,0.8606583214853848,0.74073274634204,0.938732095371704,0.9709308623730428,0.9427067395084606,0.7187549388951857,0.8596810933613349,0.7390515822829402,1000.0,0.6085101448436574,0.6510233363625427,0.8096900203456071,0.6555979290472697,0.6161106933075193,0.7863961901682729,0.6184189679111745,0.7493048913900285,0.8676142507468878,0.7527544880990835
2679,ZMB,landsat-c2-l2,r-g-b-nir-swir16-swir22,1024,20,4-9,True,True,True,landsat-8-c2-l2,1-2-3-4-5-6-7,1000,15,4-9,True,False,False,False,648,518,130,1000.0,0.7082384558521637,0.7116895207285229,0.8451882745777077,0.7143432194836427,0.9265825659385645,0.9646298910810646,0.9305108267670664,0.6967519576632197,0.8481801080956511,0.7194094957691505,10000.0,0.5766870339010496,0.6224630470062624,0.7904477175373293,0.6248075941599736,0.5956579632417265,0.7751879691834769,0.6009163875668031,0.4772506203997946,0.6909027440440225,0.4773466017275601
2680,ZMB,sentinel-2-l2a,2-3-4,1000,4,4-9,True,False,False,landsat-c2-l2,r-g-b-nir-swir16-swir22,1024,20,4-9,True,True,True,True,432,345,87,1000.0,0.6068559857478053,0.6213602125783619,0.7918076478817438,0.6269593512440197,0.9305870741517703,0.9673367262712321,0.9357403419931447,0.645073219425774,0.8067664406359967,0.6508720897364751,10000.0,0.5101115312903669,0.5634407275774407,0.7552296029332988,0.5703717531467881,0.6563695503328901,0.8147636254903028,0.6638397654221024,0.5385655992226704,0.7344089116829092,0.5393564495592752
2681,ZMB,sentinel-2-l2a,2-3-4,1000,4,4-9,True,False,False,landsat-c2-l2,r-g-b-nir-swir16-swir22,1024,20,4-9,True,True,True,False,432,345,87,10000.0,0.5866679095880495,0.5996004696653442,0.7751562190602093,0.6008671639477191,0.7722817233921405,0.8861834552891258,0.785321116428174,0.571344635931597,0.7575425217954622,0.5738706723282283,10000.0,0.4987304060769713,0.5540866339464943,0.7484589982922825,0.5601908721246869,0.4739703556967384,0.694300125663468,0.48205266449630746,0.534693663870006,0.7319853462825402,0.5358025471723703
2682,ZMB,sentinel-2-l2a,2-3-4,1000,15,4-9,True,False,False,landsat-c2-l2,r-g-b-nir-swir16-swir22,1024,20,4-9,True,True,True,True,432,345,87,1000.0,0.5769508218730259,0.5940722974956472,0.7772282206235962,0.6040837069337215,0.9028776481062291,0.9540626480265522,0.9102355363594368,0.625085881662838,0.7995970645269692,0.6393554656001462,10000.0,0.42803281305022267,0.4944105945352202,0.7085271752683086,0.5020107580936884,0.588412013951713,0.7779478253040637,0.605202818895322,0.5113647944165305,0.7194655161763764,0.5176306289669398
2683,ZMB,sentinel-2-l2a,2-3-4,1000,15,4-9,True,False,False,landsat-c2-l2,r-g-b-nir-swir16-swir22,1024,20,4-9,True,True,True,False,432,345,87,10000.0,0.558044884070332,0.5719710835880669,0.7573272411255847,0.5735445501508895,0.7216100147526903,0.8579672711848213,0.7361078384243287,0.5503080458332854,0.7465060221762089,0.5572712411453464,10000.0,0.41376457210193623,0.48269516320497463,0.7000647747532305,0.49009068885029133,0.463455189161735,0.6929362011130014,0.48016057881291785,0.5077039751444572,0.7175224683599015,0.5148384926012859
2684,ZMB,landsat-c2-l2,r-g-b-nir-swir16-swir22,1024,20,4-9,True,True,True,sentinel-2-l2a,2-3-4,1000,15,1-12,False,False,True,True,426,340,86,10000.0,0.6115383805599166,0.6239252643966096,0.7913367888991859,0.6262139134652747,0.793284692833405,0.897461217030119,0.8054366360731825,0.5464188595017239,0.7419800574704843,0.5505344056839032,100000.0,0.2944163603046663,0.3534062891703229,0.6174367017257866,0.38122808063801794,0.5206117619946564,0.736026504084088,0.541735014714244,0.4971747576463932,0.7055932538570094,0.4978618398885222
2685,ZMB,landsat-c2-l2,r-g-b-nir-swir16-swir22,1024,20,4-9,True,True,True,sentinel-2-l2a,2-3-4,1000,15,1-12,False,False,True,False,426,340,86,10000.0,0.60583728053726,0.6183513028446361,0.7875869764057165,0.6202932454038986,0.787080456401575,0.8936913146686274,0.7986841659141396,0.5364742230638239,0.7357214439262967,0.5412860430529949,100000.0,0.2919433824475631,0.3513238800602989,0.6153980542575316,0.3787147651839558,0.5169654366047272,0.7343461034626214,0.539264199670735,0.4969544427912206,0.7054202216646609,0.4976176891334193
2686,ZMB,sentinel-2-l2a,2-3-4,1000,20,1-12,False,True,True,landsat-c2-l2,r-g-b-nir-swir16-swir22,1024,20,4-9,True,True,True,True,420,336,84,1000.0,0.6820665019621462,0.688810511422288,0.8312608181240042,0.6909945477481888,0.9494400527525331,0.9760167301119088,0.9526086574583427,0.4802883628985626,0.708770972391167,0.5023562913043205,10000.0,0.5055627360295629,0.5479978203554727,0.7457983053292347,0.5562151122319584,0.5882111380370133,0.7843494617968907,0.615204078221072,0.6028892572299591,0.7764773842912038,0.6029171283157099
2687,ZMB,sentinel-2-l2a,2-3-4,1000,20,1-12,False,True,True,landsat-c2-l2,r-g-b-nir-swir16-swir22,1024,20,4-9,True,True,True,False,420,336,84,1000.0,0.6622659754703226,0.6698909257328199,0.8205014201210488,0.6732225804206577,0.9427802033833635,0.9725979278208798,0.9459467292014694,0.4569438211116843,0.6961898574842141,0.4846803176638904,10000.0,0.49719277685390645,0.5409831628748413,0.7407371119116931,0.5486914689632761,0.5739580863785749,0.7784122558703435,0.6059256400891571,0.6003601832212697,0.7748319769366153,0.6003645924835036
2688,ZMB,sentinel-2-l2a,2-3-4,1000,4,1-12,False,False,False,landsat-c2-l2,r-g-b-nir-swir16-swir22,1024,20,4-9,True,True,True,True,426,340,86,10000.0,0.6259666865712884,0.638564754885375,0.7995983173341324,0.6393574690835759,0.8422560808471854,0.9244385261152852,0.8545865885662008,0.5869836690819558,0.7732833484380229,0.5979671369715208,10000.0,0.5158919371741965,0.545762377474579,0.7466247108689145,0.5574484588800901,0.5569240514598874,0.7486698973474597,0.5605066151942558,0.6166496704699727,0.7854516078154093,0.6169342282198116
2689,ZMB,sentinel-2-l2a,2-3-4,1000,4,1-12,False,False,False,landsat-c2-l2,r-g-b-nir-swir16-swir22,1024,20,4-9,True,True,True,False,426,340,86,10000.0,0.622675462187535,0.635412143006524,0.7975560123378119,0.636095592816192,0.8389692174011606,0.9225429256770821,0.8510854497168302,0.5785103187385316,0.768067462123428,0.5899276263727236,10000.0,0.5079003147177494,0.5389198908169524,0.7415165308480128,0.549846765520872,0.5535962402964764,0.7467543665462211,0.5576420839558479,0.6133995699278569,0.7833086964094688,0.6135725138707013
2690,ZMB,sentinel-2-l2a,2-3-4,1000,15,4-9,True,False,True,landsat-c2-l2,r-g-b-nir-swir16-swir22,1024,20,4-9,True,True,True,True,432,345,87,1000.0,0.6173013823748399,0.6300782090037693,0.7948851726633294,0.6318424377200109,0.9059631709112405,0.9556506721023067,0.9132682070895906,0.6181800949965215,0.7922794782997972,0.6277067717349988,10000.0,0.43276556408340755,0.5074595991342832,0.7175456428116245,0.5148717495179473,0.5944199093576934,0.7809390449021303,0.6098657918526514,0.5120174937604918,0.720422767103117,0.519008963360512
2691,ZMB,sentinel-2-l2a,2-3-4,1000,15,4-9,True,False,True,landsat-c2-l2,r-g-b-nir-swir16-swir22,1024,20,4-9,True,True,True,False,432,345,87,1000.0,0.5760159823307784,0.5911375964321464,0.7717136255577375,0.5955419198714679,0.8848882627135812,0.9442177671733178,0.8915471918457659,0.5660516487204267,0.7619962841190832,0.5806383370112905,10000.0,0.4180351521422582,0.4954863805271571,0.7090541336309026,0.5027577644190699,0.5688674961774188,0.7693168589897699,0.5918484295258855,0.5081717091369633,0.718420164971936,0.5161275334383036
2692,ZMB,landsat-c2-l2,r-g-b-nir-swir16-swir22,1024,20,4-9,True,True,True,landsat-8-c2-l2,1-2-3-4-5-6-7,1000,20,4-9,True,True,False,True,648,518,130,1000.0,0.6493217360116847,0.6537777405936522,0.8108676534925493,0.657506351480513,0.9151977274752898,0.9602611742811143,0.9221015228317446,0.714894129578412,0.846965801129714,0.7173510682832982,1000.0,0.5237505645620512,0.5611718131051676,0.7584525970992859,0.5752503420466517,0.5779083996380829,0.7660960959920912,0.5869032282943234,0.7016705518028237,0.8376587104456634,0.7016721151854918
2693,ZMB,landsat-c2-l2,r-g-b-nir-swir16-swir22,1024,20,4-9,True,True,True,landsat-8-c2-l2,1-2-3-4-5-6-7,1000,20,4-9,True,True,False,False,648,518,130,1000.0,0.6002300077197328,0.6053817440516005,0.7834465208783314,0.6137884510763618,0.8948211745548235,0.94944164620805,0.9014394395542521,0.677742914554531,0.8259293776268104,0.6821593368270104,10000.0,0.4585889074656241,0.5116136164820309,0.7179065363254841,0.5153897948988536,0.5405323518634314,0.7485891667302376,0.5603857405458714,0.39681630189935513,0.6448502311172536,0.4158318205719754
2694,ZMB,landsat-8-c2-l2,1-2-3-4-5-6-7,1000,15,1-12,False,True,True,landsat-c2-l2,r-g-b-nir-swir16-swir22,1024,20,4-9,True,True,True,True,384,307,77,10000.0,0.6395172299990675,0.6546408776441113,0.8107165448321284,0.6572613160645445,0.845594973542944,0.926699774918504,0.8587724728340059,0.7441246518522088,0.8634454439736476,0.7455380347188495,10000.0,0.5986883050750629,0.6428464797063532,0.8027811736667938,0.644457612793835,0.49468780312041716,0.7033508776650286,0.494702457112166,0.5484562729179735,0.7427204956232537,0.5516337346188517
2695,ZMB,landsat-8-c2-l2,1-2-3-4-5-6-7,1000,15,1-12,False,True,True,landsat-c2-l2,r-g-b-nir-swir16-swir22,1024,20,4-9,True,True,True,False,384,307,77,10000.0,0.6371223913616084,0.6523475163972783,0.8092241682940507,0.6548437545511981,0.8438682211100743,0.9257412778463849,0.8569969135086577,0.7414405780769386,0.8617874460657055,0.7426776021964512,10000.0,0.5954516050582277,0.6402187733586842,0.8010881542158333,0.6417422308249308,0.49249733937732376,0.7017821245029758,0.4924981502719103,0.5463167015500109,0.7410775771241518,0.5491959753162031
2696,ZMB,landsat-c2-l2,r-g-b-nir-swir16-swir22,1024,20,4-9,True,True,True,sentinel-2-l2a,2-3-4-8,1000,15,1-12,False,False,True,True,426,340,86,1000.0,0.6859196134061181,0.6958732998701207,0.8349008906012276,0.6970594971267231,0.9654766214375233,0.9841157974741398,0.9684839028381621,0.6727528936877737,0.8227584278914633,0.6769314306664321,10000.0,0.4185127300355444,0.5018381262325691,0.7141430053578671,0.5100002321015666,0.7347072263391177,0.8616906489372498,0.7425107744658986,0.6357594267002693,0.7980007405402919,0.6368051819028543
2697,ZMB,landsat-c2-l2,r-g-b-nir-swir16-swir22,1024,20,4-9,True,True,True,sentinel-2-l2a,2-3-4-8,1000,15,1-12,False,False,True,False,426,340,86,1000.0,0.6735273826539083,0.6838983907117249,0.8280474073447487,0.6856625088103602,0.9621630974928854,0.9824666602304201,0.9652407384643157,0.64703487789623,0.8086923869322419,0.6539833766821668,10000.0,0.4102149641492663,0.49525427744350403,0.7096966098293509,0.5036692780032739,0.7206543477732669,0.8552646498285567,0.7314776212463636,0.633364595396473,0.7963610895995277,0.634190985028147
2698,ZMB,sentinel-2-l2a,2-3-4,1000,4,1-12,False,True,False,landsat-c2-l2,r-g-b-nir-swir16-swir22,1024,20,4-9,True,True,True,True,426,340,86,1000.0,0.6392878813218998,0.6498789439359096,0.8092693041577114,0.6549168066519063,0.9657075573241255,0.9841859266151607,0.9686219381473424,0.6615438843655373,0.8214211146069905,0.6747326475221906,10000.0,0.5346012493036705,0.5671520203586304,0.759937977284645,0.5775057293194775,0.7245622713746728,0.8557948894060907,0.7323848927335831,0.6181074124618258,0.786399935254179,0.6184248581677768
2699,ZMB,sentinel-2-l2a,2-3-4,1000,4,1-12,False,True,False,landsat-c2-l2,r-g-b-nir-swir16-swir22,1024,20,4-9,True,True,True,False,426,340,86,10000.0,0.6345159785341219,0.645703868759847,0.8041936920802686,0.6467274943816939,0.8409365569169558,0.9236785372862368,0.853182040243242,0.5912685055658657,0.7763997452346294,0.6027965644003974,10000.0,0.5271257002168952,0.5607435056244119,0.7552484281145009,0.5704001881694244,0.5534358482459394,0.7469423344863126,0.5579228510478625,0.6152248156505542,0.7844976721483349,0.6154365976061563
2700,ZMB,landsat-c2-l2,r-g-b-nir-swir16-swir22,1024,20,4-9,True,True,True,landsat-8-c2-l2,1-2-3-4-5-6-7,1000,20,4-9,True,True,True,True,648,518,130,1000.0,0.6466426763723758,0.6512013271683945,0.8093965132348145,0.6551227156366753,0.9159266048687141,0.9606898477685074,0.9229249836054779,0.717201472877735,0.8481475305076931,0.7193542335062982,1000.0,0.5273707875080803,0.5654332807067063,0.7607429676686317,0.5787298628572768,0.5818165962529438,0.7686177028067349,0.5907731730679022,0.7041814440765717,0.8391563903016352,0.7041834473840703
2701,ZMB,landsat-c2-l2,r-g-b-nir-swir16-swir22,1024,20,4-9,True,True,True,landsat-8-c2-l2,1-2-3-4-5-6-7,1000,20,4-9,True,True,True,False,648,518,130,1000.0,0.5976204029330716,0.6028609681091737,0.7820414865862766,0.6115888867420735,0.895815009174101,0.9500209637373227,0.9025398315403914,0.6789087462319832,0.8264619730791057,0.6830393929458085,10000.0,0.45985425469405566,0.5130081835566344,0.7190388847968373,0.5170169178498795,0.54385235525973,0.7508852296846829,0.5638286281586189,0.39887313654341117,0.6461633060709858,0.4175270181125865
2702,ZMB,landsat-c2-l2,r-g-b-nir-swir16-swir22,1024,20,1-12,False,True,False,landsat-c2-l2,r-g-b-nir-swir16-swir22,1024,20,4-9,True,True,True,True,923,738,185,1000.0,0.5423557845169711,0.5451914600825415,0.7467216198514023,0.5575931775535021,0.8951756896968674,0.9499389032324795,0.9023839198745262,0.5265719217052374,0.7325030303049354,0.5365606894059131,100000.0,0.2735761121987194,0.33371975340065074,0.5786799384190591,0.334870471128686,0.5900077923729214,0.7697045751857656,0.5924451330618999,0.1797703749917191,0.4261593216789622,0.18161176745387317
2703,ZMB,landsat-c2-l2,r-g-b-nir-swir16-swir22,1024,20,1-12,False,True,False,landsat-c2-l2,r-g-b-nir-swir16-swir22,1024,20,4-9,True,True,True,False,923,738,185,10000.0,0.5332293641491502,0.5316947408299847,0.7295572444198598,0.532253772885499,0.7099157543327415,0.851099655795274,0.7243706240948339,0.47296055080823396,0.6901047499686966,0.4762445659293573,100000.0,0.27012268246821797,0.3311727574374099,0.5764116468499919,0.33225038662431977,0.3375996003028251,0.5820549294495021,0.33878794089646486,0.1791189502032603,0.4252513978295233,0.1808387513559635
2704,ZMB,landsat-8-c2-l2,1-2-3-4-5-6-7,1000,15,1-12,False,True,False,landsat-c2-l2,r-g-b-nir-swir16-swir22,1024,20,4-9,True,True,True,True,384,307,77,1000.0,0.6950165300610268,0.7119824510169631,0.8444821559351656,0.7131501116929054,0.9690037090153122,0.9856423328952348,0.9714908083951609,0.7346659334736558,0.8616300696785588,0.7424063769742781,10000.0,0.6062718296002905,0.6521992669263055,0.808787562849216,0.6541373218195746,0.7087798511095256,0.8425235235729048,0.7098458877737032,0.5562420982574097,0.7507503734354002,0.5636261232133928
2705,ZMB,landsat-8-c2-l2,1-2-3-4-5-6-7,1000,15,1-12,False,True,False,landsat-c2-l2,r-g-b-nir-swir16-swir22,1024,20,4-9,True,True,True,False,384,307,77,1000.0,0.690797263052409,0.7081232770207502,0.8422758161523369,0.7094285504750852,0.9682674886199434,0.9852891469743986,0.9707947031455381,0.7299131228916749,0.8590885995424123,0.7380332218637433,10000.0,0.603532690632113,0.6500404140353591,0.8074061360777782,0.6519046685760477,0.7046712831027668,0.8402066213406614,0.7059471665446895,0.5545153396884968,0.7493397661288217,0.5615100851019972
2706,ZMB,sentinel-2-l2a,2-3-4,1000,15,4-9,True,True,True,landsat-c2-l2,r-g-b-nir-swir16-swir22,1024,20,4-9,True,True,True,True,432,345,87,1000.0,0.6181247681168066,0.6309923256933458,0.79525363243681,0.632428339903941,0.9065872835090393,0.9560079047882505,0.9139511140176206,0.6141693525192842,0.7898051795276326,0.623792221608676,10000.0,0.4318072488343386,0.5066963509922501,0.7171259818674631,0.5142696738693731,0.592498738210085,0.7793757664053467,0.6074265852599215,0.5097085055314156,0.7189234572466479,0.5168509373794727
2707,ZMB,sentinel-2-l2a,2-3-4,1000,15,4-9,True,True,True,landsat-c2-l2,r-g-b-nir-swir16-swir22,1024,20,4-9,True,True,True,False,432,345,87,1000.0,0.5774211839884363,0.5925962478647232,0.7722755770055911,0.5964095668393187,0.8859896451644267,0.9448505993514436,0.8927426550947821,0.5612480695879052,0.7591881896038183,0.5763667072339231,10000.0,0.4170308275193801,0.49468735857802626,0.7085861495210417,0.502094331293056,0.5668481488993651,0.7675823107903864,0.5891826038383093,0.5058216393017783,0.7168936040318041,0.5139364395017092
2708,ZMB,landsat-c2-l2,r-g-b-nir-swir16-swir22,1024,20,1-12,False,True,True,landsat-c2-l2,r-g-b-nir-swir16-swir22,1024,20,4-9,True,True,True,True,923,738,185,1000.0,0.5407286448021192,0.5435969597656537,0.7456074615991242,0.5559304867922894,0.8928531720301424,0.9487377850542779,0.9001033847896971,0.5215327760276007,0.72887111514885,0.531253102498328,100000.0,0.2723708829811264,0.3332042051976166,0.5782059400654742,0.3343221091269988,0.5829398688096377,0.7650511061551404,0.5853031950292039,0.17750529220973288,0.42306692776018856,0.1789856253644446
2709,ZMB,landsat-c2-l2,r-g-b-nir-swir16-swir22,1024,20,1-12,False,True,True,landsat-c2-l2,r-g-b-nir-swir16-swir22,1024,20,4-9,True,True,True,False,923,738,185,10000.0,0.5311121973875406,0.5296038881668425,0.7280575373496899,0.5300677776916951,0.7076885915911941,0.849775502932261,0.7221184053837771,0.46816564899771695,0.686922029254665,0.47186187427534676,100000.0,0.26891846766074506,0.3306555149614757,0.5759392374105452,0.33170600518904036,0.3308447686718373,0.5759401398396982,0.3317070446785711,0.1768541710107191,0.4221694346115473,0.17822703152023353
2710,ZMB,landsat-c2-l2,r-g-b-nir-swir16-swir22,1024,20,4-9,True,True,True,landsat-8-c2-l2,1-2-3-4-5-6-7,1000,15,4-9,True,True,False,True,648,518,130,100.0,0.7327940789703018,0.7361304896523546,0.862835572806714,0.7444852257006902,0.9906915146672189,0.995574303631387,0.9911681940511211,0.7758658403281666,0.893442630127948,0.7982397333299452,10000.0,0.5797804188714696,0.6238600834135237,0.7923163328534605,0.6277651713063556,0.7868393761577012,0.8874653755224551,0.7875947927512122,0.4582455113695656,0.6770553499800742,0.45840394693664077
2711,ZMB,landsat-c2-l2,r-g-b-nir-swir16-swir22,1024,20,4-9,True,True,True,landsat-8-c2-l2,1-2-3-4-5-6-7,1000,15,4-9,True,True,False,False,648,518,130,1000.0,0.7065977182980309,0.7094354097750646,0.8432330272283902,0.711041938208755,0.9293546135564297,0.9660617954337997,0.9332753925967766,0.7561905235752918,0.8762149783192145,0.7677526882309414,10000.0,0.5688042406975226,0.6145460418918323,0.7862170459296888,0.6181372433104063,0.6327327583837872,0.7956512653422848,0.633060936040779,0.4541997535035901,0.6742241756653301,0.4545782390515939
2712,ZMB,sentinel-2-l2a,2-3-4-8,1000,15,4-9,True,True,False,landsat-c2-l2,r-g-b-nir-swir16-swir22,1024,20,4-9,True,True,True,True,432,345,87,1000.0,0.703923809731527,0.7178643587792829,0.8474871904477509,0.7182345379730224,0.9473703607438606,0.9752634826986586,0.9511388606855168,0.703423198519675,0.8413544692473762,0.7078773429225341,1000.0,0.5514000206134191,0.6099459546761707,0.7812586490828124,0.610365076766701,0.6995846176205152,0.8372426512836993,0.7009752571285582,0.8193614130732447,0.9074015667821482,0.8233776033986974
2713,ZMB,sentinel-2-l2a,2-3-4-8,1000,15,4-9,True,True,False,landsat-c2-l2,r-g-b-nir-swir16-swir22,1024,20,4-9,True,True,True,False,432,345,87,1000.0,0.6868049323565328,0.7016292582753945,0.8380865160604549,0.7023890084023512,0.9400845001880114,0.9715089728585435,0.9438296843446623,0.6759766084747101,0.8266909885764162,0.6834179905934523,1000.0,0.5267330584836075,0.5898340142422682,0.7686648849535058,0.5908457053605863,0.6858150429872201,0.82983691915019,0.688629312384679,0.8097315971618954,0.9013838604929091,0.8124928639571002
2714,ZMB,landsat-c2-l2,r-g-b-nir-swir16-swir22,1024,20,4-9,True,True,True,landsat-8-c2-l2,1-2-3-4-5-6-7,1000,15,4-9,True,True,True,True,648,518,130,1000.0,0.6837565783970951,0.6878759547734408,0.8310655463489798,0.6906699423283282,0.9319620869362455,0.9679938545324223,0.9370121024125363,0.7153718116361366,0.8533506128786045,0.7282072685002898,1000.0,0.5779288105458253,0.6184807513807509,0.7931909224582085,0.6291518394701038,0.5855874491193891,0.7673283617446653,0.588792814737752,0.722426812764845,0.851271152614643,0.7246625752738629
2715,ZMB,landsat-c2-l2,r-g-b-nir-swir16-swir22,1024,20,4-9,True,True,True,landsat-8-c2-l2,1-2-3-4-5-6-7,1000,15,4-9,True,True,True,False,648,518,130,1000.0,0.6533770056829331,0.6581825791829705,0.8144226707193141,0.6632842865815802,0.9210842290088105,0.9623961318481097,0.9262063145962041,0.6950890954923343,0.8419670335956049,0.7089084856617824,10000.0,0.5427394455893095,0.5871978780287155,0.7679201835078054,0.5897014082386616,0.5636181008566303,0.7552012752981445,0.5703289662119438,0.42385051980164556,0.6547898298739678,0.4287497213063797
2716,ZMB,landsat-c2-l2,r-g-b-nir-swir16-swir22,1024,20,4-9,True,True,True,sentinel-2-l2a,2-3-4,1000,15,1-12,False,True,True,True,420,336,84,10000.0,0.6286569450287093,0.630055327502849,0.7948810106588972,0.6318358211061098,0.8081895274619084,0.9054603484510555,0.8198584426171068,0.46522842119807595,0.6879784985456607,0.4733144144611417,10000.0,0.3075546683923628,0.36515432483143906,0.6276039972889774,0.3938867774131028,0.534060545132057,0.7408646104379149,0.5488803709993233,0.5787612611355715,0.7629628863587425,0.5821123659608635
2717,ZMB,landsat-c2-l2,r-g-b-nir-swir16-swir22,1024,20,4-9,True,True,True,sentinel-2-l2a,2-3-4,1000,15,1-12,False,True,True,False,420,336,84,10000.0,0.6227885529027859,0.624284954328266,0.7910502629697929,0.6257605185445785,0.8023224075217279,0.9019256283275976,0.8134698390341317,0.4570888316506512,0.6828630836249013,0.46630199097770897,10000.0,0.29667918954449674,0.3563044040202481,0.6214900264056442,0.38624985292168834,0.5312980372356386,0.7395983932604148,0.5470057833133871,0.5755798269729178,0.7611960422311436,0.5794194147083569
2718,ZMB,sentinel-2-l2a,2-3-4,1000,15,1-12,False,True,False,landsat-c2-l2,r-g-b-nir-swir16-swir22,1024,20,4-9,True,True,True,True,420,336,84,10000.0,0.6171148593465766,0.6185908087663283,0.7872518927280806,0.6197655426039453,0.8056164811382907,0.9042701537344093,0.8177045109348523,0.5318652991765342,0.7336467651778701,0.5382375760559529,100000.0,0.2980154123295317,0.35055684455899894,0.6154352034141126,0.37876048960137015,0.5201134051825164,0.7335385431662098,0.5380787943104055,0.48800811619308293,0.6999210060959719,0.48988941477439746
2719,ZMB,sentinel-2-l2a,2-3-4,1000,15,1-12,False,True,False,landsat-c2-l2,r-g-b-nir-swir16-swir22,1024,20,4-9,True,True,True,False,420,336,84,10000.0,0.6108912144396053,0.612425464912596,0.7831597411857453,0.6133391802141235,0.7995890861467456,0.9006373721541016,0.8111476761206456,0.5254229655911395,0.729833059603926,0.5326562948908278,100000.0,0.2956991027433531,0.34859206887052707,0.6135116179650765,0.37639650537812597,0.5171888272882843,0.7322139159446943,0.5361372187030639,0.48781481134173355,0.6997567390002181,0.4896594937762193
2720,ZMB,sentinel-2-l2a,2-3-4,1000,20,4-9,True,True,False,landsat-c2-l2,r-g-b-nir-swir16-swir22,1024,20,4-9,True,True,True,True,432,345,87,1000.0,0.6464021217306749,0.6586595515674403,0.8121139358219167,0.6595290447561643,0.9221560527925645,0.9627992985670516,0.9269824893212065,0.6751713476768829,0.8223652135877595,0.6762845445192412,10000.0,0.512822227785068,0.5661827455864145,0.7545889020846609,0.5694044111493339,0.6367388268840288,0.8015865392707989,0.642540979940136,0.5032702533551028,0.7109084493160412,0.5053908233089384
2721,ZMB,sentinel-2-l2a,2-3-4,1000,20,4-9,True,True,False,landsat-c2-l2,r-g-b-nir-swir16-swir22,1024,20,4-9,True,True,True,False,432,345,87,1000.0,0.616282465542833,0.6303764239584313,0.7953757216913738,0.6326225386560738,0.9079298907352227,0.9552081007351657,0.9124225157100825,0.6427007710564363,0.8031299414990015,0.6450177029321896,10000.0,0.502341815181892,0.5576254089360686,0.7485452557839437,0.5603199999566497,0.6178434407309429,0.7921611649285536,0.627519311220963,0.4995706715166882,0.7086224015094704,0.5021457079210491
2722,ZMB,landsat-8-c2-l2,1-2-3-4-5-6-7,1000,20,1-12,False,True,True,landsat-c2-l2,r-g-b-nir-swir16-swir22,1024,20,4-9,True,True,True,True,376,300,76,1000.0,0.6864442793872813,0.6875359691609069,0.832374044172754,0.6928465494125058,0.9583217610976554,0.9803413068138523,0.9610690778454918,0.705258723652739,0.8434685887768306,0.7114392602531782,10000.0,0.5738353227562163,0.6108163330255532,0.7823991073750556,0.6121483632212837,0.6378681004336104,0.8000825394365777,0.6401320699112829,0.5167981577739464,0.7189027424826097,0.5168211531490173
2723,ZMB,landsat-8-c2-l2,1-2-3-4-5-6-7,1000,20,1-12,False,True,True,landsat-c2-l2,r-g-b-nir-swir16-swir22,1024,20,4-9,True,True,True,False,376,300,76,1000.0,0.6804884006246568,0.6816411695348992,0.8291550190415098,0.6874980456017264,0.9565554279755788,0.9794578453063614,0.9593376707321801,0.6994671292874517,0.8399118312785733,0.7054518843217266,10000.0,0.5702205612566807,0.6077362086407069,0.7803983135935344,0.6090215278596325,0.6316840161399928,0.7966047133094062,0.6345790692667612,0.5143969108794758,0.7172157103296577,0.5143983751436755
