,country,satellite,bands,num_features,points,month_range,limit_months,crop_mask,weighted_avg,hot_encode,total_n,train_n,test_n,kfold_best_reg_param,kfold_mean_of_val_R2s,kfold_val_R2,kfold_val_r,kfold_val_r2,kfold_train_R2,kfold_train_r,kfold_train_r2,kfold_test_R2,kfold_test_r,kfold_test_r2,logo_best_reg_param,logo_mean_of_val_R2s,logo_val_R2,logo_val_r,logo_val_r2
23,ZMB,sentinel-2-l2a,2-3-4,1000,20,1-12,False,True,True,False,490,392,98,100.0,0.3592630895322705,0.3799543669902762,0.6173757374172661,0.3811528011515132,0.159652163754592,0.47221802320504086,0.2229898614396765,0.08861992674035424,0.43919229222642847,0.19288986955110454,1e-05,0.6280344252647321,0.790992091420359,0.8909843726102696,0.7938531522357158
24,ZMB,sentinel-2-l2a,2-3-4,1000,4,1-12,False,False,False,True,497,397,100,100.0,0.2778349698912953,0.2966642663080238,0.5461015819388492,0.2982269377961136,0.1482146441283525,0.4389960904470399,0.19271756742778565,0.04838887223644617,0.351483004776631,0.12354030264680922,100000.0,-0.4265999102701094,-0.08479121457348437,-0.36152935603521547,0.1307034752752376
25,ZMB,sentinel-2-l2a,2-3-4,1000,4,1-12,False,False,False,False,497,397,100,100.0,0.2872816350961017,0.30540808844120515,0.5535746457927068,0.3064448884645208,0.1472793570890767,0.4378574604135901,0.1917191556398386,0.05188234750176457,0.35934234657301123,0.1291269220405981,1e-08,0.42519092560609667,0.6863997320424329,0.8354522402610347,0.6979804457571817
26,ZMB,sentinel-2-l2a,2-3-4,1000,15,4-9,True,False,True,True,504,403,101,100.0,0.24913433973014792,0.2802255622606161,0.5319790592823096,0.28300171951489106,0.17903007292068107,0.5160300261849978,0.2662869879244895,0.08304975626004973,0.4141050745429919,0.17148301276225686,100000000.0,-0.43222535835468384,-0.10746311127935204,-0.5454485550182273,0.29751412617147216
27,ZMB,sentinel-2-l2a,2-3-4,1000,15,4-9,True,False,True,False,504,403,101,1.0,0.2826907850424941,0.311977978049072,0.5929415163219458,0.3515796417781683,0.2619724264702269,0.6176433252370598,0.3814832772098924,-0.024590179715160643,0.38520302825545244,0.14838137297717088,100000000.0,-0.4322253381855216,-0.10746309712544955,-0.5454484773340418,0.29751404142602467
28,ZMB,landsat-8-c2-l2,1-2-3-4-5-6-7,1000,20,4-9,True,True,False,True,648,518,130,100.0,0.27085985211227526,0.28495840577909515,0.5343987300146325,0.28558200264125205,0.0980202988625346,0.3748491187092512,0.1405118617971023,0.09555040954106786,0.3423264975945909,0.11718743095537944,100000000.0,-0.4505383448333252,-0.08431046425134481,-0.5637234560375368,0.3177841348869047
29,ZMB,landsat-8-c2-l2,1-2-3-4-5-6-7,1000,20,4-9,True,True,False,False,648,518,130,1.0,0.3021167814844993,0.3245167035982979,0.5857595929703574,0.3431143007567988,0.19943627181439372,0.5443635347292528,0.29633165794292643,0.09252916924333976,0.3481391158178763,0.1212008439624527,1e-08,0.5450355701025679,0.7026946677244665,0.8417585466493387,0.7085574508572069
30,ZMB,landsat-8-c2-l2,1-2-3-4-5-6-7,1000,15,1-12,False,True,True,True,384,307,77,1000.0,0.10808029391721315,0.2129549395219803,0.46384295724112345,0.21515028898219068,0.09626540006627227,0.3738174950844654,0.1397395196312243,-0.029513347563391745,0.2735049314579163,0.0748049475317995,100000.0,-0.5462446626021893,-0.09417631517380243,-0.4295713622116618,0.18453155523238274
31,ZMB,landsat-8-c2-l2,1-2-3-4-5-6-7,1000,15,1-12,False,True,True,False,384,307,77,1000.0,0.1091041486341791,0.21388391153779474,0.4647577944922871,0.21599980754133496,0.0961630991641721,0.37357703430851025,0.13955980056274184,-0.028619774575870505,0.27469223004585586,0.07545582124756539,100000.0,-0.5462243307914533,-0.0941633651251399,-0.42950536383552673,0.1844748575634882
32,ZMB,landsat-c2-l2,r-g-b-nir-swir16-swir22,1024,20,4-9,True,False,True,True,936,748,188,10.0,0.17425434408716156,0.19482390900102076,0.4542426772169693,0.20633640980523976,0.23413085254464627,0.6005841388414708,0.36070130782795107,0.05257499697204748,0.23972793363462266,0.05746948216472605,100000000.0,-0.5458117650726564,-0.0769620334528307,-0.665783387015557,0.4432675184259069
33,ZMB,landsat-c2-l2,r-g-b-nir-swir16-swir22,1024,20,4-9,True,False,True,False,936,748,188,1.0,0.24279045782722442,0.2682924242175184,0.5361445744054829,0.2874510046644364,0.3222889930519385,0.6727541359117256,0.4525981273863326,0.081637750815853,0.3161171193440059,0.09993003314235245,1e-08,0.18186427207596131,0.45040008158270817,0.6947476249280472,0.4826742623431626
34,ZMB,sentinel-2-l2a,2-3-4-8,1000,15,1-12,False,False,True,True,497,397,100,100.0,0.24129034984583092,0.24627999966872216,0.5076285677475392,0.25768676279341796,0.14668023926295026,0.4591222945600997,0.21079328136213094,-0.020795660039570674,0.23213798481884576,0.05388804399575466,100000000.0,-0.43553162372100174,-0.10772438712329557,-0.5459735988504953,0.2980871706417616
35,ZMB,sentinel-2-l2a,2-3-4-8,1000,15,1-12,False,False,True,False,497,397,100,100.0,0.24925579140751006,0.2535742342099918,0.5136204594072441,0.2638059763217085,0.14516340575765596,0.4566172677592573,0.20849932921592929,-0.013602759792398667,0.24621123337870657,0.06061997144186391,0.1,-0.31490795160080537,0.2785525148659328,0.5590674189889219,0.3125563789749347
36,ZMB,sentinel-2-l2a,2-3-4,1000,4,1-12,False,True,False,True,497,397,100,100.0,0.28104220215655296,0.29877939627829664,0.548933950159555,0.30132848163777287,0.1595311119732601,0.45178097256860245,0.2041060471750323,0.03218213541530579,0.3069653403907107,0.0942277202011849,100000.0,-0.42432238600349187,-0.08333598111472895,-0.3568780328365785,0.127361930321306
37,ZMB,sentinel-2-l2a,2-3-4,1000,4,1-12,False,True,False,False,497,397,100,100.0,0.2903515362791697,0.30747993585752853,0.556198169447764,0.3093564036970436,0.1583886518294525,0.4501764690821937,0.2026588533153113,0.0356021574029719,0.313917729270637,0.09854434075043295,1e-08,0.4497271653064166,0.6472193470937495,0.8161314898924684,0.6660706087941003
38,ZMB,landsat-8-c2-l2,1-2-3-4-5-6-7,1000,20,4-9,True,True,True,True,648,518,130,100.0,0.27437114451494604,0.28812217794585426,0.5373022213786982,0.2886936770984836,0.09992908539119094,0.37898252474571703,0.14362775406263803,0.09737298944108197,0.3451950995585446,0.11915965675923353,100000000.0,-0.4505400510898028,-0.08431026021041776,-0.5637200287529256,0.3177802708171993
