,country,satellite_1,bands_1,num_features_1,points_1,month_range_1,limit_months_1,crop_mask_1,weighted_avg_1,satellite_2,bands_2,num_features_2,points_2,month_range_2,limit_months_2,crop_mask_2,weighted_avg_2,hot_encode,total_n,train_n,test_n,kfold_best_reg_param,kfold_mean_of_val_R2s,kfold_val_R2,kfold_val_r,kfold_val_r2,kfold_train_R2,kfold_train_r,kfold_train_r2,kfold_test_R2,kfold_test_r,kfold_test_r2,kfold_demean_R2,kfold_demean_r,kfold_demean_r2,logo_best_reg_param,logo_mean_of_val_R2s,logo_val_R2,logo_val_r,logo_val_r2
4997,ZMB,landsat-8-c2-l2,1-2-3-4-5-6-7,1000,20,4-9,True,False,True,sentinel-2-l2a,2-3-4,1000,20,4-9,True,False,False,False,432,345,87,1000.0,0.5973025729789614,0.6037216446261848,0.7801271945694751,0.6085984397068397,0.8928646313423246,0.9480215648246528,0.8987448873725834,0.6425513330758947,0.8054036529812112,0.6486750442354793,0.619629570516812,0.7958776917448724,0.6334213002171462,10000.0,0.46446480646191324,0.5376132385999164,0.7395095036480642,0.5468743059858063
4998,ZMB,landsat-c2-l2,r-g-b-nir-swir16-swir22,1024,20,1-12,False,True,True,landsat-8-c2-l2,1-2-3-4-5-6-7,1000,20,4-9,True,False,True,True,639,511,128,1000.0,0.6599720818363752,0.6647720188235753,0.8170879263387468,0.6676326793685534,0.9531824477766785,0.9783061165337882,0.957082857647422,0.6197511950173563,0.7958600275477152,0.63339318344825,0.6018239640950657,0.7806970315284323,0.609487855037306,10000.0,0.5019524242020567,0.5318203067398751,0.7342107341628193,0.5390654021599062
4999,ZMB,landsat-c2-l2,r-g-b-nir-swir16-swir22,1024,20,1-12,False,True,True,landsat-8-c2-l2,1-2-3-4-5-6-7,1000,20,4-9,True,False,True,False,639,511,128,1000.0,0.6402397878304885,0.6455252715463484,0.8061204535780594,0.6498301856768962,0.9478943913590664,0.9756827518674961,0.9519568322917299,0.5868703445618346,0.7790547248516717,0.6069262643137139,0.5774565708349385,0.7680521375669662,0.589904086021186,10000.0,0.49038349268723525,0.521471761384628,0.7275808690996609,0.529373921079818
5000,ZMB,landsat-8-c2-l2,1-2-3-4-5-6-7,1000,20,4-9,True,False,True,landsat-8-c2-l2,1-2-3-4-5-6-7,1000,15,4-9,True,True,False,True,648,518,130,1000.0,0.6847878102897218,0.6859948690586428,0.8298467334319789,0.6886456009877259,0.9283228892284745,0.9662563763408386,0.9336513848193283,0.7178724718661189,0.8571369738893064,0.7346837920081176,0.58167045430745,0.7634581751641345,0.5828683852249503,1000.0,0.5528383348438095,0.6148517664792066,0.7867235040598081,0.6189338718401428
5001,ZMB,landsat-8-c2-l2,1-2-3-4-5-6-7,1000,20,4-9,True,False,True,landsat-8-c2-l2,1-2-3-4-5-6-7,1000,15,4-9,True,True,False,False,648,518,130,1000.0,0.6591194860781449,0.6604169906897539,0.8152298958998551,0.6645997831688886,0.9158602020931584,0.959767454807994,0.9211535673086148,0.6952649197031086,0.8448259382144102,0.7137308658798585,0.5583136306602483,0.7496660610617083,0.561999203107777,10000.0,0.5228947841842788,0.5853147999982447,0.7656268134388406,0.5861844174565133
5002,ZMB,landsat-8-c2-l2,1-2-3-4-5-6-7,1000,20,4-9,True,False,True,sentinel-2-l2a,2-3-4-8,1000,15,4-9,True,True,False,True,432,345,87,1000.0,0.6500969916951324,0.6653984893259075,0.8167908680482998,0.6671473221270952,0.9336502527981811,0.9691067784262853,0.9391679479917733,0.7355015680107797,0.8577017183872114,0.7356522377243754,0.7085830795065687,0.8418558532341553,0.7087212776246077,10000.0,0.37013618509215934,0.46055023551844465,0.6794177574910825,0.4616084891942113
5003,ZMB,landsat-8-c2-l2,1-2-3-4-5-6-7,1000,20,4-9,True,False,True,sentinel-2-l2a,2-3-4-8,1000,15,4-9,True,True,False,False,432,345,87,1000.0,0.6266301397383791,0.6435027309806566,0.8040664652099291,0.6465228804751901,0.9226275896938232,0.9633442445126318,0.9280321334356133,0.7046682452994236,0.839965349239393,0.7055417879228555,0.6881393496570907,0.8302517696683067,0.6893180010373551,10000.0,0.3588940701291645,0.4514919487465593,0.673012125750025,0.45294532140656746
5004,ZMB,landsat-8-c2-l2,1-2-3-4-5-6-7,1000,15,4-9,True,True,True,landsat-8-c2-l2,1-2-3-4-5-6-7,1000,20,4-9,True,False,True,True,648,518,130,1000.0,0.6602065785054102,0.6616803801373796,0.815391350173427,0.6648630539376442,0.9209776296953252,0.9630326857967435,0.9274319539128894,0.6934509672144679,0.8374688249368187,0.7013540327410559,0.556632525883507,0.7486602325642426,0.5604921438231458,1000.0,0.5375241841151164,0.591435457486878,0.7756264982174835,0.601596464737116
5005,ZMB,landsat-8-c2-l2,1-2-3-4-5-6-7,1000,15,4-9,True,True,True,landsat-8-c2-l2,1-2-3-4-5-6-7,1000,20,4-9,True,False,True,False,648,518,130,1000.0,0.6244709597831036,0.6262736121492242,0.7950202668029777,0.6320572246274778,0.9057665337051254,0.9550926162687984,0.9122019056511782,0.6600563080791304,0.8188578013830549,0.6705280988858905,0.5242846116986373,0.7304904961764254,0.5336163650040802,10000.0,0.4972550407799192,0.5590786165508779,0.7496897689862654,0.56203474972268
5006,ZMB,landsat-8-c2-l2,1-2-3-4-5-6-7,1000,20,4-9,True,False,True,sentinel-2-l2a,2-3-4,1000,15,1-12,False,True,True,True,420,336,84,1000.0,0.6144322542266337,0.6164532164482077,0.7901294839547388,0.6243046014145819,0.9401014066937028,0.9723799797557682,0.9455228250298281,0.5457995339834543,0.7507455110083542,0.5636188222991948,0.6677286472785509,0.8260170924742507,0.6823042370596148,10000.0,0.26817064068965474,0.32842253575173974,0.593071825892158,0.3517341906670582
5007,ZMB,landsat-8-c2-l2,1-2-3-4-5-6-7,1000,20,4-9,True,False,True,sentinel-2-l2a,2-3-4,1000,15,1-12,False,True,True,False,420,336,84,1000.0,0.583658724813277,0.5865798621125676,0.7738723864433084,0.5988784704994612,0.9287993309443396,0.9665317394533802,0.9341836033707769,0.5084501536279942,0.7302270244628152,0.5332315072558169,0.6473787678841612,0.8168333233767413,0.667216678178692,10000.0,0.2546801805264874,0.317506944671501,0.5850441390896769,0.3422766446831812
5008,ZMB,landsat-8-c2-l2,1-2-3-4-5-6-7,1000,20,4-9,True,False,True,sentinel-2-l2a,2-3-4,1000,15,1-12,False,True,False,True,420,336,84,1000.0,0.6156311519954518,0.6184998406073496,0.7919688501338867,0.6272146595823908,0.9387450521213416,0.9716619975230982,0.9441270374305774,0.5904981100273177,0.7792832558733204,0.6072823928845229,0.6652594092843228,0.8270173071274117,0.6839576262882756,100000.0,0.2345883592209671,0.2879870227399547,0.5543692821891307,0.3073253010348921
5009,ZMB,landsat-8-c2-l2,1-2-3-4-5-6-7,1000,20,4-9,True,False,True,sentinel-2-l2a,2-3-4,1000,15,1-12,False,True,False,False,420,336,84,1000.0,0.5856668735643156,0.5892163441851798,0.7762711184718779,0.6025968493735803,0.927606433334393,0.9658871796294903,0.9329380437726114,0.5620247244815015,0.7641105611432283,0.5838649496506192,0.6472760145522338,0.8193055959623562,0.6712616595752317,100000.0,0.2319651022405381,0.2857533272900795,0.5521153852235913,0.3048313986005946
5010,ZMB,sentinel-2-l2a,2-3-4,1000,20,4-9,True,True,False,landsat-8-c2-l2,1-2-3-4-5-6-7,1000,20,4-9,True,False,True,True,432,345,87,1000.0,0.6328756609171732,0.638187993746268,0.8002366899744022,0.6403787599811875,0.9112356524230661,0.9579400052668348,0.9176490536906234,0.6863465169553573,0.8298414446439188,0.6886368232487062,0.6507478155775133,0.8110735057132623,0.6578402316700014,10000.0,0.47862724846963794,0.5490574682548337,0.7473214171493497,0.5584893005301124
5011,ZMB,sentinel-2-l2a,2-3-4,1000,20,4-9,True,True,False,landsat-8-c2-l2,1-2-3-4-5-6-7,1000,20,4-9,True,False,True,False,432,345,87,1000.0,0.5973025729789623,0.6037216446261855,0.7801271945694753,0.60859843970684,0.8928646313423244,0.9480215648246529,0.8987448873725836,0.6425513330758957,0.8054036529812113,0.6486750442354794,0.619629570516811,0.7958776917448716,0.6334213002171448,10000.0,0.4644648064619134,0.5376132385999164,0.7395095036480642,0.5468743059858063
5012,ZMB,landsat-8-c2-l2,1-2-3-4-5-6-7,1000,20,1-12,False,True,True,landsat-8-c2-l2,1-2-3-4-5-6-7,1000,20,4-9,True,False,True,True,376,300,76,10000.0,0.6207234038347236,0.622246063817987,0.7902589547927011,0.6245092156300525,0.7961984563485117,0.9000407516889507,0.8100733547008114,0.6581105308103548,0.8340822315999221,0.6956931690707061,0.34357945602332396,0.5928956066255819,0.3515252003559168,10000.0,0.5081814990962394,0.5551995249262347,0.7453083909728426,0.5554845976545276
5013,ZMB,landsat-8-c2-l2,1-2-3-4-5-6-7,1000,20,1-12,False,True,True,landsat-8-c2-l2,1-2-3-4-5-6-7,1000,20,4-9,True,False,True,False,376,300,76,10000.0,0.6173759845373871,0.6189437284320993,0.7880596543666629,0.6210380188405042,0.7930056864025534,0.8981462695504406,0.8066667215073727,0.653885468130992,0.8310079043740471,0.6905741371321454,0.34052066459137464,0.5909239875011694,0.34919115900428216,10000.0,0.5027752579115072,0.5505974984133635,0.7421886875299003,0.550844047897356
5014,ZMB,landsat-8-c2-l2,1-2-3-4-5-6-7,1000,20,4-9,True,False,True,sentinel-2-l2a,2-3-4-8,1000,15,4-9,True,False,False,True,432,345,87,1000.0,0.6396722746964291,0.656678652960067,0.8121970653824285,0.6596640730158289,0.9262270325701042,0.965724095948523,0.9326230294955922,0.7171079602216021,0.849673438434844,0.7219449519816906,0.7155184776696266,0.8458874957560962,0.7155256554765197,10000.0,0.3548984611490253,0.44892061892085544,0.6718056878281802,0.45132288219829425
5015,ZMB,landsat-8-c2-l2,1-2-3-4-5-6-7,1000,20,4-9,True,False,True,sentinel-2-l2a,2-3-4-8,1000,15,4-9,True,False,False,False,432,345,87,1000.0,0.6085195062787544,0.628293228326906,0.7960028172106222,0.6336204850072471,0.9112440730045923,0.9577548802374368,0.9172944106186269,0.6702251152744746,0.823454818079225,0.6780778374178896,0.6916157089798467,0.8319728607419334,0.6921788410111166,10000.0,0.3418745624842239,0.43837813833895145,0.6644379943370345,0.44147784831862114
5016,ZMB,landsat-8-c2-l2,1-2-3-4-5-6-7,1000,20,4-9,True,False,True,landsat-c2-l2,r-g-b-nir-swir16-swir22,1024,20,4-9,True,False,False,True,648,518,130,1000.0,0.6498001310239216,0.6539251579587926,0.8105912344750037,0.6570581494077105,0.9166465345459776,0.9610669245325786,0.9236496334305091,0.7087753935212899,0.843949604573956,0.7122509350605366,0.5789612916063451,0.767311123845118,0.588766360776458,1000.0,0.5313027600447532,0.5683381428403808,0.7622805327437254,0.5810716106000579
5017,ZMB,landsat-8-c2-l2,1-2-3-4-5-6-7,1000,20,4-9,True,False,True,landsat-c2-l2,r-g-b-nir-swir16-swir22,1024,20,4-9,True,False,False,False,648,518,130,1000.0,0.6011543878933366,0.6059221317811273,0.7832295783420995,0.613448572389943,0.8966410267388083,0.9504785337849061,0.9034094431859049,0.6669507534539386,0.820483814185118,0.6731936893397592,0.538668893731364,0.7485953789313405,0.5603950413573573,10000.0,0.45828118217638486,0.5121567160057177,0.7183481244704274,0.5160240279301807
5018,ZMB,landsat-8-c2-l2,1-2-3-4-5-6-7,1000,20,4-9,True,False,True,sentinel-2-l2a,2-3-4-8,1000,15,1-12,False,True,False,True,420,336,84,1000.0,0.6798633288088874,0.6834099659705262,0.8292995947030631,0.6877378177746648,0.968500737093648,0.9855898377487184,0.9713873282735451,0.6259676505052809,0.794979889960009,0.631993025440828,0.7572377155914698,0.8708271932912726,0.7583400005755554,100000.0,0.3091655593917907,0.37635607338539045,0.6192653860082941,0.38348961830800143
5019,ZMB,landsat-8-c2-l2,1-2-3-4-5-6-7,1000,20,4-9,True,False,True,sentinel-2-l2a,2-3-4-8,1000,15,1-12,False,True,False,False,420,336,84,1000.0,0.6656300314001256,0.669835261805403,0.8220487094234312,0.6757640806647288,0.9650602431532717,0.9838751526511142,0.9680103160042534,0.6055851496762736,0.782977740705238,0.6130541424398789,0.747447626258347,0.8656870389677161,0.7494140494366921,100000.0,0.30707270742465087,0.37461224221515643,0.6176815085847356,0.3815304460475148
5020,ZMB,landsat-8-c2-l2,1-2-3-4-5-6-7,1000,20,4-9,True,False,True,landsat-c2-l2,r-g-b-nir-swir16-swir22,1024,20,4-9,True,True,True,True,648,518,130,1000.0,0.6466426763723764,0.651201327168395,0.8093965132348148,0.6551227156366757,0.9159266048687138,0.9606898477685074,0.9229249836054779,0.7172014728777352,0.8481475305076932,0.7193542335062983,0.581816596252944,0.7686177028067349,0.5907731730679022,1000.0,0.5273707875080818,0.5654332807067073,0.7607429676686318,0.578729862857277
5021,ZMB,landsat-8-c2-l2,1-2-3-4-5-6-7,1000,20,4-9,True,False,True,landsat-c2-l2,r-g-b-nir-swir16-swir22,1024,20,4-9,True,True,True,False,648,518,130,1000.0,0.5976204029330716,0.6028609681091739,0.782041486586277,0.6115888867420741,0.8958150091741004,0.9500209637373226,0.9025398315403912,0.6789087462319872,0.8264619730791076,0.6830393929458116,0.5438523552597316,0.7508852296846835,0.5638286281586199,10000.0,0.45985425469405566,0.5130081835566344,0.7190388847968375,0.5170169178498798
5022,ZMB,landsat-8-c2-l2,1-2-3-4-5-6-7,1000,20,4-9,True,False,True,landsat-8-c2-l2,1-2-3-4-5-6-7,1000,15,1-12,False,False,False,True,384,307,77,10000.0,0.6611782413584737,0.6685049998977521,0.818483139735186,0.6699146500307681,0.842874161890756,0.9241785523189904,0.8541059965664248,0.7408783122035687,0.8615026588142513,0.7421868311440242,0.4896270592091262,0.7010062630392703,0.4914097808202826,10000.0,0.585880505564595,0.6412512873280536,0.8014677494260825,0.6423505533701097
5023,ZMB,landsat-8-c2-l2,1-2-3-4-5-6-7,1000,20,4-9,True,False,True,landsat-8-c2-l2,1-2-3-4-5-6-7,1000,15,1-12,False,False,False,False,384,307,77,10000.0,0.6589539379550395,0.6663344814471175,0.8171006487651387,0.6676534702124105,0.8408708419739337,0.9230491996051657,0.8520198248917371,0.7374284452341351,0.8596468569083153,0.7389927185923456,0.4879006393350396,0.6996204616282504,0.4894687903289262,10000.0,0.5823906251622984,0.6383122855621022,0.7995832688198239,0.6393334037765948
5024,ZMB,sentinel-2-l2a,2-3-4,1000,4,4-9,True,True,False,landsat-8-c2-l2,1-2-3-4-5-6-7,1000,20,4-9,True,False,True,True,432,345,87,1000.0,0.6165505938168035,0.633183788699624,0.7976087658457128,0.6361797433539211,0.9283600212720824,0.9669024574289821,0.9349003621822045,0.6976438693349234,0.8370008861931821,0.7005704834881722,0.6970100229041897,0.836330225548453,0.6994482461659264,10000.0,0.4862908821641092,0.5503733650921045,0.7488780167472139,0.5608182839672403
5025,ZMB,sentinel-2-l2a,2-3-4,1000,4,4-9,True,True,False,landsat-8-c2-l2,1-2-3-4-5-6-7,1000,20,4-9,True,False,True,False,432,345,87,1000.0,0.5872231122291224,0.6051819891085921,0.7811960754730675,0.6102673083345225,0.9145744111535867,0.9596426195861781,0.9209139573262222,0.6561043623586419,0.8119925523175293,0.6593319050191356,0.6723008147794283,0.8234140269690627,0.6780106598094083,10000.0,0.47278253268725007,0.53919528110962,0.7406651708552947,0.548584895318103
5026,ZMB,landsat-8-c2-l2,1-2-3-4-5-6-7,1000,20,4-9,True,False,True,sentinel-2-l2a,2-3-4,1000,20,1-12,False,True,False,True,420,336,84,1000.0,0.6439448794478979,0.6503808485445148,0.811698718782913,0.6588548100738225,0.9419346533806857,0.9726250669939415,0.9459995209449691,0.49785062036319017,0.7298743314965214,0.532716539777494,0.5595242469889969,0.7776330960772986,0.6047132321147651,10000.0,0.4905219918373138,0.5528224089227785,0.752431950427334,0.566153840023882
5027,ZMB,landsat-8-c2-l2,1-2-3-4-5-6-7,1000,20,4-9,True,False,True,sentinel-2-l2a,2-3-4,1000,20,1-12,False,True,False,False,420,336,84,10000.0,0.6192045654777227,0.6297542760277428,0.7942012437565936,0.6307556155845202,0.7973741288749752,0.8993678222843969,0.8088624797605786,0.5181083532939048,0.721385941749648,0.5203976769540265,0.45919921937738173,0.70300213442111,0.49421200100063645,10000.0,0.47955651487405676,0.543773225005127,0.7462289678571848,0.5568576724691994
5028,ZMB,landsat-8-c2-l2,1-2-3-4-5-6-7,1000,20,4-9,True,False,True,landsat-8-c2-l2,1-2-3-4-5-6-7,1000,20,1-12,False,False,False,True,376,300,76,10000.0,0.6176832580037781,0.6189420096834184,0.7881127769341777,0.6211217491669009,0.7944885074960777,0.8992360091338424,0.8086254001229599,0.6533744909642516,0.8305473426536812,0.6898088883890914,0.3424597708344177,0.5923777972783759,0.35091145470838064,10000.0,0.5062110903669992,0.5526824920355232,0.7436630161922488,0.553034681652153
5029,ZMB,landsat-8-c2-l2,1-2-3-4-5-6-7,1000,20,4-9,True,False,True,landsat-8-c2-l2,1-2-3-4-5-6-7,1000,20,1-12,False,False,False,False,376,300,76,10000.0,0.61419319734516,0.6154987112808104,0.7858145826228339,0.6175045582626986,0.7911832835825431,0.8972716829293783,0.8050964729869188,0.6490750226724147,0.8274239318126775,0.6846303629363504,0.3394390235400475,0.5904518342779808,0.34863336860223204,10000.0,0.5006855402605532,0.5479705169709128,0.7404605963639246,0.5482818947676188
5030,ZMB,landsat-8-c2-l2,1-2-3-4-5-6-7,1000,20,4-9,True,False,True,landsat-8-c2-l2,1-2-3-4-5-6-7,1000,20,1-12,False,False,True,True,376,300,76,10000.0,0.6207234038347236,0.6222460638179871,0.7902589547927009,0.6245092156300521,0.7961984563485118,0.9000407516889507,0.8100733547008114,0.6581105308103548,0.8340822315999219,0.6956931690707058,0.3435794560233234,0.5928956066255816,0.3515252003559164,10000.0,0.5081814990962394,0.5551995249262346,0.7453083909728425,0.5554845976545275
5031,ZMB,landsat-8-c2-l2,1-2-3-4-5-6-7,1000,20,4-9,True,False,True,landsat-8-c2-l2,1-2-3-4-5-6-7,1000,20,1-12,False,False,True,False,376,300,76,10000.0,0.6173759845373871,0.6189437284320994,0.788059654366663,0.6210380188405044,0.7930056864025534,0.8981462695504405,0.8066667215073726,0.6538854681309916,0.8310079043740469,0.6905741371321451,0.3405206645913742,0.590923987501169,0.34919115900428177,10000.0,0.5027752579115075,0.5505974984133637,0.7421886875299003,0.550844047897356
5032,ZMB,landsat-8-c2-l2,1-2-3-4-5-6-7,1000,15,1-12,False,False,True,landsat-8-c2-l2,1-2-3-4-5-6-7,1000,20,4-9,True,False,True,True,384,307,77,10000.0,0.6171451789772983,0.6318601785714306,0.7954169996188314,0.632688203282624,0.8349376273784168,0.9212956312702123,0.848785640197579,0.695144672122848,0.8401879688296705,0.7059158229661274,0.4498279391236033,0.6710071999680816,0.45025066240900496,10000.0,0.5477837562860812,0.602419260346586,0.7773867178058811,0.6043301090210006
5033,ZMB,landsat-8-c2-l2,1-2-3-4-5-6-7,1000,15,1-12,False,False,True,landsat-8-c2-l2,1-2-3-4-5-6-7,1000,20,4-9,True,False,True,False,384,307,77,10000.0,0.6141438341249918,0.6289920870424828,0.793554548272353,0.6297288210837383,0.8327031053528882,0.9200373017533716,0.8464686366176246,0.6908382063170094,0.838057817213564,0.7023409049927635,0.4470500835043638,0.6690494892667364,0.4476272190880808,10000.0,0.5430273227212081,0.5984022826778331,0.7748210121953487,0.6003476009394247
5034,ZMB,landsat-8-c2-l2,1-2-3-4-5-6-7,1000,20,4-9,True,False,True,sentinel-2-l2a,2-3-4,1000,20,4-9,True,True,True,True,432,345,87,1000.0,0.6223186622323527,0.6274651366424417,0.793440952629223,0.6295485453091688,0.909419258547786,0.9571368549201836,0.9161109590465006,0.6768666625033926,0.8232914940145404,0.6778088841166939,0.6419829628684302,0.8061881036470369,0.6499392584620054,10000.0,0.45590455056210355,0.5311367638666787,0.7364972568322012,0.5424282093213574
5035,ZMB,landsat-8-c2-l2,1-2-3-4-5-6-7,1000,20,4-9,True,False,True,sentinel-2-l2a,2-3-4,1000,20,4-9,True,True,True,False,432,345,87,1000.0,0.5859252131482281,0.5923147677494645,0.7726639083978377,0.5970095153406222,0.8905379173058924,0.9469228392942687,0.8966628635771194,0.6337847501709507,0.7984384261049413,0.6375039202809358,0.6104540926438835,0.7909656774937031,0.6256267029730727,10000.0,0.44106930211758094,0.5191634685072871,0.7283063437443951,0.530430130338329
5036,ZMB,landsat-c2-l2,r-g-b-nir-swir16-swir22,1024,20,1-12,False,False,False,landsat-8-c2-l2,1-2-3-4-5-6-7,1000,20,4-9,True,False,True,True,639,511,128,1000.0,0.6607107357445792,0.6658647229645638,0.8176573141401039,0.6685634833668086,0.9532557820808705,0.9783842357450053,0.9572357127543382,0.6273600060249733,0.8003353833986694,0.6405367259198951,0.6107906314834092,0.7856859082915101,0.6173023464878552,10000.0,0.5008945390254473,0.5310193315047185,0.7337379400761465,0.5383713647071867
5037,ZMB,landsat-c2-l2,r-g-b-nir-swir16-swir22,1024,20,1-12,False,False,False,landsat-8-c2-l2,1-2-3-4-5-6-7,1000,20,4-9,True,False,True,False,639,511,128,1000.0,0.6403198975202745,0.6459493024988561,0.8062838572616198,0.650093658480676,0.947666316195724,0.9756056647335232,0.9518064130601396,0.5939787917661788,0.7832215847229336,0.6134360507759035,0.5863059109678654,0.7728059205280722,0.597228990803241,10000.0,0.48895466709755236,0.5203671170220772,0.7269122072294306,0.5284013570191627
5038,ZMB,landsat-8-c2-l2,1-2-3-4-5-6-7,1000,20,4-9,True,False,True,sentinel-2-l2a,2-3-4,1000,4,1-12,False,True,True,True,426,340,86,1000.0,0.655350424546418,0.6676392752819628,0.8185351219436131,0.6699997458552456,0.9629437898430754,0.983343792420756,0.9669650140924348,0.747019963181132,0.8700919724889825,0.7570600405897683,0.7575668374197867,0.871498072594448,0.7595088905358378,1000.0,0.56362641288128,0.6129032526462086,0.7832158838587514,0.6134271207286451
5039,ZMB,landsat-8-c2-l2,1-2-3-4-5-6-7,1000,20,4-9,True,False,True,sentinel-2-l2a,2-3-4,1000,4,1-12,False,True,True,False,426,340,86,1000.0,0.6414539462949289,0.6540307729323172,0.8107223342078185,0.6572707031833737,0.9590302555713649,0.9814056302015871,0.9631570109913743,0.7288710112682395,0.8606058391501723,0.7406424103793723,0.7456925113291426,0.8651900705277167,0.7485538581397554,1000.0,0.5392625204116539,0.5910899478910079,0.7696000685510591,0.5922842655137949
5040,ZMB,landsat-8-c2-l2,1-2-3-4-5-6-7,1000,20,4-9,True,False,True,sentinel-2-l2a,2-3-4,1000,4,1-12,False,False,True,True,426,340,86,1000.0,0.6497861257587856,0.6629801910870233,0.8156819596124498,0.6653370592372062,0.9639484890504771,0.9838622519865953,0.9679849308841347,0.7560814588497431,0.8737862669655659,0.7635024403376193,0.7653967337455027,0.8753900568116171,0.7663077515646461,1000.0,0.547796574781933,0.5966794059638214,0.7735687947633538,0.5984086802316279
5041,ZMB,landsat-8-c2-l2,1-2-3-4-5-6-7,1000,20,4-9,True,False,True,sentinel-2-l2a,2-3-4,1000,4,1-12,False,False,True,False,426,340,86,1000.0,0.6359875916891558,0.649504952812851,0.8079116681008941,0.6527212634535693,0.960245725704479,0.982033397643716,0.9643895940876608,0.7384369267681625,0.8643478551114261,0.7470972146357229,0.753862641252884,0.8691517256131465,0.7554247221363103,1000.0,0.5219188648951133,0.5733508569249799,0.7588431368821694,0.5758429063931709
5042,ZMB,landsat-8-c2-l2,1-2-3-4-5-6-7,1000,20,4-9,True,False,True,sentinel-2-l2a,2-3-4,1000,15,1-12,False,False,False,True,426,340,86,1000.0,0.6050003951302231,0.6181759274707608,0.7909100862293016,0.6255387644992413,0.9314829449886111,0.968500369802005,0.9379929663066205,0.6251028180946223,0.8018652135032005,0.6429878206265334,0.647287649008033,0.8181196322528247,0.6693197326774971,100000.0,0.2304546259632123,0.28381762743672634,0.5487755602990275,0.3011546155815116
5043,ZMB,landsat-8-c2-l2,1-2-3-4-5-6-7,1000,20,4-9,True,False,True,sentinel-2-l2a,2-3-4,1000,15,1-12,False,False,False,False,426,340,86,1000.0,0.5761302068726228,0.5902301520136163,0.7756383143199507,0.6016147946410946,0.919706144549029,0.9623772630766145,0.9261699964868353,0.5745936431997718,0.7767220222161519,0.6032970997955485,0.6161391675051133,0.804666284761102,0.647487829831235,100000.0,0.2277537217089547,0.28152134266347784,0.5464757391585617,0.2986357334888964
5044,ZMB,landsat-8-c2-l2,1-2-3-4-5-6-7,1000,20,4-9,True,False,True,sentinel-2-l2a,2-3-4-8,1000,15,4-9,True,False,True,True,432,345,87,1000.0,0.5967127288809573,0.6160365055142399,0.7867495219365922,0.6189748102674564,0.925622274705074,0.96633129161897,0.9337961651619869,0.6672581307576704,0.8178106000034345,0.6688141774779776,0.6668554273724876,0.8188055702458936,0.6704425618657031,10000.0,0.31313694287352073,0.4212938536388201,0.652044927973668,0.42516258809618585
5045,ZMB,landsat-8-c2-l2,1-2-3-4-5-6-7,1000,20,4-9,True,False,True,sentinel-2-l2a,2-3-4-8,1000,15,4-9,True,False,True,False,432,345,87,1000.0,0.5627411461505553,0.5840733144716944,0.7678103790700934,0.5895327782077605,0.912276506773007,0.9593895388404204,0.9204282872364346,0.6197776032513208,0.7906300240580735,0.6250958349420699,0.6359951191866633,0.8030257212443288,0.6448503089799744,10000.0,0.2977528148760674,0.40892293826075266,0.6430879473710464,0.4135621080539057
5046,ZMB,landsat-8-c2-l2,1-2-3-4-5-6-7,1000,20,1-12,False,True,False,landsat-8-c2-l2,1-2-3-4-5-6-7,1000,20,4-9,True,False,True,True,376,300,76,10000.0,0.6176832580037781,0.6189420096834184,0.7881127769341776,0.6211217491669008,0.7944885074960777,0.8992360091338425,0.80862540012296,0.6533744909642513,0.830547342653681,0.689808888389091,0.3424597708344167,0.5923777972783753,0.35091145470837987,10000.0,0.5062110903669989,0.5526824920355229,0.7436630161922487,0.5530346816521527
5047,ZMB,landsat-8-c2-l2,1-2-3-4-5-6-7,1000,20,1-12,False,True,False,landsat-8-c2-l2,1-2-3-4-5-6-7,1000,20,4-9,True,False,True,False,376,300,76,10000.0,0.6141931973451599,0.6154987112808102,0.7858145826228338,0.6175045582626985,0.7911832835825431,0.8972716829293783,0.8050964729869188,0.6490750226724147,0.8274239318126775,0.6846303629363504,0.33943902354004774,0.5904518342779809,0.3486333686022322,10000.0,0.5006855402605536,0.547970516970913,0.7404605963639248,0.5482818947676191
5048,ZMB,landsat-8-c2-l2,1-2-3-4-5-6-7,1000,20,4-9,True,False,True,landsat-8-c2-l2,1-2-3-4-5-6-7,1000,20,4-9,True,False,False,True,648,518,130,1000.0,0.5585853094683131,0.561717320709599,0.7550183136271805,0.5700526539124315,0.8465705487283712,0.9252089612814488,0.8560116220354974,0.6297148089863864,0.7952835207115023,0.6324758783152825,0.3320792616594065,0.6377872311994671,0.4067725522810825,1000.0,0.46854455486888263,0.5307310058221846,0.7351011380978316,0.5403736832327273
5049,ZMB,landsat-8-c2-l2,1-2-3-4-5-6-7,1000,20,4-9,True,False,True,landsat-8-c2-l2,1-2-3-4-5-6-7,1000,20,4-9,True,False,False,False,648,518,130,10000.0,0.5011067693993738,0.5037452522075909,0.7099339529493061,0.5040062175502275,0.6458230298858383,0.8120902660939283,0.6594906002845073,0.5412333078723851,0.7390817322346145,0.5462418069229183,0.16839940386749797,0.5153638224349583,0.2655998694747712,10000.0,0.39034043328591067,0.4635032977792449,0.6832235956127489,0.4667944816020131
