country,satellite_1,bands_1,num_features_1,points_1,month_range_1,limit_months_1,crop_mask_1,weighted_avg_1,satellite_2,bands_2,num_features_2,points_2,month_range_2,limit_months_2,crop_mask_2,weighted_avg_2,hot_encode,kfold_total_n,kfold_train_n,kfold_test_n,kfold_best_reg_param,kfold_mean_of_val_R2,kfold_val_R2,kfold_val_r,kfold_val_r2,kfold_train_R2,kfold_train_r,kfold_train_r2,kfold_test_R2,kfold_test_r,kfold_test_r2,kfold_demean_R2,kfold_demean_r,kfold_demean_r2
ZMB,landsat-8-c2-l2,1-2-3-4-5-6-7,1000,15,1-12,False,False,False,sentinel-2-l2a,2-3-4,1000,4,4-9,True,False,False,False,288,230,58,10000.0,0.6481095672001883,0.6630689398213871,0.8166086177992368,0.66684963466398,0.8485161217526281,0.9278840625377677,0.8609688335115919,0.7421666326804999,0.875735652843008,0.7669129336603695,0.5761819755611934,0.7660221341548337,0.586789910015126
ZMB,sentinel-2-l2a,2-3-4,1000,4,1-12,False,False,False,sentinel-2-l2a,2-3-4-8,1000,15,1-12,False,True,True,True,420,336,84,1000.0,0.7268694558937953,0.7285490643647061,0.8545270809729406,0.7302165321161346,0.9815190228266868,0.9915986541485549,0.9832678909092253,0.6067613238764635,0.779920189127827,0.6082755014091854,0.7798134493504691,0.88476711842739,0.7828128538503071
ZMB,sentinel-2-l2a,2-3-4,1000,4,1-12,False,False,False,sentinel-2-l2a,2-3-4-8,1000,15,1-12,False,True,True,False,420,336,84,1000.0,0.718776241066033,0.7208388512874241,0.8503025024961912,0.7230143457512853,0.9802375788912872,0.9909781343902401,0.9820376628395607,0.5933031897895416,0.7716439782859034,0.5954344292248958,0.7744924686613465,0.8821544283274848,0.7781964354177915
ZMB,sentinel-2-l2a,2-3-4,1000,15,4-9,True,False,False,sentinel-2-l2a,2-3-4,1000,4,1-12,False,False,True,True,426,340,86,1000.0,0.6839094703780184,0.6938772683582741,0.8331381851061708,0.694119235482004,0.9547007989011467,0.9795748761765317,0.9595669380362675,0.6533395197313117,0.8108654056959138,0.6575027061543989,0.6828637395635527,0.8298778034628708,0.6886971686803591
ZMB,sentinel-2-l2a,2-3-4,1000,15,4-9,True,False,False,sentinel-2-l2a,2-3-4,1000,4,1-12,False,False,True,False,426,340,86,1000.0,0.6723411144081263,0.6825601886288346,0.8264139817207828,0.6829600691835984,0.950004727409044,0.9772409110893563,0.9549997983067552,0.6274854458081367,0.7958386681873948,0.6333591857822862,0.6675343117613133,0.8219854089592938,0.6756600125419775
ZMB,landsat-c2-l2,r-g-b-nir-swir16-swir22,1024,20,4-9,True,True,True,sentinel-2-l2a,2-3-4,1000,20,4-9,True,True,False,True,432,345,87,1000.0,0.6669029933462242,0.6790627508727782,0.8242007897400693,0.6793069418081539,0.9286892595055669,0.9660615626226667,0.9332749427769487,0.6915656616147945,0.8322833892436746,0.692695640010938,0.6546251849470667,0.810393643805831,0.6567378579208921
ZMB,landsat-c2-l2,r-g-b-nir-swir16-swir22,1024,20,4-9,True,True,True,sentinel-2-l2a,2-3-4,1000,20,4-9,True,True,False,False,432,345,87,1000.0,0.6420026038118296,0.6558615181166032,0.810371289443088,0.6567016267536531,0.9169100935509572,0.9598331656792953,0.9212797059379376,0.6638954377751942,0.8158753692764942,0.6656526181920558,0.6402866588840902,0.8025813327788893,0.6441367957251383
ZMB,sentinel-2-l2a,2-3-4,1000,4,4-9,True,True,True,sentinel-2-l2a,2-3-4-8,1000,15,1-12,False,True,True,True,420,336,84,1000.0,0.720884752387595,0.7242644078503796,0.8513039983338937,0.7247184975792741,0.96945567005958,0.986126069573741,0.9724446250929548,0.6026876490585593,0.7791961610696191,0.6071466574256318,0.7313132298851248,0.8561668937184421,0.7330217498994862
ZMB,sentinel-2-l2a,2-3-4,1000,4,4-9,True,True,True,sentinel-2-l2a,2-3-4-8,1000,15,1-12,False,True,True,False,420,336,84,1000.0,0.7064800674983519,0.7104145124291836,0.8434200263458342,0.7113573408412077,0.9661460447788707,0.9844833553614072,0.9692074769836547,0.5927144384732327,0.7730539549504408,0.5976124172645182,0.7228744654012786,0.8516957747020438,0.7253856926453146
ZMB,sentinel-2-l2a,2-3-4,1000,20,1-12,False,True,False,landsat-8-c2-l2,1-2-3-4-5-6-7,1000,15,4-9,True,False,True,True,420,336,84,1000.0,0.6989824602245386,0.7054498293690393,0.8418098282932458,0.708643787011104,0.9599897581668478,0.9813856518623785,0.9631177976813455,0.3150552824273998,0.6348037480768424,0.4029757985724072,0.47502555303898664,0.7424700671421264,0.5512618006020337
