,country,satellite_1,bands_1,num_features_1,points_1,month_range_1,limit_months_1,crop_mask_1,weighted_avg_1,satellite_2,bands_2,num_features_2,points_2,month_range_2,limit_months_2,crop_mask_2,weighted_avg_2,hot_encode,total_n,train_n,test_n,reg_param,val_R2,train_R2,train_r,train_r2,test_R2,test_r,test_r2,demean_R2,demean_r,demean_r2
5767,ZMB,sentinel-2-l2a,2-3-4,1000,15,4-9,True,True,False,landsat-8-c2-l2,1-2-3-4-5-6-7,1000,15,4-9,True,True,True,True,432,345,87,1000.0,0.6067295393515999,0.9139026384772174,0.9603614266147842,0.9222940697295835,0.6466286534924579,0.810327180815642,0.6566301399686262,0.6417732689115783,0.8035335170134759,0.6456661129640459
5768,ZMB,sentinel-2-l2a,2-3-4,1000,15,4-9,True,True,False,sentinel-2-l2a,2-3-4-8,1000,15,4-9,True,True,False,True,504,403,101,1000.0,0.6751563617727513,0.9002927528856788,0.9522766826355445,0.9068308802913576,0.6893397852390006,0.8391487174746317,0.7041705700393193,0.6157366252108994,0.7863188472086811,0.6182973294755891
5769,ZMB,sentinel-2-l2a,2-3-4,1000,15,4-9,True,True,False,sentinel-2-l2a,2-3-4,1000,20,4-9,True,True,False,True,504,403,101,100.0,0.5885821508929997,0.9533818719988444,0.9780913632629148,0.9566627148895072,0.6218979397246637,0.8098219137529481,0.6558115319944873,0.5896219767087687,0.7824976752934277,0.6123026118396186
5770,ZMB,sentinel-2-l2a,2-3-4,1000,15,4-9,True,True,False,sentinel-2-l2a,2-3-4,1000,4,1-12,False,True,False,False,497,397,100,1000.0,0.5911106263913692,0.9088016570826518,0.9564446969901903,0.914786458400657,0.5772560956620619,0.7630954947839367,0.5823147341595412,0.4927562420419399,0.725971924767275,0.527035235550302
5771,ZMB,sentinel-2-l2a,2-3-4,1000,15,4-9,True,True,False,landsat-8-c2-l2,1-2-3-4-5-6-7,1000,15,4-9,True,True,False,True,432,345,87,1000.0,0.651378489471458,0.9220352709620283,0.9639498718776393,0.9291993554929171,0.645735736026005,0.8086987129562888,0.653993608337158,0.6524320771882662,0.8102212079410326,0.656458405797426
5772,ZMB,sentinel-2-l2a,2-3-4,1000,20,4-9,True,False,False,sentinel-2-l2a,2-3-4,1000,15,4-9,True,True,False,True,504,403,101,100.0,0.5885821508929989,0.9533818719988446,0.9780913632629147,0.9566627148895069,0.6218979397246563,0.8098219137529455,0.6558115319944832,0.5896219767087549,0.7824976752934212,0.6123026118396084
5773,ZMB,sentinel-2-l2a,2-3-4-8,1000,15,4-9,True,False,False,sentinel-2-l2a,2-3-4,1000,15,4-9,True,True,False,False,504,403,101,1000.0,0.635682969280205,0.865142566299166,0.9331337897975974,0.8707386696620267,0.6569658068335698,0.8155298375428754,0.6650889159227088,0.6089417797308964,0.7812349633381673,0.6103280679419877
5774,ZMB,landsat-8-c2-l2,1-2-3-4-5-6-7,1000,20,1-12,False,False,False,sentinel-2-l2a,2-3-4,1000,15,4-9,True,True,False,True,282,225,57,1000.0,0.6936380384656557,0.966617383432256,0.9847821586978547,0.9697959000896066,0.6133945788766033,0.7842328799808447,0.6150212100430499,0.7054828753149702,0.8405892331545916,0.7065902588954243
5775,ZMB,sentinel-2-l2a,2-3-4,1000,15,4-9,True,True,False,landsat-8-c2-l2,1-2-3-4-5-6-7,1000,15,1-12,False,False,False,True,288,230,58,1000.0,0.6509081826500194,0.9641974239522852,0.9837340267451112,0.9677326353761512,0.8053949820098409,0.9043987274042817,0.8179370581304843,0.8008609516061331,0.8971696459641809,0.8049133736394938
5776,ZMB,sentinel-2-l2a,2-3-4,1000,15,4-9,True,True,False,sentinel-2-l2a,2-3-4-8,1000,15,4-9,True,True,False,False,504,403,101,1000.0,0.638786332734269,0.8763568583590995,0.9391873400641888,0.8820728597368462,0.6347765836768745,0.8028924392100495,0.6446362689406631,0.5850004364070065,0.769111489342124,0.5915324830380602
5777,ZMB,landsat-8-c2-l2,1-2-3-4-5-6-7,1000,20,1-12,False,True,True,sentinel-2-l2a,2-3-4,1000,15,4-9,True,True,False,False,282,225,57,1000.0,0.6929777558199037,0.9661445243001374,0.9844904060508903,0.9692213596062469,0.5981584458602203,0.7746491429970561,0.6000812947460735,0.7010552187276553,0.8383178660381039,0.7027768445186803
5778,ZMB,landsat-c2-l2,r-g-b-nir-swir16-swir22,1024,20,4-9,True,False,False,sentinel-2-l2a,2-3-4,1000,15,4-9,True,True,False,True,432,345,87,1000.0,0.6161292804403057,0.9064843686843727,0.9556042229978631,0.9131794310113496,0.6345580614112577,0.8017314908925902,0.6427733834888555,0.5957156563855013,0.780622234768499,0.6093710734149655
5779,ZMB,sentinel-2-l2a,2-3-4,1000,15,4-9,True,True,False,sentinel-2-l2a,2-3-4,1000,20,4-9,True,True,False,False,504,403,101,1000.0,0.4808152172292594,0.7716509651969641,0.8843923099601446,0.7821497579166405,0.47478153831601666,0.7033090019558251,0.4946435522320988,0.34067987258432275,0.6334364165123877,0.4012416937640551
5780,ZMB,sentinel-2-l2a,2-3-4,1000,15,4-9,True,True,False,landsat-8-c2-l2,1-2-3-4-5-6-7,1000,15,1-12,False,False,False,False,288,230,58,10000.0,0.6442806475262952,0.8272788374791186,0.9177815916013738,0.842323049882351,0.7268333546322461,0.8679075046947531,0.7532634367054728,0.5868042956682439,0.7725961265098102,0.5969047746979628
5781,ZMB,sentinel-2-l2a,2-3-4-8,1000,15,4-9,True,False,False,sentinel-2-l2a,2-3-4,1000,15,4-9,True,True,False,True,504,403,101,1000.0,0.6769655763176874,0.8939187477288032,0.9490147219366184,0.9006289424524372,0.7144167739295006,0.8532252395990082,0.7279933094887849,0.6295939685614909,0.7936212756462303,0.6298347291583498
5782,ZMB,sentinel-2-l2a,2-3-4,1000,15,4-9,True,True,False,landsat-8-c2-l2,1-2-3-4-5-6-7,1000,15,4-9,True,True,True,False,432,345,87,1000.0,0.5685669453794882,0.8962006864889559,0.9509714036494739,0.9043466105590505,0.6075359072057114,0.7868628503965124,0.6191531453341242,0.6220000167192123,0.7931378035510266,0.6290675754217468
5783,ZMB,landsat-c2-l2,r-g-b-nir-swir16-swir22,1024,20,4-9,True,False,False,sentinel-2-l2a,2-3-4,1000,15,4-9,True,True,False,False,432,345,87,10000.0,0.5799752205041896,0.7318904841806961,0.8641929947277838,0.7468295321365753,0.5608604227360834,0.7516211855390377,0.5649344065511085,0.47045220184606706,0.6980773802239099,0.48731202878027724
5784,ZMB,landsat-c2-l2,r-g-b-nir-swir16-swir22,1024,20,1-12,False,True,False,sentinel-2-l2a,2-3-4,1000,15,4-9,True,True,False,False,426,340,86,10000.0,0.5918776599212892,0.8189314623852638,0.9102168133999431,0.8284946473959468,0.5748736964228256,0.7650155562052621,0.5852488012360465,0.5453161927373058,0.7407377301593981,0.5486923848816974
5785,ZMB,landsat-8-c2-l2,1-2-3-4-5-6-7,1000,15,1-12,False,False,True,sentinel-2-l2a,2-3-4,1000,15,4-9,True,True,False,False,288,230,58,1000.0,0.5759155382599909,0.9623815439314636,0.983263720416322,0.9668075438869471,0.7558834829475493,0.8711196446368753,0.7588494352722759,0.7845695014022125,0.8861626525402064,0.7852842467570946
5786,ZMB,landsat-c2-l2,r-g-b-nir-swir16-swir22,1024,20,4-9,True,True,True,sentinel-2-l2a,2-3-4,1000,15,4-9,True,True,False,False,432,345,87,10000.0,0.5769880304821158,0.7305326493420388,0.8634152414754851,0.7454858792121702,0.5614183570749174,0.7521684728036607,0.5657574114797913,0.46343706015096253,0.6930400457798405,0.4803045050545234
5787,ZMB,sentinel-2-l2a,2-3-4,1000,15,4-9,True,True,False,landsat-c2-l2,r-g-b-nir-swir16-swir22,1024,20,1-12,False,True,True,True,426,340,86,10000.0,0.5975816652219965,0.8246881713540427,0.9135718139379304,0.8346134592218405,0.5857844435927344,0.7709574889187255,0.5943754497198668,0.5462614290599211,0.7411540619317025,0.549309343517862
5788,ZMB,sentinel-2-l2a,2-3-4,1000,15,1-12,False,True,True,sentinel-2-l2a,2-3-4,1000,15,4-9,True,True,False,True,490,392,98,1000.0,0.5840344489936041,0.8767512532186701,0.9413163957992247,0.8860765570004425,0.6054053911326773,0.77933100523489,0.6073568157204241,0.5675425323189445,0.7571256151352648,0.5732391970939531
5789,ZMB,landsat-c2-l2,r-g-b-nir-swir16-swir22,1024,20,4-9,True,True,True,sentinel-2-l2a,2-3-4,1000,15,4-9,True,True,False,True,432,345,87,1000.0,0.6094163115547755,0.9052745254154034,0.9549796279705524,0.9119860898387746,0.6175283967061073,0.7932352099955007,0.629222098376606,0.580814117194286,0.7721534726603914,0.5962209853415017
5790,ZMB,sentinel-2-l2a,2-3-4,1000,15,4-9,True,True,False,sentinel-2-l2a,2-3-4,1000,4,4-9,True,True,False,True,504,403,101,100.0,0.5889669348451632,0.9681204802012778,0.9850710533124825,0.9703649800741636,0.7551607789459963,0.8710333402049504,0.7586990797485929,0.7339813880203032,0.858372789248015,0.7368038453214171
5791,ZMB,sentinel-2-l2a,2-3-4,1000,15,1-12,False,True,False,sentinel-2-l2a,2-3-4,1000,15,4-9,True,True,False,False,490,392,98,1000.0,0.5747712216828258,0.8384876732034907,0.9200736594681587,0.8465355388471292,0.543650352602415,0.739836064311349,0.5473574020557065,0.5142666942788425,0.7294458491498762,0.532091246841984
5792,ZMB,landsat-8-c2-l2,1-2-3-4-5-6-7,1000,20,1-12,False,False,True,sentinel-2-l2a,2-3-4,1000,15,4-9,True,True,False,False,282,225,57,1000.0,0.6929777558199037,0.9661445243001374,0.9844904060508903,0.9692213596062469,0.5981584458602203,0.7746491429970561,0.6000812947460735,0.7010552187276553,0.8383178660381039,0.7027768445186803
5793,ZMB,sentinel-2-l2a,2-3-4,1000,15,4-9,True,True,False,sentinel-2-l2a,2-3-4,1000,4,4-9,True,True,False,False,504,403,101,1000.0,0.5048684227493648,0.8192836059991435,0.9106883254906345,0.8293532261849359,0.623118047569139,0.7984561933150169,0.6375322926431077,0.5043907973604429,0.7184798056652987,0.5162132311488453
5794,ZMB,landsat-8-c2-l2,1-2-3-4-5-6-7,1000,15,1-12,False,False,True,sentinel-2-l2a,2-3-4,1000,15,4-9,True,True,False,True,288,230,58,1000.0,0.5864367263481982,0.964411751122973,0.9842288733236355,0.9687064750839129,0.7669024942297262,0.8778783778712006,0.7706704463337705,0.7891169558866293,0.8889362717556679,0.7902076952428667
5795,ZMB,landsat-8-c2-l2,1-2-3-4-5-6-7,1000,20,1-12,False,False,False,sentinel-2-l2a,2-3-4,1000,15,4-9,True,True,False,False,282,225,57,1000.0,0.6864018177470029,0.9647336873093428,0.9838559578112939,0.9679725457207785,0.5972877164683608,0.7744298660137194,0.5997416173740274,0.6976206149915865,0.8362446733129142,0.6993051536442225
5796,ZMB,sentinel-2-l2a,2-3-4,1000,15,4-9,True,True,False,landsat-c2-l2,r-g-b-nir-swir16-swir22,1024,20,1-12,False,True,True,False,426,340,86,10000.0,0.5921061828114811,0.8199751659630615,0.910807776795983,0.8295708062720412,0.5786090482453671,0.7667218447784939,0.587862387260537,0.5437797557735333,0.7396492776680336,0.5470810539548439
5797,ZMB,landsat-8-c2-l2,1-2-3-4-5-6-7,1000,20,1-12,False,False,True,sentinel-2-l2a,2-3-4,1000,15,4-9,True,True,False,True,282,225,57,1000.0,0.6999323118542676,0.9679680251340895,0.9853888031411548,0.9709910933559576,0.6138697208927146,0.7842621982984112,0.6150671956798563,0.708807721431832,0.8425909179380197,0.7099594549916346
5798,ZMB,sentinel-2-l2a,2-3-4,1000,15,1-12,False,True,True,sentinel-2-l2a,2-3-4,1000,15,4-9,True,True,False,False,490,392,98,1000.0,0.5416642531980511,0.8467851122846672,0.9246156923520671,0.8549141785436923,0.5504610925671849,0.7429291426088085,0.5519437109374593,0.5404777712345579,0.7422282273815943,0.5509027415220237
5799,ZMB,landsat-8-c2-l2,1-2-3-4-5-6-7,1000,20,4-9,True,False,True,sentinel-2-l2a,2-3-4,1000,15,4-9,True,True,False,True,432,345,87,1000.0,0.5837194199522008,0.8957572318393341,0.9515040045383545,0.9053598706525249,0.616179561070302,0.789697589580056,0.6236222829885505,0.6077368635621112,0.7916056910443348,0.6266395700937788
5800,ZMB,sentinel-2-l2a,2-3-4,1000,20,4-9,True,True,True,sentinel-2-l2a,2-3-4,1000,15,4-9,True,True,False,True,504,403,101,100.0,0.5663263864750674,0.9525821114809804,0.9777101427127042,0.9559171231632964,0.6208270735988097,0.8063429139787495,0.650188894923741,0.5886396906510778,0.7813540573762268,0.6105141629782919
5801,ZMB,sentinel-2-l2a,2-3-4,1000,15,1-12,False,True,False,sentinel-2-l2a,2-3-4,1000,15,4-9,True,True,False,True,490,392,98,1000.0,0.6168636954900336,0.8723533770671559,0.9391300553289189,0.8819652608220983,0.5929056079150348,0.7707968343175757,0.5941277597939962,0.5427169253940278,0.7439896208228304,0.5535205558920989
5802,ZMB,landsat-8-c2-l2,1-2-3-4-5-6-7,1000,20,1-12,False,True,False,sentinel-2-l2a,2-3-4,1000,15,4-9,True,True,False,True,282,225,57,1000.0,0.6936380384656557,0.966617383432256,0.9847821586978547,0.9697959000896066,0.6133945788766033,0.7842328799808447,0.6150212100430499,0.7054828753149702,0.8405892331545916,0.7065902588954243
5803,ZMB,sentinel-2-l2a,2-3-4-8,1000,15,4-9,True,False,True,sentinel-2-l2a,2-3-4,1000,15,4-9,True,True,False,True,504,403,101,1000.0,0.6606262354556713,0.8893902133281871,0.9480795506679299,0.8988548343947039,0.7047624095211115,0.8440488526525564,0.7124184656640968,0.617538834071544,0.7890584436189961,0.6226132274464325
5804,ZMB,landsat-8-c2-l2,1-2-3-4-5-6-7,1000,20,1-12,False,True,False,sentinel-2-l2a,2-3-4,1000,15,4-9,True,True,False,False,282,225,57,1000.0,0.6864018177470029,0.9647336873093428,0.9838559578112939,0.9679725457207785,0.5972877164683608,0.7744298660137194,0.5997416173740274,0.6976206149915865,0.8362446733129142,0.6993051536442225
5805,ZMB,landsat-8-c2-l2,1-2-3-4-5-6-7,1000,20,4-9,True,False,True,sentinel-2-l2a,2-3-4,1000,15,4-9,True,True,False,False,432,345,87,1000.0,0.536749471624171,0.8696112610780992,0.9371875266963305,0.8783204601951853,0.5528669229227318,0.7539288367767271,0.5684086909235088,0.567715209151906,0.7736688969567194,0.5985635621182268
5806,ZMB,sentinel-2-l2a,2-3-4,1000,15,4-9,True,True,False,sentinel-2-l2a,2-3-4-8,1000,15,1-12,False,True,False,True,490,392,98,1000.0,0.6636843631102717,0.9404529760630719,0.9721199140742836,0.9450171273397925,0.7420234831560841,0.8664945658614075,0.7508128326673491,0.7096649642450306,0.8425973912536984,0.7099703637475381
5807,ZMB,landsat-c2-l2,r-g-b-nir-swir16-swir22,1024,20,4-9,True,True,False,sentinel-2-l2a,2-3-4,1000,15,4-9,True,True,False,False,432,345,87,10000.0,0.5799752205041896,0.7318904841806961,0.8641929947277838,0.7468295321365753,0.5608604227360834,0.7516211855390377,0.5649344065511085,0.47045220184606706,0.6980773802239099,0.48731202878027724
5808,ZMB,sentinel-2-l2a,2-3-4,1000,15,4-9,True,True,False,sentinel-2-l2a,2-3-4-8,1000,15,1-12,False,True,False,False,490,392,98,1000.0,0.6427788150138432,0.9313370128349402,0.9674230935340407,0.9359074419029731,0.7169968378188202,0.8500308726064961,0.7225524843841612,0.694536111703242,0.8341323252437507,0.6957767360165463
5809,ZMB,landsat-c2-l2,r-g-b-nir-swir16-swir22,1024,20,4-9,True,True,False,sentinel-2-l2a,2-3-4,1000,15,4-9,True,True,False,True,432,345,87,1000.0,0.6161292804403057,0.9064843686843727,0.9556042229978631,0.9131794310113496,0.6345580614112577,0.8017314908925902,0.6427733834888555,0.5957156563855013,0.780622234768499,0.6093710734149655
5810,ZMB,sentinel-2-l2a,2-3-4,1000,4,1-12,False,False,True,sentinel-2-l2a,2-3-4,1000,15,4-9,True,True,False,True,497,397,100,1000.0,0.6276742750572957,0.9282656829334115,0.967019511779045,0.9351267361613825,0.7273045506060445,0.8564887553968865,0.7335729881213077,0.6167571298430612,0.7881736008338301,0.6212176250513658
5811,ZMB,sentinel-2-l2a,2-3-4,1000,20,1-12,False,True,False,sentinel-2-l2a,2-3-4,1000,15,4-9,True,True,False,True,490,392,98,1000.0,0.6250202637863124,0.8927268003747175,0.9480335994771387,0.8987677057375799,0.6217804754088284,0.792488145954842,0.6280374614789429,0.5403921272729946,0.7417239510770521,0.5501544196013533
5812,ZMB,sentinel-2-l2a,2-3-4,1000,15,1-12,False,False,False,sentinel-2-l2a,2-3-4,1000,15,4-9,True,True,False,False,497,397,100,1000.0,0.49961393929142606,0.8298538611721558,0.9165517675108519,0.8400671425272667,0.6675347274211176,0.8237476769783898,0.6785602353272936,0.5488039940578802,0.7464148630049771,0.5571351477147387
5813,ZMB,sentinel-2-l2a,2-3-4,1000,20,1-12,False,True,False,sentinel-2-l2a,2-3-4,1000,15,4-9,True,True,False,False,490,392,98,1000.0,0.5966638924166808,0.8723213805548877,0.9369063710840292,0.8777935481778446,0.5747621188449177,0.7670278266436845,0.5883316868457341,0.5100278174890092,0.726005880935887,0.5270845391534934
5814,ZMB,landsat-8-c2-l2,1-2-3-4-5-6-7,1000,20,4-9,True,False,False,sentinel-2-l2a,2-3-4,1000,15,4-9,True,True,False,True,432,345,87,100.0,0.5857615295668254,0.9869637728303983,0.9941423319123412,0.9883189761001077,0.3871054276295397,0.7132037276940538,0.5086595571966941,0.5621859540814566,0.7957107991424353,0.6331556758718929
5815,ZMB,landsat-8-c2-l2,1-2-3-4-5-6-7,1000,20,4-9,True,False,False,sentinel-2-l2a,2-3-4,1000,15,4-9,True,True,False,False,432,345,87,1000.0,0.5357974466711222,0.869656403856736,0.9372356464008548,0.8784106568844281,0.5499116958842839,0.7513259266048489,0.5644906479886348,0.5677535691801192,0.7741130806955896,0.5992510617040164
5816,ZMB,sentinel-2-l2a,2-3-4,1000,20,4-9,True,True,True,sentinel-2-l2a,2-3-4,1000,15,4-9,True,True,False,False,504,403,101,1000.0,0.4624950957961233,0.7685291358789756,0.8826184812337369,0.7790153834153484,0.4619651331517801,0.6936311131355968,0.4811241211097271,0.3396397954895959,0.6327737625130064,0.4004026345248667
5817,ZMB,sentinel-2-l2a,2-3-4,1000,20,4-9,True,False,True,sentinel-2-l2a,2-3-4,1000,15,4-9,True,True,False,False,504,403,101,1000.0,0.4624950957961233,0.7685291358789756,0.8826184812337369,0.7790153834153484,0.4619651331517801,0.6936311131355968,0.4811241211097271,0.3396397954895959,0.6327737625130064,0.4004026345248667
5818,ZMB,landsat-c2-l2,r-g-b-nir-swir16-swir22,1024,20,1-12,False,False,False,sentinel-2-l2a,2-3-4,1000,15,4-9,True,True,False,False,426,340,86,10000.0,0.5918776599212892,0.8189314623852638,0.9102168133999431,0.8284946473959468,0.5748736964228256,0.7650155562052621,0.5852488012360465,0.5453161927373058,0.7407377301593981,0.5486923848816974
5819,ZMB,sentinel-2-l2a,2-3-4,1000,20,1-12,False,False,True,sentinel-2-l2a,2-3-4,1000,15,4-9,True,True,False,True,490,392,98,1000.0,0.6180814375509065,0.8917872826884438,0.9475194495240515,0.8977931072263616,0.6219278974897757,0.791476836062129,0.6264355820229183,0.54188084456641,0.7424495724841575,0.5512313676819083
5820,ZMB,landsat-c2-l2,r-g-b-nir-swir16-swir22,1024,20,1-12,False,False,False,sentinel-2-l2a,2-3-4,1000,15,4-9,True,True,False,True,426,340,86,10000.0,0.5974159012076643,0.8237733935268141,0.9130641328549729,0.8336861107062036,0.5822031497583819,0.7693213321178753,0.5918553120516222,0.5478598961654186,0.742274008573471,0.5509707038037294
5821,ZMB,sentinel-2-l2a,2-3-4,1000,20,1-12,False,False,True,sentinel-2-l2a,2-3-4,1000,15,4-9,True,True,False,False,490,392,98,1000.0,0.5893847464267454,0.8710617885082026,0.9361997092351112,0.8764698955719068,0.5744235554803008,0.7649553752062306,0.585156726056905,0.5123079808159339,0.7270700961322892,0.5286309246898163
5822,ZMB,sentinel-2-l2a,2-3-4,1000,20,1-12,False,False,True,landsat-8-c2-l2,1-2-3-4-5-6-7,1000,15,4-9,True,False,True,False,420,336,84,1000.0,0.6566953797525535,0.952416923272377,0.9777499673411281,0.955994998635577,0.26822586330401077,0.6098763302552525,0.37194913820561376,0.440326267969561,0.7289517752095905,0.5313706905812134
5823,ZMB,sentinel-2-l2a,2-3-4,1000,15,4-9,True,True,False,sentinel-2-l2a,2-3-4,1000,20,1-12,False,False,False,False,490,392,98,1000.0,0.5966638924166828,0.8723213805548873,0.9369063710840285,0.8777935481778434,0.574762118844918,0.7670278266436855,0.5883316868457357,0.5100278174890105,0.7260058809358886,0.5270845391534956
5824,ZMB,sentinel-2-l2a,2-3-4-8,1000,15,4-9,True,False,True,sentinel-2-l2a,2-3-4,1000,15,4-9,True,True,False,False,504,403,101,1000.0,0.6127418849497445,0.8606460927872596,0.9323216165129606,0.86922359661734,0.6475773477604838,0.8074059036399318,0.6519042932326149,0.585505935818859,0.7723315859038943,0.5964960785848245
5825,ZMB,sentinel-2-l2a,2-3-4,1000,20,1-12,False,False,True,sentinel-2-l2a,2-3-4,1000,4,4-9,True,True,True,False,490,392,98,1000.0,0.6117333354063028,0.907411123421209,0.9551824298848612,0.9123734743607479,0.654734467843683,0.8106007455607334,0.6570735687036168,0.5642488592397295,0.754775452537937,0.5696859837538476
5826,ZMB,sentinel-2-l2a,2-3-4,1000,4,1-12,False,True,True,sentinel-2-l2a,2-3-4,1000,15,4-9,True,True,False,True,497,397,100,1000.0,0.6100989882259479,0.9257605414137572,0.9657258873386415,0.9326264894760065,0.7430542419289714,0.8662840788725104,0.7504481053079938,0.6221592706664634,0.7909669287902872,0.6256286824399392
5827,ZMB,landsat-8-c2-l2,1-2-3-4-5-6-7,1000,15,4-9,True,False,False,sentinel-2-l2a,2-3-4,1000,20,1-12,False,False,True,True,420,336,84,1000.0,0.7144950399238106,0.9630473610261309,0.9825427745423796,0.9653903038054373,-0.17133994419032894,0.4587054252197763,0.2104106671260558,0.1868433001087888,0.6537192562719619,0.42734886602076705
5828,ZMB,landsat-8-c2-l2,1-2-3-4-5-6-7,1000,15,4-9,True,False,False,sentinel-2-l2a,2-3-4,1000,20,1-12,False,False,True,False,420,336,84,1000.0,0.7030094323037605,0.9599796442926873,0.9810035454330446,0.9623679561522036,-0.2509024767832648,0.43502641595147956,0.18924798257558972,0.13625396303889337,0.641742241350972,0.4118331043341692
5829,ZMB,sentinel-2-l2a,2-3-4,1000,20,1-12,False,False,True,sentinel-2-l2a,2-3-4,1000,4,4-9,True,False,True,True,490,392,98,1000.0,0.6309483307685761,0.9180703857134135,0.9608245813308202,0.9231838760895459,0.6780936705583072,0.8241016192245486,0.6791434788085229,0.5841659941379018,0.7662223492231856,0.5870966884490973
5830,ZMB,sentinel-2-l2a,2-3-4,1000,20,1-12,False,False,True,sentinel-2-l2a,2-3-4,1000,4,4-9,True,True,True,True,490,392,98,1000.0,0.6319957187434604,0.9182369683076385,0.9609011961944741,0.9233311088479712,0.6825184504844187,0.8266464768354769,0.6833443976645066,0.5862559462281437,0.7673930489895692,0.5888920916375073
5831,ZMB,sentinel-2-l2a,2-3-4,1000,20,4-9,True,False,True,sentinel-2-l2a,2-3-4,1000,15,4-9,True,True,False,True,504,403,101,100.0,0.5663263864750674,0.9525821114809804,0.9777101427127042,0.9559171231632964,0.6208270735988097,0.8063429139787495,0.650188894923741,0.5886396906510778,0.7813540573762268,0.6105141629782919
5832,ZMB,sentinel-2-l2a,2-3-4,1000,4,1-12,False,True,True,sentinel-2-l2a,2-3-4,1000,15,4-9,True,True,False,False,497,397,100,1000.0,0.5900651149019152,0.9165444934245462,0.960979828855178,0.9234822314665271,0.7188894496478486,0.8510702593812246,0.7243205864032249,0.5995128522057863,0.7786879215025955,0.6063548790940323
5833,ZMB,sentinel-2-l2a,2-3-4,1000,20,1-12,False,False,True,landsat-8-c2-l2,1-2-3-4-5-6-7,1000,15,4-9,True,False,True,True,420,336,84,1000.0,0.6745563392560399,0.9572197508654624,0.9801586669610656,0.960711012418893,0.3025860665245923,0.6254451073222653,0.39118158227336,0.46551585122558337,0.737777647134547,0.5443158566113881
5834,ZMB,sentinel-2-l2a,2-3-4,1000,20,1-12,False,False,True,sentinel-2-l2a,2-3-4-8,1000,15,4-9,True,True,True,True,490,392,98,1000.0,0.6420203278115704,0.9329323920443192,0.9685682750908379,0.938124503512441,0.6900743396357113,0.8310049207033513,0.6905691782331832,0.6471921739986677,0.8066846112815154,0.6507400620784095
5835,ZMB,sentinel-2-l2a,2-3-4,1000,20,1-12,False,False,True,sentinel-2-l2a,2-3-4,1000,4,4-9,True,False,False,False,490,392,98,10000.0,0.5762697578822821,0.7697609066845416,0.8858768574315111,0.7847778065327299,0.6254388722463227,0.7969570338362504,0.6351405137810744,0.4475245262673837,0.6690862214796705,0.4476763717739426
5836,ZMB,sentinel-2-l2a,2-3-4,1000,20,1-12,False,False,True,sentinel-2-l2a,2-3-4-8,1000,15,4-9,True,True,True,False,490,392,98,1000.0,0.6150453339345865,0.9217226778534007,0.9627253874677887,0.9268401716750039,0.6605469453374126,0.8142227755147603,0.6629587281669598,0.6256399635738805,0.7953423937670877,0.6325695233231612
5837,ZMB,sentinel-2-l2a,2-3-4,1000,20,1-12,False,False,True,sentinel-2-l2a,2-3-4,1000,15,4-9,True,False,False,False,490,392,98,1000.0,0.5941830779485529,0.8749418766149428,0.9381634807480974,0.8801507166093857,0.5875218768390456,0.771253108508487,0.5948313573840041,0.5206523333608304,0.7309540345663078,0.5342938006487631
5838,ZMB,sentinel-2-l2a,2-3-4,1000,4,1-12,False,False,True,sentinel-2-l2a,2-3-4,1000,15,4-9,True,True,False,False,497,397,100,1000.0,0.6100554962436957,0.9200921634046189,0.9628522888479353,0.9270845301397078,0.7015571442885324,0.83980503897098,0.7052725034810493,0.5930779855589985,0.7756110172138746,0.6015724500235413
5839,ZMB,sentinel-2-l2a,2-3-4,1000,20,1-12,False,False,True,sentinel-2-l2a,2-3-4-8,1000,15,1-12,False,False,False,False,490,392,98,10000.0,0.6597950088091926,0.8345945504271581,0.9199872606350791,0.8463765597308369,0.6768974639727354,0.8297827881650012,0.6885394755348833,0.5533561201094229,0.7454830454029601,0.5557449709832718
5840,ZMB,sentinel-2-l2a,2-3-4,1000,20,1-12,False,False,True,landsat-8-c2-l2,1-2-3-4-5-6-7,1000,15,1-12,False,True,True,True,276,220,56,1000.0,0.6558091615980421,0.9819987711136989,0.9919138578791017,0.9838931014526028,0.6998319792307777,0.8375226054070766,0.7014441145678577,0.7667377763728502,0.8757739128782932,0.7669799464781563
5841,ZMB,sentinel-2-l2a,2-3-4,1000,15,1-12,False,False,False,sentinel-2-l2a,2-3-4,1000,15,4-9,True,True,False,True,497,397,100,100.0,0.5682026146425821,0.9760722518450462,0.989017915949276,0.9781564380686492,0.7614981274625322,0.8732515727498179,0.7625683093100305,0.7284491354940393,0.855215324589755,0.73139325141316
5842,ZMB,sentinel-2-l2a,2-3-4,1000,20,1-12,False,False,True,landsat-8-c2-l2,1-2-3-4-5-6-7,1000,15,1-12,False,True,True,False,276,220,56,10000.0,0.6529790452770324,0.8788809652841834,0.9442637128178551,0.8916339593445608,0.7231097132242605,0.8680095816537052,0.7534406338426404,0.596119493760221,0.7762239694040767,0.602523650677421
5843,ZMB,sentinel-2-l2a,2-3-4,1000,20,1-12,False,False,True,landsat-c2-l2,r-g-b-nir-swir16-swir22,1024,20,4-9,True,False,True,True,420,336,84,1000.0,0.6820665019621462,0.9494400527525331,0.9760167301119088,0.9526086574583427,0.4802883628985626,0.708770972391167,0.5023562913043205,0.5882111380370133,0.7843494617968907,0.615204078221072
