,country,year_range,satellite_1,bands_1,num_features_1,points_1,month_range_1,limit_months_1,crop_mask_1,weighted_avg_1,satellite_2,bands_2,num_features_2,points_2,month_range_2,limit_months_2,crop_mask_2,weighted_avg_2,hot_encode,total_n,train_n,test_n,best_reg_param,mean_of_val_R2,val_R2,val_r,val_r2,train_R2,train_r,train_r2,test_R2,test_r,test_r2,demean_cv_R2,demean_cv_r,demean_cv_r2
1509,ZMB,2016-2022,sentinel-2-l2a,2-3-4-8,1000,15,1-12,False,False,False,sentinel-2-l2a,2-3-4-8,1000,15,1-12,False,True,False,True,490,392,98,"[[10.0, 10.0, 0.001]]","[[0.6256736867049513, 0.6656266861422726, 0.7508595280431714]]",0.7556539059545956,0.8699234661385989,0.7567668369385941,0.9502229417299408,0.9761337740231616,0.9528371447887004,0.7924346485508129,0.8926713635945905,0.7968621633818257,-0.0132968829597608,0.3477505522796167,0.1209304466107784
1510,ZMB,2016-2022,sentinel-2-l2a,2-3-4-8,1000,15,1-12,False,False,False,sentinel-2-l2a,2-3-4-8,1000,15,1-12,False,True,True,True,490,392,98,"[[10.0, 10.0, 0.001]]","[[0.5980249773034871, 0.6636378217063499, 0.7485370495069062]]",0.7532043140436475,0.8683190610632127,0.7539779918056992,0.9505269969509808,0.9763135586736684,0.9531881648500424,0.8009207511493995,0.8973937309798455,0.8053155084019273,-0.0156087410511367,0.3513490426670592,0.123446149783059
1511,ZMB,2016-2022,sentinel-2-l2a,2-3-4-8,1000,15,1-12,False,False,False,sentinel-2-l2a,2-3-4-8,1000,15,4-9,True,False,False,True,497,397,100,"[[10.0, 10.0, 0.001]]","[[0.6099791248042821, 0.6303751600743748, 0.7382176963138332]]",0.739796206439512,0.8609492448765815,0.741233602253556,0.9296169339723568,0.9659206984613716,0.9330027957161038,0.8380311890298782,0.9174856512339,0.8417799202200938,-0.0542065893164347,0.2924488217651478,0.0855263133518232
1512,ZMB,2016-2022,sentinel-2-l2a,2-3-4-8,1000,15,1-12,False,False,False,sentinel-2-l2a,2-3-4-8,1000,15,4-9,True,False,True,True,497,397,100,"[[10.0, 10.0, 0.001]]","[[0.6188976048541885, 0.6401630633271347, 0.7421479040583046]]",0.7434880159144783,0.8630816688814993,0.7449099671592739,0.9371106108166244,0.9698230551547374,0.9405567583096688,0.8420998993832887,0.9201554790285872,0.846686105586329,-0.036351822351077,0.3183910834596489,0.1013728820266091
1513,ZMB,2016-2022,sentinel-2-l2a,2-3-4-8,1000,15,1-12,False,False,False,sentinel-2-l2a,2-3-4-8,1000,15,4-9,True,True,False,True,497,397,100,"[[10.0, 10.0, 0.001]]","[[0.6369152394346237, 0.6437720890414568, 0.7395788332928104]]",0.7411779957351943,0.8615062460919901,0.7421930120555126,0.9352696641629078,0.9687865930360708,0.9385474628464376,0.8422754395075577,0.9197655463716388,0.8459686602923194,-0.0418695553608938,0.3045245323693267,0.0927351908147571
1514,ZMB,2016-2022,sentinel-2-l2a,2-3-4-8,1000,15,1-12,False,False,False,sentinel-2-l2a,2-3-4-8,1000,15,4-9,True,True,True,True,497,397,100,"[[10.0, 10.0, 0.001]]","[[0.6175294400964301, 0.648374077259678, 0.7412096605771987]]",0.7429704353797018,0.8625288980850138,0.7439561000317481,0.9368523897945656,0.96969533317459,0.9403090391805792,0.8420889647370491,0.9208933960764332,0.8480446469371862,-0.0341133054868951,0.3144592568431766,0.0988846242143629
1515,ZMB,2016-2022,sentinel-2-l2a,2-3-4-8,1000,15,1-12,False,False,False,sentinel-2-l2a,2-3-4,1000,15,1-12,False,False,False,True,497,397,100,"[[10.0, 10.0, 0.001]]","[[0.5880640649548893, 0.638465635089901, 0.7582225534477078]]",0.7605255709582808,0.8733445778220933,0.7627307516112504,0.945204315734232,0.9735343617676092,0.947769153542266,0.8603482546877801,0.930121162076278,0.8651253761421257,0.045128230222875,0.4193949503071082,0.1758921243431018
1516,ZMB,2016-2022,sentinel-2-l2a,2-3-4-8,1000,15,1-12,False,False,False,sentinel-2-l2a,2-3-4,1000,15,1-12,False,False,True,True,497,397,100,"[[1.0, 10.0, 0.001]]","[[0.5610652031974167, 0.6117457180555552, 0.6945756852702278]]",0.6975701200922719,0.8425589867326907,0.7099056461240184,0.9771177278925608,0.9890905150300144,0.9783000469223392,0.8135133932883037,0.9020113772542668,0.8136245246961391,-0.1780687942854231,0.3753491179262489,0.1408869603280131
1517,ZMB,2016-2022,sentinel-2-l2a,2-3-4-8,1000,15,1-12,False,False,False,sentinel-2-l2a,2-3-4,1000,15,1-12,False,True,False,True,490,392,98,"[[10.0, 10.0, 0.001]]","[[0.6425564328276588, 0.6707178677195539, 0.7626746852539569]]",0.7679861558411,0.8776347649373377,0.770242780626616,0.9486407270183632,0.97513113447829,0.9508807294289172,0.826939966341936,0.9138386909646208,0.8351011531039317,0.0318221568800984,0.4063117620862397,0.1650892480096251
1518,ZMB,2016-2022,sentinel-2-l2a,2-3-4-8,1000,15,1-12,False,False,False,sentinel-2-l2a,2-3-4,1000,15,1-12,False,True,True,True,490,392,98,"[[10.0, 10.0, 0.001]]","[[0.6031830221852902, 0.6649925571948839, 0.7635856236866683]]",0.7697755723170403,0.8785917963282576,0.7719235445753144,0.948656852121223,0.9750894880114338,0.9507995096304,0.8213514466553592,0.9103413780932283,0.8287214246686782,0.0402557305947715,0.4158648570993126,0.1729435793702317
1519,ZMB,2016-2022,sentinel-2-l2a,2-3-4-8,1000,15,1-12,False,False,False,sentinel-2-l2a,2-3-4,1000,15,4-9,True,False,False,True,497,397,100,"[[10.0, 10.0, 0.001]]","[[0.6219870136835436, 0.6364350166162547, 0.757722069775895]]",0.7611352302114144,0.8735471813277809,0.7630846780057109,0.9348834172458784,0.9682946016477209,0.9375944355801182,0.8651175033880121,0.9330817334226558,0.8706415212470281,0.0336268436660801,0.393971060017292,0.1552131961311487
1520,ZMB,2016-2022,sentinel-2-l2a,2-3-4-8,1000,15,1-12,False,False,False,sentinel-2-l2a,2-3-4,1000,15,4-9,True,False,True,True,497,397,100,"[[10.0, 10.0, 0.001]]","[[0.6006088600867369, 0.638005767601227, 0.7587503902533121]]",0.7623121761329185,0.8742787661766576,0.7643633609873787,0.9353713496751545,0.9685443065220894,0.9380780736963552,0.8677037224309041,0.9355495700299554,0.8752529979832344,0.0405876037437229,0.4045365768371968,0.1636498419991572
1521,ZMB,2016-2022,sentinel-2-l2a,2-3-4-8,1000,15,1-12,False,False,False,sentinel-2-l2a,2-3-4,1000,15,4-9,True,True,False,True,497,397,100,"[[10.0, 10.0, 0.001]]","[[0.6414607704585531, 0.6458692001120772, 0.7576074237554813]]",0.7607239843495828,0.8733442458184837,0.762730171704256,0.9356163166907642,0.9686731580751587,0.9383276871753016,0.8672641247116848,0.9353011251737576,0.8747881947512972,0.0302838475350709,0.3959545616179118,0.1567800148660327
1522,ZMB,2016-2022,sentinel-2-l2a,2-3-4-8,1000,15,1-12,False,False,False,sentinel-2-l2a,2-3-4,1000,15,4-9,True,True,True,True,497,397,100,"[[10.0, 10.0, 0.001]]","[[0.6047451488208658, 0.639786927333437, 0.7584547823431406]]",0.7621141770642001,0.8741626159483931,0.7641602791217378,0.935239742794471,0.9684758195121054,0.937945412979644,0.8680755392780641,0.9358522045836551,0.8758193488240875,0.0396886372005742,0.4038175075967796,0.1630685794416751
1523,ZMB,2016-2022,sentinel-2-l2a,2-3-4-8,1000,15,1-12,False,False,False,sentinel-2-l2a,2-3-4,1000,20,1-12,False,True,False,True,490,392,98,"[[10.0, 10.0, 9.999999999999999e-05]]","[[0.6367763476962724, 0.6793463397745276, 0.7711131722010487]]",0.7748912615418397,0.8831681023858742,0.7799858970718659,0.9525780068390146,0.9764463408901934,0.953447456637848,0.8209731709808549,0.9063754168675524,0.8215163963018294,0.048735662329172,0.4045947453606009,0.1636969079734095
1524,ZMB,2016-2022,sentinel-2-l2a,2-3-4-8,1000,15,1-12,False,False,False,sentinel-2-l2a,2-3-4,1000,20,1-12,False,True,True,True,490,392,98,"[[10.0, 10.0, 9.999999999999999e-05]]","[[0.6293058275822639, 0.6760708009737333, 0.7700481992550745]]",0.7739088464755586,0.8826723750780004,0.7791105217258383,0.9524520517674828,0.9763859521114288,0.9533295274805414,0.8186934141923108,0.9051096943932002,0.8192235588845523,0.0439497232027111,0.4012861400184655,0.1610305661709195
1525,ZMB,2016-2022,sentinel-2-l2a,2-3-4-8,1000,15,1-12,False,False,False,sentinel-2-l2a,2-3-4,1000,20,4-9,True,True,False,True,497,397,100,"[[10.0, 10.0, 9.999999999999999e-05]]","[[0.632585293583248, 0.6452552158591314, 0.755499360141164]]",0.7581612000446695,0.8736626329203513,0.7632863961613204,0.9381875285575346,0.9692377893301668,0.9394218922656286,0.8556376908082391,0.9255150151738224,0.8565780433122009,0.0100618275947094,0.3513063300510796,0.1234161375339581
1526,ZMB,2016-2022,sentinel-2-l2a,2-3-4-8,1000,15,1-12,False,False,False,sentinel-2-l2a,2-3-4,1000,20,4-9,True,True,True,True,497,397,100,"[[10.0, 10.0, 9.999999999999999e-05]]","[[0.6194397471698301, 0.6400967565222204, 0.7521102081298435]]",0.7548901029725683,0.8719095147394644,0.7602262018932083,0.9375550037726242,0.968921521634153,0.9388089150858424,0.8550804615263445,0.9252098356656374,0.8560132400124358,-0.0034847001354156,0.3409922763654547,0.1162757325408946
1527,ZMB,2016-2022,sentinel-2-l2a,2-3-4-8,1000,15,1-12,False,False,False,sentinel-2-l2a,2-3-4,1000,4,1-12,False,False,False,True,497,397,100,"[[10.0, 10.0, 0.001]]","[[0.6333903595769197, 0.6527371078082977, 0.7558209745956533]]",0.7579154064967883,0.871276233848406,0.7591222756690623,0.9537063223692888,0.9780464178829044,0.9565747955335806,0.8625579023370507,0.9312198770569736,0.8671704594260049,0.0188092610546342,0.3757819849585662,0.1412121002194001
1528,ZMB,2016-2022,sentinel-2-l2a,2-3-4-8,1000,15,1-12,False,False,False,sentinel-2-l2a,2-3-4,1000,4,1-12,False,False,True,True,497,397,100,"[[10.0, 10.0, 0.001]]","[[0.6421734252776992, 0.6638924935661386, 0.7507571119070651]]",0.7525148894898837,0.8682796149918505,0.7539094898103961,0.9528559986834376,0.9775869870924616,0.9556763173325168,0.8634170870015092,0.9337835582044756,0.871951733573011,0.0083663990575624,0.3760764208068907,0.1414334742869215
1529,ZMB,2016-2022,sentinel-2-l2a,2-3-4-8,1000,15,1-12,False,False,False,sentinel-2-l2a,2-3-4,1000,4,1-12,False,True,False,True,497,397,100,"[[10.0, 10.0, 0.001]]","[[0.6064683678946166, 0.6447431151901266, 0.7481450581264325]]",0.7506055037906327,0.8673682033739224,0.752327600224106,0.9516893020585636,0.9769776594228992,0.9544853470114464,0.872196478116456,0.9369216317737376,0.877822144085563,-0.0098692724180469,0.3629855389067923,0.1317585014554544
1530,ZMB,2016-2022,sentinel-2-l2a,2-3-4-8,1000,15,1-12,False,False,False,sentinel-2-l2a,2-3-4,1000,4,1-12,False,True,True,True,497,397,100,"[[10.0, 10.0, 0.001]]","[[0.627666918278677, 0.6630085344483991, 0.7516204399277164]]",0.7534074208534132,0.8688080012519112,0.7548273430393408,0.9528134125649388,0.9775700156380144,0.9556431354745074,0.8633108937142386,0.9333491989072406,0.8711407271007877,0.0098519472676735,0.3746092703268453,0.1403321054148114
1531,ZMB,2016-2022,sentinel-2-l2a,2-3-4-8,1000,15,1-12,False,False,False,sentinel-2-l2a,2-3-4,1000,4,4-9,True,False,False,True,497,397,100,"[[10.0, 100.0, 0.001]]","[[0.5763725773752492, 0.6308719554571984, 0.7538771077529651]]",0.7565891906410558,0.8702823521264417,0.7573913724227318,0.9267577520763096,0.9645232253979305,0.930305052332027,0.8557344711904555,0.9283240613653376,0.8617855629098353,0.0104464513771881,0.3386567805687693,0.1146884150252035
1532,ZMB,2016-2022,sentinel-2-l2a,2-3-4-8,1000,15,1-12,False,False,False,sentinel-2-l2a,2-3-4,1000,4,4-9,True,False,True,True,497,397,100,"[[10.0, 1.0, 0.001]]","[[0.6467765543006666, 0.6467765543006666, 0.727037489805652]]",0.7316561016308158,0.8577293530413237,0.7356996430686877,0.9603859172932177,0.9811753886809254,0.9627051433531648,0.8394662121595912,0.9197564548323088,0.8459519362056968,-0.0598400050186676,0.349265051033912,0.1219860758737211
1533,ZMB,2016-2022,sentinel-2-l2a,2-3-4-8,1000,15,1-12,False,False,False,sentinel-2-l2a,2-3-4,1000,4,4-9,True,True,False,True,497,397,100,"[[10.0, 100.0, 0.001]]","[[0.5897760390472767, 0.6329615227788878, 0.7539125177549375]]",0.756688843104222,0.8703517499072458,0.757512168566605,0.9267402813562222,0.9644902768926188,0.9302414942204004,0.8548857565397334,0.9282652657821114,0.861676403657534,0.0111804175751021,0.341931287917132,0.1169170056566686
1534,ZMB,2016-2022,sentinel-2-l2a,2-3-4-8,1000,15,1-12,False,False,False,sentinel-2-l2a,2-3-4,1000,4,4-9,True,True,True,True,497,397,100,"[[10.0, 1.0, 0.001]]","[[0.6480340063297438, 0.6480340063297438, 0.7275131192470441]]",0.7320822481171683,0.857907348869256,0.7360050192438754,0.9604866158566971,0.9812313051138644,0.9628148741354576,0.8412865781769543,0.9208491850007344,0.847963221516517,-0.0568403348463772,0.3515132737917142,0.1235615816517686
1535,ZMB,2016-2022,sentinel-2-l2a,2-3-4-8,1000,15,1-12,False,False,True,sentinel-2-l2a,2-3-4-8,1000,15,1-12,False,True,False,True,490,392,98,"[[10.0, 10.0, 0.001]]","[[0.6038457526733614, 0.649860786057336, 0.7668142476233005]]",0.7707180407123208,0.8782196263624099,0.7712697121281309,0.9550169791679396,0.9786056406793152,0.9576689999693732,0.7989043664809983,0.8967911800815136,0.8042344206719938,0.0513935330803718,0.4089647633792366,0.1672521776858349
1536,ZMB,2016-2022,sentinel-2-l2a,2-3-4-8,1000,15,1-12,False,False,True,sentinel-2-l2a,2-3-4-8,1000,15,1-12,False,True,True,True,490,392,98,"[[10.0, 10.0, 0.001]]","[[0.5741053858507753, 0.6336085793321428, 0.7663294135924028]]",0.7702787739151937,0.8779010792667135,0.7707103049776604,0.9498271053896802,0.9760007687773116,0.952577500653903,0.7964525328418219,0.8947518026017462,0.8005807882590743,0.0520081705211161,0.4062528307723494,0.1650413625105471
1537,ZMB,2016-2022,sentinel-2-l2a,2-3-4-8,1000,15,1-12,False,False,True,sentinel-2-l2a,2-3-4-8,1000,15,4-9,True,False,False,True,497,397,100,"[[10.0, 10.0, 0.001]]","[[0.6293761486207348, 0.6377879559417476, 0.7514218755652541]]",0.7529867759310086,0.8683372950590907,0.7540096579905384,0.9382281887001798,0.9702829469558408,0.9414489971533112,0.840491229863169,0.9191282988173404,0.844796829686858,0.0051200519693281,0.3488926765764915,0.1217260997687083
1538,ZMB,2016-2022,sentinel-2-l2a,2-3-4-8,1000,15,1-12,False,False,True,sentinel-2-l2a,2-3-4-8,1000,15,4-9,True,False,True,True,497,397,100,"[[10.0, 10.0, 0.001]]","[[0.5542098241620911, 0.5792407108075542, 0.7521777878335778]]",0.7545274366980965,0.8690153548485905,0.7551876869626216,0.9363355552226048,0.9694445660797518,0.9398227667015584,0.8427836218424307,0.921318245384869,0.8488273092790536,0.0144636664168585,0.3625086996225947,0.1314125573020645
1539,ZMB,2016-2022,sentinel-2-l2a,2-3-4-8,1000,15,1-12,False,False,True,sentinel-2-l2a,2-3-4-8,1000,15,4-9,True,True,False,True,497,397,100,"[[10.0, 10.0, 0.001]]","[[0.6226523799067984, 0.6332207126136146, 0.751253860077098]]",0.7538739500692142,0.8685947506757367,0.7544568409014452,0.9402291625409362,0.9713167998824038,0.9434563257337936,0.8459946879313972,0.9222755568786328,0.8505922028157925,0.0161894068455398,0.3558838054921101,0.126653283011546
1540,ZMB,2016-2022,sentinel-2-l2a,2-3-4-8,1000,15,1-12,False,False,True,sentinel-2-l2a,2-3-4-8,1000,15,4-9,True,True,True,True,497,397,100,"[[10.0, 10.0, 0.001]]","[[0.5716364381043568, 0.5947024787368858, 0.7513104979167171]]",0.753795516582376,0.8685485831315517,0.754376641259826,0.936825898755562,0.9696958872289284,0.9403101137086988,0.8449157035696436,0.9230591768335412,0.8520382439366148,0.0126025753309891,0.3573107866136533,0.1276709982304676
1541,ZMB,2016-2022,sentinel-2-l2a,2-3-4-8,1000,15,1-12,False,False,True,sentinel-2-l2a,2-3-4,1000,15,1-12,False,False,False,True,497,397,100,"[[10.0, 10.0, 0.001]]","[[0.6068692603168941, 0.6280468047444651, 0.7719504449550815]]",0.7743410729967664,0.8805970503733987,0.7754511651263302,0.9498638565858604,0.975994651027572,0.9525655588344318,0.8587399789978014,0.9301417410509626,0.865163658445316,0.1054881570303799,0.4588102349586183,0.2105068317027825
1542,ZMB,2016-2022,sentinel-2-l2a,2-3-4-8,1000,15,1-12,False,False,True,sentinel-2-l2a,2-3-4,1000,15,1-12,False,False,True,True,497,397,100,"[[1.0, 10.0, 9.999999999999999e-05]]","[[0.5363700669444531, 0.545356424701742, 0.7031535758228643]]",0.7064771021187831,0.8520642702310499,0.7260135206043716,0.9825554692509756,0.9914836912410664,0.9830399099970104,0.8107411512504523,0.9010643793834322,0.8119170157936498,-0.1547697530457472,0.3790095590576274,0.1436482458570571
1543,ZMB,2016-2022,sentinel-2-l2a,2-3-4-8,1000,15,1-12,False,False,True,sentinel-2-l2a,2-3-4,1000,15,1-12,False,True,False,True,490,392,98,"[[10.0, 10.0, 0.001]]","[[0.6516554047953472, 0.6592194875764275, 0.773396590754788]]",0.7775100543259359,0.8823953195662503,0.7786214999924249,0.952998189645944,0.9774433363856568,0.955395475844724,0.8228944825687211,0.9110622849359866,0.8300344870327808,0.0781648864071359,0.4433071086155494,0.1965211925490785
1544,ZMB,2016-2022,sentinel-2-l2a,2-3-4-8,1000,15,1-12,False,False,True,sentinel-2-l2a,2-3-4,1000,15,1-12,False,True,True,True,490,392,98,"[[10.0, 10.0, 0.001]]","[[0.6127374818936688, 0.6476744045121887, 0.7719999805894945]]",0.7773031981773936,0.8821851156697668,0.7782505783092798,0.9533056017654528,0.9775896024506686,0.9556814308196564,0.811984134812789,0.9042680220967708,0.8177006557868062,0.079693493495826,0.4459547437168912,0.1988756334435981
1545,ZMB,2016-2022,sentinel-2-l2a,2-3-4-8,1000,15,1-12,False,False,True,sentinel-2-l2a,2-3-4,1000,15,4-9,True,False,False,True,497,397,100,"[[10.0, 10.0, 0.001]]","[[0.5989854437194765, 0.6090014096488949, 0.7740532853449438]]",0.7766835448364032,0.8817390190898983,0.777463697785616,0.939862378583784,0.9709122463449372,0.942670590102572,0.8609907419202196,0.9314591795682996,0.8676162032020496,0.1007852569495182,0.4385852545830808,0.1923570255377058
1546,ZMB,2016-2022,sentinel-2-l2a,2-3-4-8,1000,15,1-12,False,False,True,sentinel-2-l2a,2-3-4,1000,15,4-9,True,False,True,True,497,397,100,"[[10.0, 10.0, 0.001]]","[[0.5599903779404286, 0.5927722636652308, 0.768236648547194]]",0.7710657639248919,0.8786252653011405,0.7719823568254995,0.9402558490443448,0.9711491327326036,0.943130638007288,0.8599969583248049,0.9330965866188088,0.8706692399596719,0.0832814946438675,0.4346944518599365,0.1889592664778107
1547,ZMB,2016-2022,sentinel-2-l2a,2-3-4-8,1000,15,1-12,False,False,True,sentinel-2-l2a,2-3-4,1000,15,4-9,True,True,False,True,497,397,100,"[[10.0, 1.0, 0.001]]","[[0.619706732383467, 0.6197067323834669, 0.7567473241346955]]",0.7588667341595434,0.8726271253435511,0.7614780998853498,0.9565691460479362,0.979227048472002,0.9588856124591886,0.8498866661326829,0.9262316801967514,0.8579051254000971,0.0284261889130262,0.4360997512797427,0.1901829930662534
1548,ZMB,2016-2022,sentinel-2-l2a,2-3-4-8,1000,15,1-12,False,False,True,sentinel-2-l2a,2-3-4,1000,15,4-9,True,True,True,True,497,397,100,"[[10.0, 10.0, 0.001]]","[[0.5636955759178368, 0.5939950729237555, 0.768266659787271]]",0.7711746146442704,0.8786790807073496,0.7720769268727129,0.9401737485001458,0.9711064450742328,0.9430477276647138,0.8601225490760837,0.9331964344802404,0.8708555853266338,0.0838518757789723,0.4349770718199955,0.1892050530090975
1549,ZMB,2016-2022,sentinel-2-l2a,2-3-4-8,1000,15,1-12,False,False,True,sentinel-2-l2a,2-3-4,1000,20,1-12,False,True,False,True,490,392,98,"[[10.0, 10.0, 0.001]]","[[0.6131353047530353, 0.667797878267098, 0.7792199081598791]]",0.784171202564204,0.885788127851784,0.7846206074431684,0.9524841628413654,0.9771253392217027,0.954773928549128,0.8110984570797639,0.9026012993822692,0.8146891056465607,0.1123134320369683,0.4575967109376921,0.2093947498609937
1550,ZMB,2016-2022,sentinel-2-l2a,2-3-4-8,1000,15,1-12,False,False,True,sentinel-2-l2a,2-3-4,1000,20,1-12,False,True,True,True,490,392,98,"[[10.0, 10.0, 0.001]]","[[0.6022662637807102, 0.6613833104368628, 0.7779939335442899]]",0.7829989139447768,0.8851083560026273,0.7834168018656735,0.9524412223091736,0.977120771581413,0.9547650022558558,0.8086409815036437,0.9012278294004088,0.8122116004857723,0.1066612858149123,0.4541392398691039,0.2062424491888875
1551,ZMB,2016-2022,sentinel-2-l2a,2-3-4-8,1000,15,1-12,False,False,True,sentinel-2-l2a,2-3-4,1000,20,4-9,True,True,False,True,497,397,100,"[[10.0, 10.0, 0.001]]","[[0.6148192140720601, 0.6240990787403209, 0.7674903237200628]]",0.7703583086568156,0.8779183041413932,0.7707405487464997,0.9391954579293106,0.970748073497607,0.9423518221993152,0.84665834568629,0.9234057346827144,0.8526781508449235,0.0828191516713122,0.4145203049469651,0.1718270832133249
1552,ZMB,2016-2022,sentinel-2-l2a,2-3-4-8,1000,15,1-12,False,False,True,sentinel-2-l2a,2-3-4,1000,20,4-9,True,True,True,True,497,397,100,"[[10.0, 10.0, 0.001]]","[[0.5999378669782656, 0.6152596525373466, 0.7639034230090029]]",0.766938761538401,0.8759619171232179,0.7673092802501833,0.93855162432184,0.970459486471518,0.9417916148825622,0.8474502086921671,0.9240803046126722,0.853924409373049,0.0690750615772446,0.4043708820760879,0.1635158102709933
