split,random_state,country,year_range,satellite_1,bands_1,num_features_1,points_1,month_range_1,limit_months_1,crop_mask_1,weighted_avg_1,satellite_2,bands_2,num_features_2,points_2,month_range_2,limit_months_2,crop_mask_2,weighted_avg_2,hot_encode,total_n,train_n,test_n,best_reg_param,mean_of_val_R2,val_R2,val_r,val_r2,train_R2,train_r,train_r2,test_R2,test_r,test_r2,demean_cv_R2,demean_cv_r,demean_cv_r2,demean_test_R2,demean_test_r,demean_test_r2
0,670487,ZMB,2016-2021,landsat-8-c2-l2,1-2-3-4-5-6-7,1000,15,4-9,True,True,True,sentinel-2-l2a,2-3-4,1000,4,1-12,False,True,False,True,426,340,86,"[[10.0, 10.0, 0.0009999999999999998]]","[[0.6009941277646668, 0.6096833237591717, 0.7744619279898236]]",0.7753156970461439,0.8806793556843588,0.7755961275286174,0.9602356226538101,0.9813097330536479,0.9629687921858217,0.827185915275459,0.9102611194812182,0.8285753056392007,0.07659420319404087,0.4136939965653634,0.17114272279422288,0.09261027472089134,0.4279005643495666,0.18309889297067758
1,116739,ZMB,2016-2021,landsat-8-c2-l2,1-2-3-4-5-6-7,1000,15,4-9,True,True,True,sentinel-2-l2a,2-3-4,1000,4,1-12,False,True,False,True,426,340,86,"[[10.0, 10.0, 0.0009999999999999998]]","[[0.6406635694297335, 0.6575685361025669, 0.7995735625181531]]",0.801774087202783,0.8955428788772352,0.8019970479077263,0.9655497171173051,0.9838268589627143,0.9679152884164405,0.7295883387942548,0.8734230863441739,0.7628678877589822,0.17912966939878572,0.4885955304326641,0.2387255923587764,0.19606666068985723,0.4909525143381869,0.2410343713349876
2,26225,ZMB,2016-2021,landsat-8-c2-l2,1-2-3-4-5-6-7,1000,15,4-9,True,True,True,sentinel-2-l2a,2-3-4,1000,4,1-12,False,True,False,True,426,340,86,"[[1.0, 1.0, 9.999999999999998e-05]]","[[0.5941141119451667, 0.5941141119451667, 0.7450481106903462]]",0.7484401786532433,0.8710213984484847,0.758678276555154,0.9948342253656824,0.9975262843152174,0.995058687899724,0.7566881136313727,0.8859073543042646,0.7848318404103818,-0.0858789091939296,0.4086419744398317,0.16698826327408406,0.5488717058997885,0.7672053703625304,0.5886040803131075
3,777572,ZMB,2016-2021,landsat-8-c2-l2,1-2-3-4-5-6-7,1000,15,4-9,True,True,True,sentinel-2-l2a,2-3-4,1000,4,1-12,False,True,False,True,426,340,86,"[[10.0, 1.0, 9.999999999999998e-05]]","[[0.6352001392268598, 0.6352001392268598, 0.7900644305981567]]",0.8003908511909084,0.8969636382861679,0.8045437684075594,0.9912999953882468,0.9958065742572315,0.9916307333339232,0.8056560440003959,0.898426016715611,0.8071693075114793,0.1342732667438361,0.5067374010386955,0.2567827936114517,0.365666748710755,0.6085766391272587,0.37036552569142966
4,288389,ZMB,2016-2021,landsat-8-c2-l2,1-2-3-4-5-6-7,1000,15,4-9,True,True,True,sentinel-2-l2a,2-3-4,1000,4,1-12,False,True,False,True,426,340,86,"[[10.0, 10.0, 0.0009999999999999998]]","[[0.5921014264977278, 0.6029269575283467, 0.7636280741958383]]",0.7679152036392245,0.8763926701145354,0.7680641122304848,0.9648679414110516,0.9836321128687893,0.9675321334667186,0.7912681568682131,0.89074872715991,0.7934332949369999,0.04403700317370596,0.3808026354191348,0.14501064714215847,0.5023326296202212,0.7100578129522287,0.5041820977345022
5,256787,ZMB,2016-2021,landsat-8-c2-l2,1-2-3-4-5-6-7,1000,15,4-9,True,True,True,sentinel-2-l2a,2-3-4,1000,4,1-12,False,True,False,True,426,340,86,"[[1.0, 1.0, 9.999999999999997e-06]]","[[0.654458223881971, 0.654458223881971, 0.7798657108822689]]",0.7803479410264635,0.8871600019209472,0.7870528690083751,0.9951114640577993,0.9976251226226449,0.9952558852878473,0.7458576447751399,0.8653612574163194,0.7488501058371534,0.055159653224765015,0.4535314503804208,0.20569077648416811,0.017315893375575597,0.38598703814915464,0.14898599361915696
6,234053,ZMB,2016-2021,landsat-8-c2-l2,1-2-3-4-5-6-7,1000,15,4-9,True,True,True,sentinel-2-l2a,2-3-4,1000,4,1-12,False,True,False,True,426,340,86,"[[10.0, 10.0, 9.999999999999998e-05]]","[[0.5813072050262774, 0.5889407066371446, 0.732745480688015]]",0.7430161944330613,0.8645154284898728,0.7473869260970284,0.9624629263988018,0.9815881510976372,0.9635152983752778,0.848893809133142,0.9218893821708936,0.8498800329594318,-0.12040351825180862,0.2974416960010765,0.08847156251999681,0.5798058736580204,0.7832111481072719,0.613419702519511
7,146316,ZMB,2016-2021,landsat-8-c2-l2,1-2-3-4-5-6-7,1000,15,4-9,True,True,True,sentinel-2-l2a,2-3-4,1000,4,1-12,False,True,False,True,426,340,86,"[[1.0, 10.0, 0.0009999999999999998]]","[[0.6092704782130506, 0.613307770973148, 0.7308713401039635]]",0.737027450312107,0.8593519595294122,0.7384857903470405,0.9778806493168397,0.989600104195795,0.9793083662243284,0.7508881608303675,0.8710318282454476,0.7586964458166069,0.015981030323410028,0.4434663010347157,0.19666236015341307,0.21489062253093194,0.48629535748748526,0.23648317471388108
8,772246,ZMB,2016-2021,landsat-8-c2-l2,1-2-3-4-5-6-7,1000,15,4-9,True,True,True,sentinel-2-l2a,2-3-4,1000,4,1-12,False,True,False,True,426,340,86,"[[10.0, 10.0, 9.999999999999998e-05]]","[[0.630290037003151, 0.6416888154888152, 0.805864907581212]]",0.8057635549884781,0.8990492896738324,0.8082896252630225,0.96542267478915,0.9831028965633195,0.9664913052311889,0.7988128191272906,0.8974643845005016,0.8054423214468641,0.1576421835169547,0.48317618945639285,0.23345923005760003,0.4628256295088735,0.6927132800284908,0.47985168832783026
9,107473,ZMB,2016-2021,landsat-8-c2-l2,1-2-3-4-5-6-7,1000,15,4-9,True,True,True,sentinel-2-l2a,2-3-4,1000,4,1-12,False,True,False,True,426,340,86,"[[10.0, 10.0, 0.0009999999999999998]]","[[0.6294239826721235, 0.6525658507106037, 0.7808628285427457]]",0.787651704468113,0.8874985711025125,0.7876537137090015,0.9613389485933552,0.981769963339078,0.9638722609148145,0.8114445239995792,0.9078332995395535,0.8241612997528727,0.12347460352087003,0.4600268404792251,0.2116246939612984,0.5062796591523313,0.7491970178842976,0.5612961716067245
0,670487,ZMB,2016-2021,landsat-8-c2-l2,1-2-3-4-5-6-7,1000,15,4-9,True,True,True,sentinel-2-l2a,2-3-4,1000,4,1-12,False,True,True,True,426,340,86,"[[1.0, 1.0, 9.999999999999998e-05]]","[[0.6477182073431426, 0.6477182073431426, 0.7663689648512494]]",0.7671108705404475,0.8779507118649676,0.7707974524642034,0.9953283745252653,0.997783328205997,0.9955715700458364,0.7792556776960538,0.894198599362732,0.7995911351022718,0.022509271190956692,0.4303120773300869,0.18516848389613472,-0.4154285187081568,0.36172139346864174,0.13084236649289593
1,116739,ZMB,2016-2021,landsat-8-c2-l2,1-2-3-4-5-6-7,1000,15,4-9,True,True,True,sentinel-2-l2a,2-3-4,1000,4,1-12,False,True,True,True,426,340,86,"[[10.0, 10.0, 0.0009999999999999998]]","[[0.6485327689637886, 0.6876691610822784, 0.7946724562774112]]",0.7968461292082677,0.8929335268191706,0.7973302833177225,0.9637786450515731,0.9829302027481409,0.9661517834745014,0.739428657904599,0.8762431884098002,0.7678021252345726,0.13201891046170167,0.4656098683899053,0.21679254954206495,0.2756434641355956,0.5413930843915481,0.2931064718269939
2,26225,ZMB,2016-2021,landsat-8-c2-l2,1-2-3-4-5-6-7,1000,15,4-9,True,True,True,sentinel-2-l2a,2-3-4,1000,4,1-12,False,True,True,True,426,340,86,"[[10.0, 1.0, 9.999999999999998e-05]]","[[0.663887878080792, 0.663887878080792, 0.7696506109671982]]",0.7729236401792279,0.8819688114947232,0.7778689844494145,0.9905742369105287,0.9954757672036987,0.9909720030897925,0.7560830240161962,0.9008716525369533,0.8115697343446612,0.006159437909764032,0.4317844866358839,0.1864378428994138,0.5994061583645165,0.7841059822279979,0.6148221913657334
3,777572,ZMB,2016-2021,landsat-8-c2-l2,1-2-3-4-5-6-7,1000,15,4-9,True,True,True,sentinel-2-l2a,2-3-4,1000,4,1-12,False,True,True,True,426,340,86,"[[10.0, 1.0, 9.999999999999998e-05]]","[[0.6587023170076113, 0.6587023170076113, 0.7641910064286334]]",0.7764353051301933,0.8849914282839224,0.783209828136017,0.9923747616355327,0.9963605633665654,0.9927343722321397,0.7914253239606144,0.8902947261700694,0.7926246994462389,0.038778499485959905,0.45002648193286654,0.20252383444087266,0.23224360319582793,0.5063371769590002,0.2563773367708098
4,288389,ZMB,2016-2021,landsat-8-c2-l2,1-2-3-4-5-6-7,1000,15,4-9,True,True,True,sentinel-2-l2a,2-3-4,1000,4,1-12,False,True,True,True,426,340,86,"[[10.0, 1.0, 9.999999999999998e-05]]","[[0.64377022273435, 0.64377022273435, 0.7247069054227445]]",0.7309756212023508,0.860499676752734,0.7404596936915596,0.9900654394096418,0.9952081117579749,0.9904391857088738,0.7545327868174134,0.8741670389026509,0.7641680119038288,-0.12707183044207926,0.3533366809539521,0.12484681010755494,0.5440296632281527,0.7555588327158533,0.5708691496949428
