split,random_state,country,satellite,bands,num_features,points,month_range,year_range,limit_months,crop_mask,weighted_avg,hot_encode,total_n,train_n,test_n,best_reg_param,mean_of_val_R2,val_R2,val_r,val_r2,train_R2,train_r,train_r2,test_R2,test_r,test_r2,demean_cv_R2,demean_cv_r,demean_cv_r2,demean_test_R2,demean_test_r,demean_test_r2
2,26225,ZMB,landsat-8-c2-l2,1-2-3-4-5-6-7,1000,15,4-9,2013-2021,True,True,True,False,648,518,130,[1.0],[0.5582760938345729],0.5607026361813895,0.7557263606875321,0.5711223322380218,0.7979747531408776,0.8951416648007118,0.8012786000621899,0.5902941228236958,0.7742297908263572,0.5994317690030249,-0.42772820302386094,0.2945392549704794,0.08675337271856506,0.07041937108506924,0.4369500463237508,0.19092534298232797
0,670487,ZMB,landsat-8-c2-l2,1-2-3-4-5-6-7,1000,15,4-9,2013-2021,True,True,True,False,648,518,130,[1.0],[0.5329782678900862],0.5493386719237545,0.7452625580661342,0.555416280455278,0.7875433452761201,0.8894856305075474,0.7911846868794091,0.6475340606754475,0.8059186973369609,0.649504946717304,-0.36440588403509144,0.30004364238439063,0.0900261873352921,0.3709038291520447,0.6319333427999563,0.39933974974232705
1,116739,ZMB,landsat-8-c2-l2,1-2-3-4-5-6-7,1000,15,4-9,2013-2021,True,True,True,False,648,518,130,[1.0],[0.5935144361730085],0.5965568766202897,0.7752470571460974,0.6010079996136845,0.8015617700766863,0.8974703490325369,0.8054530273925835,0.5673661310384195,0.7699990913788413,0.5928986007242412,-0.25581214422321663,0.3623104824389525,0.1312688856851465,-0.08080417861821898,0.38364869776151156,0.14718632329410364
7,146316,ZMB,landsat-8-c2-l2,1-2-3-4-5-6-7,1000,15,4-9,2013-2021,True,True,False,False,648,518,130,[1.0],[0.5365719728041483],0.5501955699626584,0.7495424082487472,0.5618138217633316,0.8019673902343818,0.8972562904733159,0.8050688507939354,0.6733416525721541,0.8261477319596758,0.6825200750221164,-0.3669327002346181,0.3156374567981539,0.09962700413400648,0.14245614181624822,0.4427789650841004,0.19605321192094702
9,107473,ZMB,landsat-8-c2-l2,1-2-3-4-5-6-7,1000,15,4-9,2013-2021,True,True,False,False,648,518,130,[1.0],[0.5969365455962858],0.6075261108145869,0.783421675742173,0.6137495220226745,0.8121708720840661,0.9028688726097541,0.8151722011276085,0.6448972105103734,0.8066021008845254,0.6506069491513301,-0.31808563386530575,0.28644118340785096,0.08204855155209011,0.16689680444065003,0.4582891361261956,0.21002893229129463
8,772246,ZMB,landsat-8-c2-l2,1-2-3-4-5-6-7,1000,15,4-9,2013-2021,True,True,False,False,648,518,130,[1.0],[0.6109769412808392],0.6138287584903259,0.7860651729079313,0.6178984560587759,0.7974355845693668,0.8947492355484495,0.8005761945145349,0.640353000415353,0.8006213972697953,0.6409946217662394,-0.24128132571815986,0.295872824114112,0.08754072804926025,0.02973228661254812,0.42218284120100563,0.17823835140455355
6,234053,ZMB,landsat-8-c2-l2,1-2-3-4-5-6-7,1000,15,4-9,2013-2021,True,True,False,False,648,518,130,[1.0],[0.5728603708887549],0.5904216508942093,0.7726586088011014,0.5970013257544534,0.8018909554394421,0.8972180219127713,0.8050001788450662,0.7107447070072357,0.8447659835934151,0.7136295670365501,-0.2981944295710919,0.29481148406559404,0.08691381113695801,0.26261790515546846,0.5124757450898758,0.26263138930542335
9,107473,ZMB,landsat-8-c2-l2,1-2-3-4-5-6-7,1000,15,4-9,2013-2021,True,True,True,False,648,518,130,[0.09999999999999999],[0.544621418503182],0.5539573867458911,0.7637449319245355,0.5833063210404134,0.8921697901717052,0.9457654535873763,0.8944722931993356,0.6755856407096833,0.8241063333424772,0.6791512486551822,-0.641964924229302,0.3001754380095457,0.09010529358422262,0.19174086461795503,0.5420706293012736,0.29384056715107876
0,670487,ZMB,landsat-8-c2-l2,1-2-3-4-5-6-7,1000,15,1-12,2014-2021,False,True,False,False,384,307,77,[100.0],[0.609788513470945],0.63110337340589,0.796707090258206,0.6347421876676972,0.7940630520139564,0.8925635184535887,0.7966696344742498,0.4029996023703104,0.6585683836958438,0.43371231600375615,-0.15505031278254866,0.3633036146603811,0.13198951642529866,-0.15005711632397833,0.13977373630571457,0.01953669736085943
8,772246,ZMB,landsat-8-c2-l2,1-2-3-4-5-6-7,1000,15,1-12,2014-2021,False,False,True,False,384,307,77,[100.0],[0.534436897867655],0.546144960597902,0.7448018140983536,0.5547297422841984,0.775015530571411,0.8817304825799115,0.7774486439106036,0.6664449267269312,0.818630102886113,0.670155245351328,-0.1595024586696847,0.35890141676325377,0.12881022695467076,0.2584889965549325,0.5223229066910691,0.27282121885420724
6,234053,ZMB,landsat-8-c2-l2,1-2-3-4-5-6-7,1000,15,1-12,2014-2021,False,False,True,False,384,307,77,[100.0],[0.569691691935443],0.5759949802120353,0.7623966094853561,0.5812485901547666,0.7823405983712226,0.8858591427147153,0.7847464207312503,0.6124709533965121,0.7870703888910069,0.6194797970690408,-0.22201348413847355,0.3228034889710946,0.1042020924919116,0.11889136481248075,0.47716150044906297,0.22768309751080112
4,288389,ZMB,landsat-8-c2-l2,1-2-3-4-5-6-7,1000,15,1-12,2014-2021,False,False,True,False,384,307,77,[100.0],[0.6118663012264868],0.6192358370074109,0.7893818948110886,0.6231237758555445,0.7874852548277047,0.8886886466584971,0.7897675106997112,0.5198221738545076,0.7359404777296932,0.541608386761009,-0.02355784013018769,0.4274595692452404,0.18272168333932648,-0.5134922122314503,0.16451582529401437,0.02706545677217066
0,670487,ZMB,landsat-8-c2-l2,1-2-3-4-5-6-7,1000,15,1-12,2014-2021,False,False,True,False,384,307,77,[100.0],[0.6011257990488493],0.6093673207714196,0.7851555151148695,0.6164691829152961,0.8034087719649916,0.8976176238954199,0.8057173987276595,0.4228513443074253,0.6867981236869422,0.4716916626999043,-0.15698684943156693,0.3796685549227903,0.14414821159715982,-0.2405411851704813,0.11032512631649699,0.012171633496751016
1,116739,ZMB,landsat-8-c2-l2,1-2-3-4-5-6-7,1000,15,1-12,2014-2021,False,False,True,False,384,307,77,[100.0],[0.5906330043167327],0.5880629176541052,0.769689692304572,0.5924222224399066,0.7868161787193252,0.8886511203850156,0.7897008137615434,0.5895818436104256,0.7797344094470806,0.6079857492757875,-0.05641540177690674,0.40810175532945236,0.1665470427029802,-0.6756086135692221,0.1533869927929958,0.023527569558078547
2,26225,ZMB,landsat-8-c2-l2,1-2-3-4-5-6-7,1000,15,1-12,2014-2021,False,False,True,False,384,307,77,[100.0],[0.547218831234335],0.5713376819677916,0.7622755640575922,0.5810640355593204,0.788583281929381,0.8893535174623881,0.7909496790227223,0.5098864762344728,0.7441096213184044,0.5536991285386192,-0.25037605451266276,0.33155485760101744,0.10992862359883095,-0.2598211536446495,0.3645110676978257,0.13286831847420888
9,107473,ZMB,landsat-8-c2-l2,1-2-3-4-5-6-7,1000,15,1-12,2014-2021,False,False,True,False,384,307,77,[100.0],[0.5592060889011223],0.5689303753616373,0.7583042024290094,0.5750252634214961,0.7857224769351587,0.8878127534360158,0.7882114851636398,0.5794384246081784,0.7759651149026596,0.6021218595458978,-0.2607760880294212,0.30101421674543416,0.09060955868286721,0.09296140798557806,0.4956711092204552,0.24568984851583645
5,256787,ZMB,landsat-8-c2-l2,1-2-3-4-5-6-7,1000,15,1-12,2014-2021,False,False,True,False,384,307,77,[100.0],[0.5617368599849314],0.5644182647128343,0.756379165339537,0.5721094417597347,0.7757175367808754,0.8821476318168748,0.7781844443201206,0.5348755509360099,0.7715995612966012,0.5953658829931074,-0.1664756888894745,0.36463971873782697,0.13296212448120157,-0.4368489477325299,0.29135850494817195,0.08488977840563394
3,777572,ZMB,landsat-8-c2-l2,1-2-3-4-5-6-7,1000,15,1-12,2014-2021,False,False,True,False,384,307,77,[100.0],[0.5940692298794726],0.6050208656043705,0.7810716162177115,0.610072869660948,0.7731818572690424,0.880594301219539,0.7754463233403281,0.6394837350596415,0.8078036877842512,0.6525467979978359,-0.11340865031440628,0.3996362695601817,0.15970914794797822,-0.1747806615374352,0.20577677239756537,0.04234408005835942
7,146316,ZMB,landsat-8-c2-l2,1-2-3-4-5-6-7,1000,20,4-9,2013-2021,True,True,True,False,648,518,130,[0.09999999999999999],[0.5058609363637452],0.5258127706787912,0.7387850629600142,0.5458033692528322,0.8078825833083937,0.9001691790943029,0.8103045509913113,0.6264743069229374,0.8166065533349063,0.6668462629495151,-0.5120391734485561,0.39926325308775634,0.15941114526621777,0.10619930961959534,0.5922312614308405,0.35073786701596454
5,256787,ZMB,landsat-8-c2-l2,1-2-3-4-5-6-7,1000,20,4-9,2013-2021,True,True,True,False,648,518,130,[0.09999999999999999],[0.5715121094188442],0.5839964871944809,0.7743307959394965,0.5995881815402941,0.8227446628755166,0.9079981076564613,0.8244605635077147,0.555677579292051,0.7644555044458612,0.5843922182775761,-0.3731721786699833,0.4369721295844047,0.19094464203352976,-0.1911303968527811,0.5601879476627303,0.3138105367065818
9,107473,ZMB,landsat-8-c2-l2,1-2-3-4-5-6-7,1000,15,1-12,2014-2021,False,False,False,False,384,307,77,[10.0],[0.6183136291150666],0.6294588972044889,0.801155875281131,0.641850736497475,0.880757142226721,0.9391962609884617,0.8820896166547065,0.5978008510373404,0.8145092275873069,0.6634252818248714,-0.31115268079780867,0.28418348062306564,0.08076025065904033,0.06272939863341276,0.5515162814729524,0.30417020872975287
6,234053,ZMB,landsat-8-c2-l2,1-2-3-4-5-6-7,1000,20,4-9,2013-2021,True,True,True,False,648,518,130,[0.09999999999999999],[0.5003072918193674],0.5204615374656085,0.7398680871250515,0.5474047863460828,0.8099331396747687,0.9012406140125717,0.8122346443457573,0.6425073132667922,0.8073289531373726,0.651780038573886,-0.6711202027425851,0.37715481561557396,0.14224575494201758,0.25268523274211707,0.5903452522968796,0.34850751690946646
8,772246,ZMB,landsat-8-c2-l2,1-2-3-4-5-6-7,1000,20,4-9,2013-2021,True,True,True,False,648,518,130,[0.09999999999999999],[0.5329611158674527],0.5436151437807593,0.7519778469184248,0.56547068225607,0.8002567540242217,0.8956557195444346,0.8021991679526589,0.6375873224312395,0.8021331817204264,0.6434176412169346,-0.5445983142174702,0.38313941094839904,0.1467958082218862,-0.22286347704826204,0.4841242090952664,0.2343762498321172
7,146316,ZMB,landsat-8-c2-l2,1-2-3-4-5-6-7,1000,15,1-12,2014-2021,False,False,True,False,384,307,77,[100.0],[0.5914986811499747],0.605351507837129,0.7809797552995837,0.6099293781877977,0.7930018683284903,0.8919970076645827,0.7956586616825696,0.587214731673396,0.7699825170348928,0.592873076539389,-0.1304060743422435,0.39140594156890673,0.15319861109544244,0.05459428250433296,0.39454077287505895,0.15566242146084885
5,256787,ZMB,landsat-8-c2-l2,1-2-3-4-5-6-7,1000,20,1-12,2014-2021,False,True,False,False,376,300,76,[100.0],[0.5200018211830157],0.5556057897515936,0.7494960911117268,0.5617443905917578,0.7463508120424782,0.8648625414623932,0.7479872156247898,0.3355889358538686,0.6313209147828832,0.3985660974422965,-0.3135391704743369,0.35053473572458854,0.12287460094950713,0.04224132929526325,0.5607076621736446,0.314393082420234
3,777572,ZMB,landsat-8-c2-l2,1-2-3-4-5-6-7,1000,20,1-12,2014-2021,False,True,False,False,376,300,76,[1000.0],[0.4836857386727205],0.5086191030431594,0.7134052931830415,0.5089471123415813,0.6523834315087749,0.8112704988360868,0.6581598222817532,0.5270510751336179,0.7337953684578342,0.5384556427701687,-0.03516390425558269,0.3692251595353049,0.13632721843387133,-0.013533861759380317,0.3496724190948811,0.12227080067566617
1,116739,ZMB,landsat-8-c2-l2,1-2-3-4-5-6-7,1000,20,1-12,2014-2021,False,True,False,False,376,300,76,[100.0],[0.43460589693359564],0.4793564951418481,0.6973416123048504,0.4862853242519282,0.7081150247352634,0.8428030273821581,0.7103169429645306,0.5870276709496749,0.7683586627189174,0.590375034575203,-0.23291821643737243,0.3446602911941505,0.1187907163260366,-0.08413864853281083,0.39544352956646667,0.156375585075985
2,26225,ZMB,landsat-8-c2-l2,1-2-3-4-5-6-7,1000,20,1-12,2014-2021,False,True,False,False,376,300,76,[1000.0],[0.509783100059811],0.5119429270698174,0.7155704722903634,0.5120411008138538,0.638152601295608,0.8022733512118516,0.643642530064695,0.6020334543054506,0.7790751167437998,0.6069580375293653,0.0012514929590944357,0.3743456823660696,0.14013468990611824,-0.024568941758162266,0.45648593255998293,0.20837940662515728
4,288389,ZMB,landsat-8-c2-l2,1-2-3-4-5-6-7,1000,20,1-12,2014-2021,False,True,False,False,376,300,76,[100.0],[0.53773661343473],0.5403600765970855,0.7400653808812396,0.5476967679788943,0.7489790248051309,0.8665322817191039,0.7508781952613165,0.3292793956306346,0.6190746534810937,0.38325342658273626,-0.21917114484773648,0.3749444732098787,0.14058335799063346,-0.9057246122774081,0.22078492862317756,0.04874598470714161
0,670487,ZMB,landsat-8-c2-l2,1-2-3-4-5-6-7,1000,20,1-12,2014-2021,False,True,False,False,376,300,76,[1000.0],[0.5065165796701716],0.5154664942362308,0.718020215745309,0.5155530302189402,0.6430105124624008,0.8056349042753967,0.6490475989868276,0.611721540300194,0.7824725903004897,0.6122633545715579,0.043967531741474164,0.4198574014503813,0.17628023755266664,-0.039329732405971374,0.25749680268674646,0.06630460339389724
3,777572,ZMB,landsat-8-c2-l2,1-2-3-4-5-6-7,1000,15,1-12,2014-2021,False,True,False,False,384,307,77,[100.0],[0.5951282056910776],0.6016998719545756,0.7796151459473645,0.6077997757905305,0.7652345902394472,0.8766043409001594,0.7684351704850029,0.5981500062107707,0.7778510264491525,0.6050522193480001,-0.18132275466071412,0.33636070155978187,0.11313852155378865,-0.17315781055159118,0.24764778405781288,0.06132942494874512
4,288389,ZMB,landsat-8-c2-l2,1-2-3-4-5-6-7,1000,15,1-12,2014-2021,False,True,False,False,384,307,77,[100.0],[0.5993952317858946],0.6085861945562095,0.7812568629036492,0.6103622858340513,0.7687345771964696,0.8785307835935902,0.7718163377215675,0.6338122375355635,0.8063640740429622,0.6502230199071638,-0.045301368418156907,0.3995379892813944,0.15963060487901962,-0.24501863658575695,0.2632979042744026,0.06932578639529247
2,26225,ZMB,landsat-8-c2-l2,1-2-3-4-5-6-7,1000,15,1-12,2014-2021,False,True,False,False,384,307,77,[100.0],[0.5748702488300198],0.5986184509169687,0.7762407275111559,0.6025496670470486,0.7831477990761464,0.8866517472931872,0.7861513209780618,0.5278340555608161,0.7459520079486752,0.5564443981626604,-0.17938162912768618,0.33668952751087744,0.11335983793549789,-0.2150586129043628,0.34185351378676265,0.11686382488835632
1,116739,ZMB,landsat-8-c2-l2,1-2-3-4-5-6-7,1000,15,1-12,2014-2021,False,True,False,False,384,307,77,[100.0],[0.5861828634416406],0.5831056324915292,0.7662832195680931,0.5871899725916424,0.7711933044409254,0.8800805974352457,0.7745418579819789,0.5853814231187774,0.7824053500504583,0.6121581317875802,-0.11883146945201739,0.3732304204874466,0.1393009467772362,-0.8609368272593427,0.09777764536799992,0.009560467933710355
9,107473,ZMB,landsat-8-c2-l2,1-2-3-4-5-6-7,1000,20,1-12,2014-2021,False,True,False,False,376,300,76,[1000.0],[0.4821058050374524],0.5054481541669422,0.7112070622271927,0.5058154853618338,0.6554468481622022,0.8129385005495462,0.6608690056757445,0.5103524717494818,0.716190655670788,0.5129290552701532,-0.1085101761587477,0.3368474077649917,0.1134661761179946,-0.21609582705715735,0.3275804462172465,0.10730894874389034
7,146316,ZMB,landsat-8-c2-l2,1-2-3-4-5-6-7,1000,20,1-12,2014-2021,False,True,False,False,376,300,76,[1000.0],[0.4834423455703566],0.4900190738029617,0.7010443338240873,0.4914631579868583,0.6374395689364717,0.8020193654261165,0.6432350625185106,0.617540013082654,0.7931738369351673,0.6291247355984554,-0.0643415808351262,0.35924939989961024,0.12906013132823008,0.20248422244146003,0.4773837013552276,0.22789519831961716
6,234053,ZMB,landsat-8-c2-l2,1-2-3-4-5-6-7,1000,20,1-12,2014-2021,False,True,False,False,376,300,76,[100.0],[0.5319028925632833],0.5414363173447121,0.7436430084258546,0.5530049239806557,0.7529430114659366,0.8685405355986238,0.7543626619779442,0.2966184217800867,0.5974238748473667,0.35691528623764207,-0.24020515836124812,0.3289325954111787,0.10819665232393418,-0.5487352967175585,0.14898732486074823,0.022197222969162128
8,772246,ZMB,landsat-8-c2-l2,1-2-3-4-5-6-7,1000,20,1-12,2014-2021,False,True,False,False,376,300,76,[100.0],[0.4827672542797929],0.49403332739651806,0.7120119396924172,0.5069610022645583,0.7270438489462436,0.8537742193307483,0.7289304175938286,0.5256132039311099,0.7441984946680817,0.5538313994662389,-0.23328691662693268,0.38020295567809914,0.14455428750636262,-0.05425549832392096,0.5812273599505033,0.337825243955032
1,116739,ZMB,landsat-8-c2-l2,1-2-3-4-5-6-7,1000,20,1-12,2014-2021,False,True,True,False,376,300,76,[100.0],[0.4393675056845522],0.48469971438921255,0.7008382506399707,0.4911742535600944,0.7096406154675401,0.8436200568739842,0.7116948003600644,0.5980501679654602,0.7752608297765133,0.601029354185768,-0.22955287658588186,0.34698543769507606,0.12039889397244351,-0.09542125836539439,0.4025922393117361,0.16208051115403818
2,26225,ZMB,landsat-8-c2-l2,1-2-3-4-5-6-7,1000,20,1-12,2014-2021,False,True,True,False,376,300,76,[1000.0],[0.516890490334277],0.5192002100233517,0.7206449024101746,0.5193290753697701,0.6448127719996812,0.8061941535117229,0.6499490131564833,0.6029922650663477,0.7795273453697303,0.6076628821791789,-0.004055946701965851,0.3753695091653283,0.1409022684110195,-0.04398754857646159,0.45419315976852787,0.20629142638051948
3,777572,ZMB,landsat-8-c2-l2,1-2-3-4-5-6-7,1000,20,1-12,2014-2021,False,True,True,False,376,300,76,[1000.0],[0.4900755229197971],0.5146404822276346,0.7176423899348419,0.5150105998313916,0.6577935195326428,0.8144843324504001,0.6633847278071738,0.5391194384816376,0.7422670742567224,0.5509604095256347,-0.03969671210582848,0.36944401625327505,0.13648888114535015,-0.03378059141945444,0.34210366695098804,0.11703491894131254
0,670487,ZMB,landsat-8-c2-l2,1-2-3-4-5-6-7,1000,20,1-12,2014-2021,False,True,True,False,376,300,76,[1000.0],[0.5148002118812208],0.5235052220429908,0.7235976904686119,0.523593617651509,0.65021196350601,0.8099531978056203,0.6560241826355502,0.6134671202063513,0.7833251473344642,0.6135982864465601,0.045061443077845764,0.4250690726813293,0.1806837165501652,-0.06809040273196754,0.24612562779976827,0.06057782465983006
6,234053,ZMB,landsat-8-c2-l2,1-2-3-4-5-6-7,1000,15,1-12,2014-2021,False,False,False,False,384,307,77,[100.0],[0.6163340669077239],0.6256544309527879,0.7928970815117395,0.6286857818698341,0.8094979762131013,0.9012408685693939,0.8122351031797155,0.6472820051592152,0.8081042157592404,0.653032423527857,-0.16016361589127248,0.3537530470327004,0.12514121828491992,0.1989699527244143,0.46274297637889344,0.21413106218799713
1,116739,ZMB,landsat-8-c2-l2,1-2-3-4-5-6-7,1000,15,1-12,2014-2021,False,False,False,False,384,307,77,[10.0],[0.658266751026156],0.6592377632431972,0.818496686761545,0.6699368262396267,0.8790707592313552,0.9382319881121196,0.8802792635168205,0.3005549426516184,0.6996235904964998,0.48947316837921406,-0.04414344702645656,0.4254561575536462,0.181012942000313,-1.729541158323248,0.018714199797834258,0.00035022127407325975
