district,year,ndvi_1,ndvi_2,ndvi_3,ndvi_4,ndvi_5,ndvi_6,ndvi_7,ndvi_8,ndvi_9,ndvi_10,ndvi_11,ndvi_12
Monze,2002,6298.03759765625,6210.47900390625,5244.2666015625,4644.140625,4320.361328125,3539.029296875,3001.859130859375,2673.52099609375,2545.775634765625,3077.28125,5539.392578125,6654.84228515625
Namwala,2002,6808.859375,6740.45263671875,6148.33349609375,5280.220703125,4932.1259765625,4152.66796875,3513.523193359375,3115.370361328125,2961.129638671875,3592.18994140625,5204.33837890625,6981.10498046875
Siavonga,2002,5739.56005859375,6259.11669921875,5870.724609375,5353.9775390625,4893.166015625,4062.65478515625,3452.563232421875,3028.09375,2758.79443359375,3028.6015625,4768.78564453125,6115.6552734375
Sinazongwe,2002,5524.88671875,5970.68603515625,5669.70947265625,5170.31787109375,5269.1943359375,4639.80712890625,4049.512451171875,3457.083251953125,2865.33935546875,3136.678466796875,4413.2021484375,5622.97119140625
Kalabo,2002,4865.82373046875,5142.27685546875,5249.1103515625,4869.3203125,4523.591796875,4045.628662109375,3593.905029296875,3258.999755859375,3354.831787109375,3863.593994140625,4508.19482421875,5060.86767578125
Kaoma,2002,6885.56005859375,6811.2607421875,6766.484375,6327.55419921875,5909.2099609375,5272.44287109375,4662.38671875,4170.55322265625,3947.427490234375,4830.892578125,6140.515625,6939.16162109375
Lukulu,2002,6144.69140625,6284.9892578125,6429.1416015625,6117.9951171875,5740.50732421875,5173.994140625,4599.205078125,4136.91748046875,4060.347412109375,4572.66943359375,5795.08203125,6183.26171875
Mongu,2002,5698.79248046875,5866.5625,5845.2109375,5557.46533203125,5251.740234375,4766.53564453125,4261.66845703125,3814.554931640625,3747.411376953125,4283.2958984375,5332.341796875,5890.26513671875
Senanga,2002,5772.853515625,5837.91455078125,5773.27294921875,5208.5791015625,4880.35302734375,4378.52587890625,3901.220458984375,3505.774169921875,3477.496337890625,4127.203125,5164.95458984375,5894.56103515625
Sesheke,2002,6311.30908203125,6334.85888671875,5871.1064453125,4877.06640625,4521.8203125,3957.2626953125,3520.39013671875,3155.059326171875,3022.189697265625,3614.54052734375,4840.73828125,6236.765625
Shangombo,2002,5380.95068359375,5804.52734375,5535.49462890625,4703.47216796875,4172.634765625,3420.15087890625,3017.266357421875,2782.171630859375,2756.24560546875,3191.273681640625,4761.33056640625,5776.48779296875
Chibombo,2003,6807.4560546875,7332.203125,7205.23779296875,6916.2646484375,5967.0634765625,4971.8662109375,4144.53369140625,3517.18310546875,3302.961669921875,3276.289306640625,3975.794189453125,5386.91259765625
Kabwe,2003,6990.72998046875,7309.90087890625,7091.1103515625,6825.22705078125,5729.86962890625,4720.1044921875,3969.326416015625,3427.200927734375,3251.907958984375,3284.58740234375,4233.91455078125,5763.6552734375
Kapiri Mposhi,2003,7041.60302734375,7370.537109375,7145.6640625,6873.4716796875,6221.3115234375,5409.18798828125,4651.9736328125,4074.60498046875,3764.79833984375,4107.6220703125,5011.30712890625,6119.97119140625
Mkushi,2003,7294.3984375,7388.609375,7360.42626953125,7219.59326171875,6614.8837890625,5943.4619140625,5274.763671875,4536.01953125,3945.229248046875,3939.83544921875,5045.42041015625,6112.29833984375
Mumbwa,2003,7051.34765625,7714.009765625,7574.08203125,7102.75439453125,6218.60400390625,5241.91259765625,4292.59033203125,3585.918212890625,3312.64111328125,3542.448486328125,4637.27880859375,6051.12939453125
Serenje,2003,7392.3017578125,7342.47509765625,7339.267578125,7163.65869140625,6717.73046875,6073.48291015625,5398.94140625,4695.70703125,3996.58642578125,4204.36083984375,5464.1279296875,6315.994140625
Chililabombwe,2003,7420.96826171875,7645.412109375,7421.6064453125,7151.5576171875,6183.50537109375,5230.4248046875,4399.896484375,4030.1044921875,4135.51513671875,4874.22314453125,5685.1865234375,6596.083984375
Chingola,2003,7105.32958984375,7496.94970703125,7263.158203125,6979.09814453125,5978.6572265625,5058.8056640625,4230.8779296875,3809.7666015625,3946.276123046875,4861.7783203125,5569.638671875,6369.71044921875
Kalulushi,2003,7405.17529296875,7742.89794921875,7549.896484375,7349.2177734375,6448.046875,5441.6298828125,4610.35009765625,4147.0048828125,4017.14404296875,5012.79296875,5797.0615234375,6746.6025390625
Kitwe,2003,6833.396484375,7162.0615234375,7127.59912109375,6801.943359375,5880.64794921875,4914.638671875,4138.90185546875,3741.87744140625,3615.056396484375,4385.486328125,5251.5107421875,6229.4462890625
Luanshya,2003,7021.54248046875,7385.6826171875,7140.26513671875,6975.34423828125,5968,4889.15673828125,4136.5546875,3658.53369140625,3543.696044921875,3947.878662109375,4940.369140625,6336.6572265625
Lufwanyama,2003,7747.77294921875,7959.90478515625,7802.61962890625,7483.48779296875,6874.32177734375,6115.775390625,5263.1650390625,4691.3271484375,4634.6181640625,5619.7109375,6574.2802734375,7483.150390625
Masaiti,2003,7453.62060546875,7690.880859375,7449.00244140625,7254.0966796875,6558.19287109375,5624.22802734375,4833.73779296875,4169.416015625,3917.339111328125,4619.09130859375,5398.275390625,6753.38720703125
Mpongwe,2003,7620.4462890625,7894.64501953125,7678.6845703125,7358.7763671875,6774.01123046875,5951.970703125,5133.046875,4496.68017578125,4187.98828125,4952.869140625,5896.6748046875,7101.8662109375
Mufulira,2003,7179.6904296875,7381.92333984375,7273.40234375,7049.35888671875,6212.15478515625,5358.76806640625,4543.935546875,4080.61181640625,3938.23876953125,4817.0078125,5566.68896484375,6415.5576171875
Ndola,2003,7002.482421875,7382.771484375,7154.2890625,6883.177734375,5892.17626953125,4761.46923828125,3985.778564453125,3589.4453125,3519.019775390625,3947.66845703125,4567.65576171875,6054.95458984375
Chadiza,2003,6509.935546875,6770.47802734375,6940.4248046875,6896.3056640625,6104.43994140625,5533.7734375,4910.1083984375,4094.780029296875,3477.856201171875,3595.384521484375,4143.302734375,5348.14111328125
Chipata,2003,6965.7041015625,7200.2099609375,7324.220703125,7281.89892578125,6352.541015625,5554.41015625,4706.51953125,3794.740234375,3337.25341796875,3462.85546875,4138.27734375,5546.9052734375
Katete,2003,6480.40380859375,7021.931640625,7074.25927734375,6920.748046875,5909.64501953125,5037.9033203125,4292.14990234375,3448.51611328125,3074.799560546875,3170.33984375,3503.74560546875,5315.2099609375
Lundazi,2003,6998.69189453125,7220.01806640625,7156.73095703125,7099.291015625,6391.6025390625,5606.11328125,4737.4775390625,3976.386962890625,3384.42578125,3387.335693359375,4562.263671875,5658.2080078125
Mambwe,2003,7764.7880859375,7685.74169921875,7725.10009765625,7520.86083984375,6580.73046875,5582.24267578125,4490.07421875,3522.010009765625,3170.996337890625,3294.79638671875,4305.18408203125,6641.53466796875
Nyimba,2003,7119.09228515625,7490.291015625,7470.783203125,7287.89990234375,6298.69287109375,5274.10693359375,4305.19189453125,3447.853271484375,3078.61767578125,3180.83203125,3715.294921875,5952.103515625
Petauke,2003,7810.98828125,7780.4736328125,7761.13525390625,7677.33837890625,7003.69189453125,6071.70166015625,5016.2412109375,3962.27197265625,3349.66943359375,3283.50341796875,4340.94921875,6651.9267578125
Chiengi,2003,5836.20263671875,5836.10498046875,5320.98681640625,6260.21630859375,6203.01513671875,5395.77392578125,4137.2373046875,3357.976318359375,3024.177978515625,4059.859375,5755.548828125,5775.72119140625
Kawambwa,2003,7560.37451171875,7692.64599609375,7496.59326171875,7382.458984375,6952.96240234375,6269.04833984375,5419.5078125,4659.27197265625,4333.67236328125,5559.97509765625,7022.69873046875,7612.669921875
Mansa,2003,7571.58740234375,7697.42626953125,7361.146484375,7239.65087890625,6566.28955078125,5717.0791015625,4925.5732421875,4309.99072265625,3932.887939453125,4719.8955078125,6249.3388671875,7353.1865234375
Milenge,2003,7739.1650390625,7769.76171875,7578.78466796875,7443.48046875,6866.83642578125,5955.212890625,5085.03369140625,4415.11376953125,4286.41845703125,5199.9033203125,6345.05810546875,7451.82080078125
Mwense,2003,7652.9033203125,7707.62353515625,7490.49853515625,7317.6962890625,6725.4638671875,5991.93701171875,5211.03076171875,4525.33740234375,4002.498779296875,4919.6181640625,6750.74169921875,7551.240234375
Nchelenge,2003,5256.13134765625,4722.44970703125,4250.3828125,5886.82275390625,6321.759765625,5463.625,4574.5234375,3582.468017578125,3081.697021484375,3526.646484375,5377.01708984375,4597.37646484375
Samfya,2003,6192.68505859375,6059.796875,6238.5244140625,5928.55859375,5843.92529296875,5306.42919921875,4727.76171875,4209.15869140625,3928.25927734375,4218.95166015625,4783.48388671875,5958.74609375
Chongwe,2003,7224.22802734375,7362.89111328125,7423.67578125,7262.7314453125,6661.47216796875,5956.6484375,5156.5341796875,4207.9365234375,3584.92431640625,3382.7880859375,4439.75830078125,5702.4736328125
Kafue,2003,7059.04638671875,7364.67529296875,7438.67431640625,7186.79736328125,6465.0009765625,5615.7783203125,4802.08740234375,4018.781005859375,3400.403076171875,3137.25341796875,4427.94287109375,5829.990234375
Luangwa,2003,6688.35693359375,7402.45556640625,7508.982421875,7455.6533203125,6822.44482421875,5923.74560546875,4935.21826171875,4030.09814453125,3504.572509765625,2971.635986328125,3741.98046875,5663.16796875
Lusaka,2003,5731.97021484375,6261.66650390625,6129.62109375,5669.02978515625,4725.83642578125,3928.444580078125,3369.88134765625,3025.902587890625,2889.9970703125,2647.361083984375,3188.650146484375,4777.728515625
Chama,2003,7521.38330078125,7476.57470703125,7471.86865234375,7374.47607421875,6863.73583984375,6116.1640625,5121.17919921875,4170.61865234375,3462.5537109375,3443.98974609375,4611.69482421875,6305.01806640625
Chinsali,2003,7168.11083984375,7235.43701171875,7128.30126953125,7027.36328125,6709.73095703125,6148.900390625,5548.7763671875,4860.4404296875,4300.7294921875,4170.73193359375,5327.3359375,6365.29150390625
Isoka,2003,7254.2978515625,7202.75048828125,7352.07421875,7312.578125,6971.609375,6357.5732421875,5500.716796875,4570.9306640625,3901.2900390625,3516.43798828125,4652.625,6251.83837890625
Mpika,2003,7240.095703125,7338.76318359375,7244.609375,7048.76611328125,6607.1201171875,5964.10205078125,5271.95654296875,4615.97998046875,4002.49609375,4100.56640625,5167.37060546875,6482.9638671875
Nakonde,2003,6963.04150390625,6828.53125,6827.35400390625,6786.400390625,6270.25537109375,5607.328125,4701.92724609375,3860.6201171875,3512.901611328125,3439.476318359375,4289.015625,6055.05126953125
Chavuma,2003,5580.35595703125,5728.99267578125,5867.5361328125,5625.40673828125,5312.2587890625,4771.1806640625,4000.329833984375,3572.874267578125,3576.037109375,4202.259765625,4659.49365234375,5080.26025390625
Kabompo,2003,7788.55078125,7890.9033203125,7760.34326171875,7695.63671875,7294.763671875,6828.62451171875,6182.52001953125,5420.23291015625,5053.3193359375,5876.00634765625,6842.63134765625,7385.58251953125
Kasempa,2003,7504.61083984375,7936.2646484375,7849.13720703125,7449.9560546875,6854.0478515625,6159.255859375,5373.01953125,4576.6884765625,4230.02294921875,5103.26318359375,5801.90576171875,7045.7666015625
Mufumbwe,2003,7467.93359375,7709.69921875,7666.15087890625,7301.5185546875,6604.5224609375,5888.48388671875,5060.7490234375,4296.13134765625,4162.234375,5117.23046875,5876.3203125,7008.33154296875
Mwinilunga,2003,7733.8837890625,7804.1708984375,7625.25537109375,7508.29931640625,6890.04931640625,6165.84375,5476.69140625,4998.16162109375,5460.63623046875,6487.5966796875,7298.7060546875,7706.81787109375
Solwezi,2003,7715.35205078125,7834.4150390625,7794.095703125,7460.13720703125,6835.185546875,6054.0888671875,5283.990234375,4610.40869140625,4885.76904296875,6091.310546875,6760.68701171875,7586.77783203125
Zambezi,2003,6578.16162109375,6684.04345703125,6680.41455078125,6588.6455078125,6308.23193359375,5848.185546875,5193.39794921875,4488.87109375,4219.4580078125,4917.11279296875,5690.74560546875,6157.3818359375
Chilubi,2003,6098.78173828125,6273.16796875,6116.57763671875,5996.10302734375,5796.25927734375,5296.74609375,4772.54296875,4244.0810546875,3859.7216796875,4154.4951171875,4851.05517578125,6107.56005859375
Kaputa,2003,6724.04052734375,6982.93896484375,6675.76220703125,6576.6162109375,5916.3427734375,4624.3369140625,3764.773681640625,3188.268310546875,3205.944580078125,4176.95703125,5508.306640625,6815.28271484375
Kasama,2003,7456.88134765625,7435.3486328125,7362.8505859375,7211.03466796875,6835.72412109375,6115.4091796875,5486.39306640625,4871.43115234375,4288.50732421875,4406.689453125,5763.21142578125,6992.541015625
Luwingu,2003,7574.01904296875,7634.7607421875,7496.923828125,7265.41748046875,6711.69921875,5897.40966796875,5241.5244140625,4632.80859375,4133.2890625,4590.9111328125,5875.228515625,7287.23779296875
Mbala,2003,7225.27294921875,7221.31005859375,7108.63134765625,6969.85400390625,6566.08837890625,5686.52734375,4899.97509765625,4199.49072265625,3792.400146484375,3854.349853515625,5071.6015625,6635.4775390625
Mporokoso,2003,7571.810546875,7642.921875,7445.4423828125,7297.61279296875,6962.72802734375,6249.82470703125,5518.61376953125,4704.544921875,4318.06591796875,5021.5595703125,6440.06298828125,7354.8876953125
Mpulungu,2003,7239.9404296875,7214.833984375,7097.70654296875,6981.2578125,6707.04296875,5764.2373046875,5015.96337890625,4203.78662109375,3737.796142578125,4444.55810546875,5697.58642578125,6995.87939453125
Mungwi,2003,7223.9921875,7115.3896484375,6988.94580078125,6862.984375,6547.27197265625,5862.669921875,5179.32958984375,4383.72509765625,3901.524169921875,3795.272216796875,4901.67529296875,6519.4189453125
Choma,2003,5300.81005859375,6473.5927734375,6784.6845703125,6425.607421875,5343.00146484375,4497.44775390625,3773.192138671875,3235.574462890625,2933.677978515625,3177.9990234375,3681.939208984375,4955.462890625
Gwembe,2003,5874.41259765625,6364.84619140625,6717.791015625,6518.3486328125,5902.9423828125,5349.5615234375,4570.55419921875,3933.61328125,3205.485107421875,2884.248779296875,3658.5263671875,4938.56591796875
Itezhi-Tezhi,2003,5833.26806640625,6992.24560546875,7008.44482421875,6569.67236328125,5300.4130859375,4328.962890625,3455.733642578125,2906.78466796875,2701.4462890625,2709.1279296875,3540.6064453125,5095.12255859375
Kalomo,2003,5553.7333984375,6182.6083984375,6459.994140625,5672.81298828125,4376.2998046875,3710.38134765625,3182.88330078125,2743.75439453125,2579.94091796875,2928.1982421875,3651.876220703125,5008.0537109375
Kazungula,2003,5443.02880859375,6245.490234375,6330.517578125,5644.1953125,4471.42919921875,3804.78857421875,3317.422607421875,2865.020263671875,2636.13525390625,2784.974853515625,3461.101806640625,4796.0185546875
Livingstone,2003,5149.5244140625,5952.0791015625,5773.07080078125,5122.6875,3814.454345703125,3328.736572265625,3038.897216796875,2741.72607421875,2587.169189453125,2720.79248046875,3212.45654296875,4791.33203125
Mazabuka,2003,5885.69921875,6846.0458984375,7163.53369140625,6785.86767578125,5892.783203125,4988.91943359375,4159.09228515625,3561.31298828125,3133.587158203125,2838.786865234375,3468.7060546875,4918.7041015625
Monze,2003,5186.724609375,6405.3984375,6820.90673828125,6474.18701171875,5361.095703125,4372.705078125,3618.871337890625,3099.701171875,2777.7900390625,2812.13232421875,3478.46044921875,4466.9765625
Namwala,2003,6570.05517578125,7370.56787109375,7293.1240234375,6626.51171875,5633.29296875,4713.6015625,3860.4921875,3229.62060546875,2990.1650390625,3167.36328125,4416.78076171875,5801.181640625
Siavonga,2003,6283.0224609375,6620.4765625,6892.75390625,6765.03076171875,6020.99658203125,5200.1181640625,4415.8544921875,3770.773193359375,3194.268310546875,2690.8544921875,3581.835205078125,5196.3046875
Sinazongwe,2003,5093.5927734375,5637.72509765625,6319.81396484375,6120.47265625,5541.48486328125,4762.33935546875,4127.734375,3437.97998046875,2900.191162109375,2900.4345703125,3537.447509765625,4743.59912109375
Kalabo,2003,4926.8525390625,5019,4989.91064453125,4890.615234375,4776.20654296875,4431.68896484375,3871.020751953125,3357.899658203125,3243.804931640625,3858.02001953125,4119.68603515625,4601.96337890625
Kaoma,2003,6926.9521484375,7106.56005859375,6946.38671875,6707.64306640625,6092.67041015625,5527.1611328125,4850.69384765625,4081.111572265625,3809.3720703125,4805.77734375,5479.5302734375,6464.91259765625
Lukulu,2003,6242.72802734375,6410.27099609375,6391.203125,6255.32861328125,5942.3818359375,5497.13623046875,4827.32177734375,4196.8671875,4005.70556640625,4675.2099609375,5293.8359375,5910.47216796875
Mongu,2003,5970.4716796875,5859.5859375,5803.5615234375,5641.443359375,5373.82275390625,4978.28955078125,4338.84912109375,3739.631591796875,3552.8076171875,4317.80126953125,4664.00732421875,5682.9853515625
Senanga,2003,5945.8271484375,5850.04833984375,5719.83251953125,5548.70751953125,5158.6103515625,4745.55517578125,4161.75341796875,3561.888427734375,3341.58203125,4048.961669921875,4552.22265625,5542.5947265625
Sesheke,2003,6107.45458984375,6444.5859375,6071.03515625,5716.2880859375,4933.1904296875,4351.126953125,3794.93310546875,3228.50634765625,2928.56396484375,3398.4521484375,4163.4736328125,5369.197265625
Shangombo,2003,5455.3173828125,5661.35498046875,5318.97705078125,4960.0615234375,4168.392578125,3486.711669921875,2986.58251953125,2644.12060546875,2504.98828125,3062.0810546875,3767.970703125,4832.50927734375
Chibombo,2004,6981.45654296875,6940.72705078125,7061.3125,6491.6552734375,5453.1865234375,4485.646484375,3811.501953125,3287.8427734375,3199.161865234375,3693.29150390625,3879.67578125,5811.60595703125
