district,year,pre_1,pre_2,pre_3,pre_4,pre_5,pre_6,pre_7,pre_8,pre_9,pre_10,pre_11,pre_12,tmp_1,tmp_2,tmp_3,tmp_4,tmp_5,tmp_6,tmp_7,tmp_8,tmp_9,tmp_10,tmp_11,tmp_12
Livingstone,2019,171.7969512939453,140.82293701171875,76.78287506103516,21.65434455871582,3.244453191757202,0.5066770315170288,0.21639609336853027,0,0,0.01059288065880537,68.88768768310547,161.72921752929688,24.710506439208984,25.421100616455078,24.685726165771484,23.400510787963867,20.196319580078125,17.406314849853516,17.3175048828125,20.99272346496582,23.056156158447266,25.59991455078125,26.07513427734375,25.389320373535156
Mazabuka,2019,199.030517578125,171.72396850585938,80.029998779296875,21.254962921142578,2.630131483078003,0.05757101625204086,0.05757101625204086,0.028371592983603477,0.5358763933181763,11.298544883728027,87.7343521118164,203.7692413330078,23.47329330444336,24.08774757385254,23.45406150817871,21.995338439941406,19.565547943115234,17.285785675048828,17.285263061523438,20.62908363342285,22.728561401367188,24.726778030395508,25.009716033935547,24.013809204101563
Monze,2019,202.0865936279297,170.67665100097656,84.68781280517578,20.761516571044922,3.0037360191345215,0.2221560776233673,0.086902916431427,0.028967639431357384,0.4972767233848572,7.939456462860107,81.30040740966797,209.90866088867188,23.36530303955078,24.012554168701172,23.251352310180664,21.653518676757813,19.158706665039063,16.694486618041992,16.73957061767578,20.134384155273438,22.189298629760742,24.284656524658203,24.825407028198242,23.90162467956543
Namwala,2019,194.98867797851563,164.80520629882813,95.3471450805664,23.879005432128906,2.893862724304199,0.14849737286567688,0.14538122713565826,0.07899033278226852,0.6186606287956238,8.127631187438965,88.0693359375,207.05239868164063,23.575838088989258,24.50672721862793,23.537290573120117,22.054859161376953,19.295351028442383,16.822492599487305,16.995582580566406,20.627399444580078,22.374732971191406,24.501296997070313,24.77242088317871,23.93606948852539
Siavonga,2019,196.53759765625,160.462646484375,99.63553619384766,26.383121490478516,3.502885341644287,0.03360749036073685,0.03360749036073685,0.03861861675977707,0.30885541439056396,10.035616874694824,75.9004135131836,191.5470428466797,25.555110931396484,25.96526527404785,25.486881256103516,24.15679931640625,21.603879928588867,19.193559646606445,19.126834869384766,22.521690368652344,24.816192626953125,27.11052703857422,27.42463493347168,26.128765106201172
Sinazongwe,2019,188.79212951660156,160.9052734375,83.68433380126953,28.065465927124023,4.179338455200195,0.1941157430410385,0.1409570276737213,0.004690961446613073,0.06529910117387772,1.5806221961975098,65.4219970703125,181.21185302734375,25.505434036254883,26.073566436767578,25.471330642700195,24.381389617919922,21.847347259521484,19.004295349121094,19.15217399597168,22.517778396606445,24.29245948791504,26.99656105041504,27.16089630126953,26.224279403686523
Kalabo,2019,218.0194091796875,194.14256286621094,145.2904052734375,33.06027603149414,2.6883349418640137,0.17400673031806946,0.09761624038219452,0.36128517985343933,2.17166805267334,28.318084716796875,97.5334243774414,180.62081909179688,23.940750122070313,25.41554832458496,24.140499114990234,23.147459030151367,20.669340133666992,18.329845428466797,18.485898971557617,22.40345001220703,23.237071990966797,25.06682014465332,24.916807174682617,24.11559295654297
Kaoma,2019,215.28158569335938,189.30674743652344,120.68512725830078,31.24495506286621,3.193737030029297,0.40749335289001465,0.15251684188842773,0.2953631579875946,2.4829461574554443,23.116455078125,104.38969421386719,202.5009765625,23.365381240844727,24.644060134887695,23.38798713684082,22.144256591796875,19.480205535888672,16.954267501831055,17.286048889160156,21.070573806762695,22.469736099243164,24.444087982177734,24.30919075012207,23.498151779174805
Lukulu,2019,229.3768768310547,200.44696044921875,153.048583984375,35.8046989440918,3.3192999362945557,0.49341869354248047,0.057274892926216125,0.26551878452301025,3.537928819656372,32.80397415161133,121.77338409423828,202.3064727783203,23.433259963989258,24.839731216430664,23.60787582397461,22.648204803466797,20.178680419921875,17.738035202026367,18.141929626464844,21.964431762695313,23.154396057128906,24.710535049438477,24.359355926513672,23.546180725097656
Mongu,2019,212.46240234375,191.77743530273438,128.5181884765625,33.30965042114258,3.3536174297332764,0.4725698232650757,0.09274600446224213,0.35698720812797546,2.193589210510254,27.58197593688965,98.45191955566406,191.68597412109375,23.884857177734375,25.265750885009766,23.954158782958984,22.94449806213379,20.366960525512695,17.790081024169922,18.442949295043945,22.297069549560547,23.42226791381836,25.205482482910156,24.869308471679688,24.08362579345703
Senanga,2019,184.7350616455078,166.8285675048828,105.67976379394531,27.534252166748047,2.9192700386047363,0.45224452018737793,0.12060761451721191,0.13797761499881744,1.2691148519515991,20.4139461517334,80.80730438232422,175.96600341796875,24.446361541748047,25.641965866088867,24.278583526611328,23.105926513671875,20.302385330200195,17.663522720336914,18.074317932128906,22.044204711914063,23.197179794311523,25.275989532470703,25.244922637939453,24.569683074951172
Sesheke,2019,180.9222869873047,158.24710083007813,93.06397247314453,22.510787963867188,2.3516178131103516,0.5922904014587402,0.16559000313282013,0.042472660541534424,0.567084789276123,5.7104926109313965,80.13630676269531,166.71124267578125,24.720075607299805,25.74411392211914,24.476959228515625,23.065597534179688,19.827667236328125,17.098539352416992,17.18924903869629,21.129390716552734,22.7381649017334,25.35630226135254,25.63265609741211,24.99531364440918
Shangombo,2019,169.21832275390625,155.85653686523438,99.65897369384766,25.98880958557129,2.331571102142334,0.16406573355197906,0.012900138273835182,0.05062960460782051,1.331362247467041,21.667978286743164,68.97697448730469,155.13763427734375,24.82700538635254,26.03701400756836,24.591211318969727,23.2619686126709,20.332305908203125,17.5888614654541,17.73584747314453,21.82033348083496,22.871383666992188,25.395551681518555,25.581066131591797,25.074092864990234
Chibombo,2020,230.64588928222656,199.56654357910156,98.75566101074219,29.034473419189453,1.6436599493026733,0.013907057233154774,0.04880562797188759,0.22106339037418365,1.081703543663025,19.126609802246094,90.80437469482422,214.45059204101563,22.974437713623047,23.45755386352539,23.058441162109375,22.17066764831543,19.291357040405273,17.90703773498535,16.502483367919922,19.7127742767334,22.988300323486328,26.544334411621094,26.369327545166016,25.21559715270996
Kabwe,2020,240.27638244628906,193.13455200195313,112.47489929199219,31.294519424438477,1.393210530281067,0.005183742381632328,0.012224804610013962,0.2700345814228058,0.962605357170105,22.62889862060547,94.488555908203125,232.15499877929688,22.75154685974121,23.24968910217285,22.849689483642578,21.914859771728516,19.22004508972168,18.211145401000977,16.418184280395508,19.669275283813477,22.864089965820313,26.235286712646484,25.99713134765625,24.83932113647461
Kapiri Mposhi,2020,247.26202392578125,206.2452392578125,129.82705688476563,35.057373046875,2.2502379417419434,0.06525781750679016,0.08867292106151581,0.37218666076660156,1.1926103830337524,24.847003936767578,111.17762756347656,246.65301513671875,22.734710693359375,23.303869247436523,22.887802124023438,22.026939392089844,19.220455169677734,17.8367919921875,16.425018310546875,19.69610595703125,22.801311492919922,26.11693572998047,25.926382064819336,24.84143829345703
Mkushi,2020,250.77435302734375,217.89776611328125,129.44125366210938,30.9073543548584,0.9632843732833862,0.5156036615371704,0.48108750581741333,0.8501375317573547,1.9158824682235718,16.904640197753906,101.85904693603516,240.71804809570313,23.019685745239258,23.475788116455078,23.16450309753418,22.612802505493164,20.013179779052734,18.547990798950195,17.190919876098633,20.165334701538086,23.010971069335938,26.35333251953125,26.23072052001953,24.782697677612305
Mumbwa,2020,214.0552215576172,229.9660186767578,106.76627349853516,28.647720336914063,3.198059558868408,0.05389326810836792,0.11676087230443954,0.23532895743846893,1.9959653615951538,18.443424224853516,85.000823974609375,195.3218994140625,23.183609008789063,23.841657638549805,23.21302604675293,22.24095344543457,19.130294799804688,16.9935245513916,16.32586669921875,19.546220779418945,23.179216384887695,26.829837799072266,26.719932556152344,25.963054656982422
Serenje,2020,260.84808349609375,242.86224365234375,152.0441436767578,37.88395309448242,2.18135142326355,1.4915010929107666,0.09889941662549973,0.36037954688072205,0.752699613571167,14.322097778320313,102.43782806396484,244.23390197753906,22.530101776123047,23.05884552001953,22.813493728637695,22.4645938873291,20.103185653686523,18.263410568237305,17.31443214416504,19.881465911865234,22.385557174682617,25.732282638549805,25.472692489624023,24.01194953918457
Chililabombwe,2020,296.67218017578125,259.5129089355469,196.85220336914063,62.83156204223633,5.881743907928467,0.99315345287323,0.2977173924446106,0.593157172203064,2.7863104343414307,29.186359405517578,156.16510009765625,291.4379577636719,21.611406326293945,22.1091251373291,21.811405181884766,20.913684844970703,18.01824951171875,15.813687324523926,15.113688468933105,18.11368751525879,20.813688278198242,23.911407470703125,23.90912437438965,22.90912437438965
Chingola,2020,296.3495788574219,255.66763305664063,194.12966918945313,61.77328109741211,5.6405415534973145,0.8129799365997314,0.23217058181762695,0.6599899530410767,2.5409672260284424,30.1920223236084,155.3263702392578,289.5451354980469,21.684032440185547,22.247941970825195,21.862163543701172,20.969524383544922,18.098012924194336,15.869260787963867,15.083958625793457,18.19139289855957,20.95456314086914,24.118471145629883,24.091941833496094,23.240413665771484
Kalulushi,2020,299.1805725097656,251.9122772216797,185.43670654296875,59.063560485839844,5.292712688446045,0.6317138075828552,0.20000000298023224,0.7000000476837158,2.2317140102386475,29.73900032043457,149.58555603027344,287.9513854980469,21.902429580688477,22.50242805480957,22.102428436279297,21.270715713500977,18.40485954284668,16.070714950561523,15.204858779907227,18.47071647644043,21.236574172973633,24.436573028564453,24.402429580688477,23.63414192199707
Kitwe,2020,297.54986572265625,250.22911071777344,182.9818572998047,56.07661056518555,4.695226192474365,0.5014321804046631,0.19952259957790375,0.6990451812744141,2.1014323234558105,30.186634063720703,145.6503448486328,284.02911376953125,22.099523544311523,22.699047088623047,22.299999237060547,21.600954055786133,18.801910400390625,16.403339385986328,15.603818893432617,18.80286407470703,21.50238609313965,24.70095443725586,24.599523544311523,23.698566436767578
Luanshya,2020,283.4068298339844,243.49612426757813,169.37982177734375,49.52867889404297,3.534510612487793,0.3942106366157532,0.14233562350273132,0.923743724822998,1.7298429012298584,29.42491340637207,144.227783203125,276.56329345703125,22.2980899810791,22.889291763305664,22.564369201660156,21.873350143432617,19.024856567382813,17.01616096496582,16.066936492919922,19.332658767700195,22.08133888244629,25.26355743408203,25.07968521118164,24.021289825439453
Lufwanyama,2020,284.8374328613281,243.5474853515625,183.19239807128906,56.31635665893555,4.676817417144775,0.31787067651748657,0.05088167265057564,0.47360435128211975,1.6363189220428467,31.20006561279297,149.8507537841797,280.4908752441406,22.127931594848633,22.77483558654785,22.299503326416016,21.416751861572266,18.460865020751953,16.378583908081055,15.509736061096191,18.701934814453125,21.568265914916992,24.863616943359375,24.799633026123047,24.041101455688477
Masaiti,2020,274.64666748046875,241.30848693847656,157.7506561279297,42.8056640625,2.6196348667144775,0.7112779021263123,0.2858559489250183,0.9551750421524048,2.2809805870056152,27.03687858581543,129.59190368652344,277.0371398925781,22.121057510375977,22.60332679748535,22.328216552734375,21.711074829101563,19.105026245117188,17.440765380859375,16.375699996948242,19.567604064941406,22.15865135192871,25.158061981201172,24.875202178955078,23.662322998046875
Mpongwe,2020,264.5437927246094,225.26634216308594,157.2250518798828,45.208831787109375,3.3395354747772217,0.1063501387834549,0.05512307584285736,0.5564514398574829,1.3345589637756348,30.01018524169922,133.61399841308594,266.5887451171875,22.46129608154297,23.105361938476563,22.686248779296875,21.8237361907959,18.919382095336914,17.186660766601563,16.07501983642578,19.340145111083984,22.3189640045166,25.614709854125977,25.42829704284668,24.497743606567383
Mufulira,2020,295.0985107421875,250.7490234375,187.39712524414063,57.48202133178711,4.841059684753418,0.5780737996101379,0.19908802211284637,0.5479612946510315,2.140617847442627,29.57268524169922,145.75537109375,284.2481384277344,22.098875045776367,22.622838973999023,22.299823760986328,21.564119338989258,18.80350685119629,16.40641975402832,15.644929885864258,18.76791000366211,21.466962814331055,24.589031219482422,24.486223220825195,23.546768188476563
Ndola,2020,288.2229919433594,251.45062255859375,175.52418518066406,50.93474197387695,3.789565324783325,0.6948934197425842,0.18719351291656494,0.7004660367965698,2.294893503189087,28.38099479675293,138.0570068359375,285.43316650390625,22.061115264892578,22.59615135192871,22.30000114440918,21.7038516998291,19.033781051635742,16.9329891204834,16.11971664428711,19.241945266723633,21.850902557373047,24.8820858001709,24.61327362060547,23.55726432800293
Chadiza,2020,261.62176513671875,204.87197875976563,68.02149963378906,29.262218475341797,3.1212055683135986,5.3922319412231445,5.035746097564697,0.7066082954406738,0.7121219038963318,17.759485244750977,140.72738647460938,244.47569274902344,23.348337173461914,23.767330169677734,23.389724731445313,23.259510040283203,21.132869720458984,19.68399429321289,18.705495834350586,21.036169052124023,23.622791290283203,26.654991149902344,26.47061538696289,25.08059310913086
Chipata,2020,244.84786987304688,196.0723419189453,99.50275421142578,30.409038543701172,2.510218858718872,1.465329885482788,0.8416386246681213,0.3332628011703491,0.7573460936546326,21.65546417236328,83.764739990234375,220.5807647705078,23.19179344177246,23.676441192626953,23.418968200683594,23.1816349029541,21.09073257446289,19.53969383239746,18.581167221069336,21.05245590209961,23.667217254638672,26.808917999267578,26.462787628173828,24.924755096435547
Katete,2020,263.95166015625,219.7164306640625,87.784515380859375,31.703426361083984,2.5766727924346924,3.86649751663208,5.139642715454102,1.3960745334625244,1.063347339630127,12.612037658691406,139.52891540527344,230.91183471679688,23.606168746948242,24.006168365478516,23.6894588470459,23.5655574798584,21.433591842651367,19.909692764282227,19.0068302154541,21.59602928161621,24.24884796142578,27.421510696411133,27.136062622070313,25.456212997436523
Lundazi,2020,229.00619506835938,180.1966552734375,172.56285095214844,31.100465774536133,2.9539377689361572,3.2100985050201416,0.19947126507759094,0.06788775324821472,0.3044103980064392,20.163347244262695,60.023807525634766,204.27078247070313,23.546016693115234,24.097942352294922,23.70107650756836,23.401445388793945,21.242721557617188,19.47514533996582,18.526796340942383,20.80559730529785,23.233854293823242,26.623924255371094,26.315710067749023,24.999238967895508
Mambwe,2020,233.50704956054688,192.68423461914063,106.70526123046875,34.40393829345703,2.4171314239501953,0.5826491713523865,0.3913673758506775,0.34311938285827637,0.6225519180297852,16.712873458862305,94.287994384765625,189.66342163085938,24.717267990112305,25.117382049560547,24.893754959106445,24.597497940063477,22.258073806762695,20.561634063720703,19.661611557006836,22.384878158569336,25.11587905883789,28.413076400756836,28.263742446899414,26.451807022094727
Nyimba,2020,247.82839965820313,216.2872772216797,102.29441833496094,29.981346130371094,1.3318136930465698,1.5010048151016235,2.3208916187286377,1.1040329933166504,0.5789417624473572,10.131739616394043,121.27935791015625,208.3046417236328,24.496177673339844,24.886714935302734,24.57570457458496,24.38199234008789,22.138715744018555,20.525869369506836,19.583370208740234,22.313264846801758,24.99650764465332,28.3690185546875,28.150047302246094,26.333045959472656
Petauke,2020,237.4142303466797,215.1343536376953,110.85379791259766,26.890460968017578,0.35445451736450195,0.6555560827255249,1.112905740737915,0.8391610383987427,0.6022673845291138,10.437812805175781,96.10668182373047,211.34991455078125,25.272390365600586,25.709768295288086,25.37795639038086,25.05424690246582,22.553422927856445,20.912927627563477,19.829570770263672,22.631715774536133,25.466968536376953,29.07146453857422,28.9197940826416,27.221132278442383
Chiengi,2020,200.46824645996094,180.73434448242188,235.79087829589844,121.37238311767578,22.82451820373535,0.5518203973770142,0,0.7463648915290833,17.669795989990234,70.229156494140625,174.45001220703125,224.18267822265625,22.75786018371582,23.241254806518555,23.14127540588379,23.450634002685547,23.03588104248047,21.445173263549805,20.845046997070313,23.026391983032227,24.633901596069336,25.32264518737793,23.55583381652832,22.948545455932617
Kawambwa,2020,229.98526000976563,201.01797485351563,258.749755859375,114.60813903808594,15.955554008483887,1.2027902603149414,0.20710594952106476,0.6412981748580933,10.293071746826172,65.03125762939453,186.40904235839844,258.5438232421875,22.10689353942871,22.635597229003906,22.433744430541992,22.571990966796875,21.560028076171875,19.768735885620117,19.247575759887695,21.704517364501953,23.63654136657715,24.972946166992188,23.170011520385742,22.498184204101563
Mansa,2020,258.7120666503906,237.7167205810547,225.96705627441406,69.57243347167969,5.220553398132324,0.355602502822876,0.1484358161687851,0.17358683049678802,3.710254430770874,30.304508209228516,149.7522735595703,271.37628173828125,22.251178741455078,22.750621795654297,22.478235244750977,22.259395599365234,20.149051666259766,17.96442222595215,17.245256423950195,19.948366165161133,22.406517028808594,24.912372589111328,24.145122528076172,23.078168869018555
Milenge,2020,274.1429138183594,259.4187316894531,226.73313903808594,67.74295806884766,4.331207752227783,0.690606415271759,0.030962692573666573,0.0357954241335392,1.4414424896240234,21.345590591430664,136.59616088867188,292.7503356933594,22.4953556060791,23.033527374267578,22.786222457885742,22.518991470336914,20.147844314575195,17.8955020904541,17.10514259338379,19.861604690551758,22.326284408569336,25.168603897094727,24.650794982910156,23.52307891845703
Mwense,2020,241.92332458496094,211.74757385253906,245.94740295410156,92.95417022705078,10.12862491607666,0.7158985137939453,0.17927207052707672,0.27484074234962463,6.903448581695557,51.99149703979492,173.92190551757813,258.69537353515625,22.312362670898438,22.82930564880371,22.608165740966797,22.60103416442871,21.138916015625,19.150781631469727,18.53008460998535,21.118192672729492,23.356443405151367,25.162099838256836,23.70795249938965,22.863271713256836
Nchelenge,2020,195.80506896972656,171.251953125,234.0498504638672,109.4521713256836,16.264307022094727,0.1919516623020172,0.014456872828304768,0.1373211294412613,14.554706573486328,74.18212890625,177.97853088378906,223.4722900390625,23.251056671142578,23.71478843688965,23.606128692626953,23.879135131835938,23.143129348754883,21.446311950683594,20.793807983398438,23.101730346679688,25.003387451171875,25.915483474731445,24.15767478942871,23.562335968017578
Samfya,2020,295.0823974609375,281.13836669921875,265.6242370605469,77.297760009765625,7.733697414398193,0.602709174156189,0.008107136003673077,0.03606982156634331,0.7509661912918091,18.120065689086914,143.04049682617188,299.7577819824219,22.33151626586914,22.972400665283203,22.75600814819336,22.649232864379883,20.59971046447754,18.26604652404785,17.554658889770508,20.21462059020996,22.4780330657959,25.286457061767578,24.39569091796875,23.299238204956055
Chongwe,2020,218.1734619140625,183.34866333007813,95.13250732421875,22.651119232177734,0.19274485111236572,0.012810816988348961,0.35631123185157776,0.611519455909729,1.2897045612335205,12.14257526397705,78.8133544921875,198.87513732910156,24.352615356445313,24.639650344848633,24.205739974975586,23.587331771850586,20.8385009765625,19.198976516723633,17.91010856628418,20.99413299560547,24.169620513916016,27.849130630493164,27.760526657104492,26.265308380126953
Kafue,2020,207.54266357421875,189.30938720703125,87.44549560546875,24.914833068847656,0.6625739336013794,0,0.004766795784235001,0.026578513905405998,0.6929466724395752,12.716914176940918,77.535308837890625,184.43829345703125,23.890146255493164,24.24293327331543,23.788606643676758,23.00977897644043,20.074031829833984,18.22437858581543,17.204429626464844,20.380266189575195,23.796157836914063,27.67755699157715,27.415781021118164,26.037878036499023
Luangwa,2020,195.3568878173828,175.09152221679688,87.8548812866211,17.777494430541992,0.00799954030662775,0.06449078768491745,0.3460797965526581,0.5640366077423096,0.5892137289047241,9.533112525939941,72.75682067871094,181.87217712402344,26.040172576904297,26.377473831176758,25.88764762878418,25.317047119140625,22.489883422851563,20.657337188720703,19.50980567932129,22.597938537597656,25.81941032409668,29.66545295715332,29.65755271911621,28.071048736572266
Lusaka,2020,223.3677978515625,196.20533752441406,87.41624450683594,29.513568878173828,1,0,0,0,1.0716242790222168,15.463536262512207,83.571624755859375,194.90692138671875,22.756750106811523,23.23783302307129,23.009456634521484,22.118915557861328,19.228376388549805,17.68108367919922,16.428375244140625,19.53783416748047,22.666210174560547,26.556751251220703,26.166208267211914,25.03783416748047
Chama,2020,235.1058349609375,195.5035400390625,250.91552734375,46.220340728759766,5.630379676818848,6.687216758728027,0.3992585241794586,0.07942011952400208,0.5222839713096619,12.402756690979004,68.89366912841797,232.17059326171875,22.90180778503418,23.199907302856445,23.002607345581055,22.70583152770996,20.625385284423828,19.16309928894043,18.267175674438477,20.707237243652344,22.775959014892578,25.98540687561035,25.318078994750977,24.001474380493164
Chinsali,2020,262.65557861328125,235.6363525390625,226.13031005859375,52.92094802856445,6.933027267456055,1.717512607574463,0.10235069692134857,0.12079489231109619,1.5754139423370361,12.411163330078125,102.67317199707031,260.4154357910156,21.70494842529297,22.355188369750977,21.905662536621094,21.614545822143555,19.84025001525879,18.14849090576172,17.372699737548828,19.89682388305664,22.01940155029297,25.01430892944336,23.918458938598633,22.556903839111328
Isoka,2020,242.8082275390625,215.5153350830078,290.90069580078125,70.28852081298828,16.382844924926758,7.134348392486572,1.5492095947265625,0.80872344970703125,2.302358865737915,11.172083854675293,81.766754150390625,271.780517578125,21.69133186340332,21.927305221557617,21.678722381591797,21.40959930419922,19.767053604125977,18.43190574645996,17.73938751220703,19.867141723632813,21.851703643798828,24.700111389160156,24.006771087646484,22.570234298706055
Mpika,2020,249.46116638183594,230.5056915283203,176.2328643798828,42.33271789550781,4.409849643707275,0.813946008682251,0.019678950309753418,0.1350776106119156,0.7160437703132629,12.29378890991211,96.23138427734375,240.66407775878906,22.59897232055664,23.239662170410156,22.8580265045166,22.536758422851563,20.4541072845459,18.613779067993164,17.676136016845703,20.220779418945313,22.64739990234375,25.898086547851563,25.26529312133789,23.788333892822266
Nakonde,2020,224.7971954345703,215.6728973388672,247.52951049804688,92.80070495605469,20.724363327026367,8.759629249572754,3.0074305534362793,1.626735806465149,3.9353907108306885,11.93204116821289,85.62774658203125,245.18516540527344,21.65317153930664,22.150646209716797,21.805145263671875,21.598085403442383,20.38567543029785,18.900619506835938,18.30061912536621,20.295516967773438,22.182031631469727,24.718124389648438,23.8594913482666,22.29013442993164
Chavuma,2020,227.28976440429688,209.03488159179688,180.87661743164063,47.19573211669922,4.319820404052734,0.10019566863775253,0.00474712485447526,0.15087300539016724,6.55914831161499,45.13983917236328,142.4607696533203,213.16136169433594,23.203920364379883,24.203840255737305,23.522727966308594,22.70669174194336,20.42988395690918,18.087139129638672,17.862619400024414,20.666927337646484,23.992271423339844,26.396757125854492,26.058244705200195,26.096757888793945
Kabompo,2020,234.05812072753906,195.63800048828125,179.1115264892578,50.48787307739258,5.100734710693359,0.5873847007751465,0.04926535114645958,0.2802011966705322,5.933192253112793,47.88721466064453,155.3170623779297,227.7914581298828,22.759784698486328,23.76156234741211,22.95146369934082,22.207414627075195,19.655487060546875,17.17341423034668,17.05489158630371,19.97809410095215,23.59413719177246,26.40814208984375,25.925920486450195,26.076534271240234
Kasempa,2020,245.3917236328125,218.99404907226563,162.787353515625,44.69691848754883,3.750558376312256,0.026351626962423325,0.013557232916355133,0.24650435149669647,2.731785774230957,36.17283248901367,136.86654663085938,251.2518310546875,22.414203643798828,23.31322479248047,22.652170181274414,21.702709197998047,18.799036026000977,16.710519790649414,16.15629005432129,19.190523147583008,22.486099243164063,25.829771041870117,25.495044708251953,25.147218704223633
Mufumbwe,2020,234.41610717773438,205.4445037841797,160.0548095703125,43.228538513183594,3.7074062824249268,0.17651864886283875,0.003788270987570286,0.058086901903152466,3.32094407081604,38.2628059387207,133.75437927246094,229.53848266601563,22.844987869262695,23.85634422302246,23.06352996826172,22.147483825683594,19.335752487182617,16.989307403564453,16.67707633972168,19.631189346313477,23.1937198638916,26.476362228393555,26.040550231933594,25.98268699645996
Mwinilunga,2020,234.0134735107422,210.35580444335938,236.85574340820313,84.87471771240234,8.202973365783691,0.5581697225570679,0.13276322185993195,1.9556573629379272,16.065168380737305,78.13043212890625,197.2136688232422,255.38792419433594,21.326908111572266,22.21892738342285,21.626802444458008,21.057209014892578,18.88682746887207,16.64739418029785,16.668407440185547,19.335895538330078,22.035446166992188,24.282329559326172,23.806716918945313,23.875356674194336
Solwezi,2020,260.575927734375,227.35971069335938,212.90184020996094,65.88005065917969,4.900823593139648,0.19287046790122986,0.05877033993601799,0.4696785807609558,4.970473289489746,47.286964416503906,163.9459686279297,260.9985656738281,21.745014190673828,22.544971466064453,21.946273803710938,21.1522159576416,18.532886505126953,16.388118743896484,16.02277374267578,18.847999572753906,21.736896514892578,24.679956436157227,24.321828842163086,23.92360496520996
Zambezi,2020,229.2476043701172,205.5511932373047,166.20631408691406,39.289737701416016,3.716031312942505,0.5488495230674744,0.06742675602436066,0.3473746180534363,6.041591167449951,41.305484771728516,141.22109985351563,212.63267517089844,23.140167236328125,24.166391372680664,23.35104751586914,22.443445205688477,19.9923152923584,17.521270751953125,17.37411117553711,20.304628372192383,23.967361450195313,26.699628829956055,26.320425033569336,26.394990921020508
Chilubi,2020,302.974365234375,278.3211975097656,268.5482482910156,74.33870697021484,10.271867752075195,0.7498323321342468,0,0.008808281272649765,0.7427486181259155,17.090970993041992,149.50588989257813,293.8894348144531,22.27208137512207,22.957773208618164,22.66779136657715,22.5966739654541,20.74354362487793,18.602807998657227,17.905611038208008,20.5181827545166,22.682533264160156,25.40052604675293,24.23734474182129,23.126523971557617
Kaputa,2020,225.9676971435547,205.9313201904297,240.52774047851563,119.42313385009766,21.021427154541016,0.7253569960594177,0.017429519444704056,0.399204820394516,11.713541030883789,55.93445587158203,164.1505126953125,233.96505737304688,22.672218322753906,23.182830810546875,23.092830657958984,23.321369171142578,22.726886749267578,21.20729637145996,20.57234764099121,22.798921585083008,24.321149826049805,25.531539916992188,23.726648330688477,22.842432022094727
Kasama,2020,282.33038330078125,247.0650177001953,246.86305236816406,79.82190704345703,10.376900672912598,1.3992587327957153,0.03198546543717384,0.03719387575984001,2.1760919094085693,19.02876091003418,144.8665313720703,282.47021484375,21.761306762695313,22.522247314453125,22.14735221862793,21.984315872192383,20.470108032226563,18.564605712890625,17.8752498626709,20.509681701660156,22.500385284423828,25.136219024658203,23.672101974487305,22.505910873413086
Luwingu,2020,285.9906005859375,251.5079345703125,273.17498779296875,94.041900634765625,11.325350761413574,1.4842123985290527,0.105351522564888,0.1481371372938156,3.0004169940948486,30.523609161376953,169.8927459716797,289.1144714355469,21.866533279418945,22.555313110351563,22.264780044555664,22.204160690307617,20.689956665039063,18.648269653320313,17.992046356201172,20.602039337158203,22.700231552124023,24.998178482055664,23.55056381225586,22.558225631713867
Mbala,2020,218.68666076660156,209.96102905273438,213.91839599609375,94.18522644042969,12.720726013183594,2.352993965148926,0.23047900199890137,0.22267144918441772,3.6164510250091553,18.53361701965332,106.11698913574219,229.4979248046875,20.483787536621094,21.079212188720703,20.894968032836914,20.99030303955078,19.941999435424805,18.492929458618164,17.910385131835938,20.112567901611328,21.607730865478516,23.67182731628418,22.264530181884766,20.941946029663086
Mporokoso,2020,251.65283203125,223.9649658203125,257.95697021484375,111.06781005859375,15.926926612854004,2.2596588134765625,0.08388333022594452,0.5064132213592529,7.103476524353027,42.657779693603516,167.51246643066406,263.9419860839844,21.349708557128906,22.00493812561035,21.77322769165039,21.884248733520508,20.81647491455078,19.0935115814209,18.5139102935791,20.9851131439209,22.68902587890625,24.503631591796875,22.68784523010254,21.763240814208984
Mpulungu,2020,247.4088897705078,224.1275634765625,236.38287353515625,112.39212799072266,16.267601013183594,1.9711132049560547,0.031974367797374725,0.21855944395065308,5.852447032928467,29.91353416442871,138.99136352539063,249.2366485595703,21.458890914916992,22.08989143371582,21.977317810058594,22.225923538208008,21.410837173461914,19.967422485351563,19.3984375,21.605419158935547,22.993179321289063,24.622549057006836,22.924293518066406,21.76307487487793
Mungwi,2020,252.93702697753906,228.07550048828125,232.4807891845703,81.79685974121094,10.216107368469238,1.7335550785064697,0.13760176301002502,0.07342560589313507,1.8830255270004272,16.435415267944336,111.11634826660156,255.00979614257813,21.815631866455078,22.47112274169922,22.135820388793945,21.93454360961914,20.53801918029785,18.824068069458008,18.1751708984375,20.678903579711914,22.49860382080078,25.1468505859375,23.839405059814453,22.50586700439453
Choma,2020,198.993896484375,260.1084289550781,84.650360107421875,25.539451599121094,4.030534267425537,0.5236966609954834,0.17930848896503448,0.26107847690582275,1.7553821802139282,3.3077945709228516,39.64637756347656,124.35090637207031,23.12757682800293,23.599294662475586,22.72625732421875,21.588624954223633,18.47380828857422,16.00406837463379,15.470270156860352,18.443023681640625,22.214630126953125,26.469032287597656,26.588428497314453,25.67654800415039
