district,year,pre_1,pre_2,pre_3,pre_4,pre_5,pre_6,pre_7,pre_8,pre_9,pre_10,pre_11,pre_12,tmp_1,tmp_2,tmp_3,tmp_4,tmp_5,tmp_6,tmp_7,tmp_8,tmp_9,tmp_10,tmp_11,tmp_12,ndvi_1,ndvi_2,ndvi_3,ndvi_4,ndvi_5,ndvi_6,ndvi_7,ndvi_8,ndvi_9,ndvi_10,ndvi_11,ndvi_12,yield_mt
Chibombo,2017,259.1498107910156,223.2822265625,98.5697250366211,30.190204620361328,3.560429811477661,0.03885762393474579,0.04880562797188759,0.20912252366542816,1.002652645111084,0.4371325075626374,81.04386901855469,73.17796325683594,22.87587547302246,23.45755386352539,21.96044158935547,21.512107849121097,19.294612884521484,18.05770492553711,17.591581344604492,19.48794937133789,23.304237365722656,26.607440948486328,25.95502281188965,24.10572052001953,7045.958984375,7307.4111328125,7281.0732421875,6762.181640625,6009.7421875,4970.26904296875,4243.33642578125,3577.497802734375,3163.43505859375,2978.25390625,3094.55322265625,6231.47802734375,1.9416062
Kabwe,2017,261.48028564453125,215.0608673095703,112.47118377685548,31.37826156616211,3.447361946105957,0.01740854792296886,0.01222480461001396,0.2700345814228058,0.962605357170105,0.43763411045074463,80.93378448486328,71.188201904296875,22.651546478271484,23.24968910217285,21.80596351623535,21.20781898498535,19.168954849243164,18.30410385131836,17.41818618774414,19.362234115600582,23.158906936645508,26.29155921936035,25.604171752929688,23.851545333862305,7444.1865234375,7477.78173828125,7391.947265625,6616.83935546875,5960.93115234375,4975.73486328125,4308.26904296875,3694.11474609375,3253.573974609375,2997.416748046875,3170.00927734375,6363.01123046875,3.1367884
Kapiri Mposhi,2017,271.26019287109375,230.27980041503903,129.79931640625,35.12773132324219,3.954360008239746,0.18376480042934415,0.08867292106151581,0.3721866607666016,1.1653138399124146,2.43481183052063,96.40637969970705,88.35216522216797,22.686508178710938,23.313810348510746,21.854257583618164,21.38428497314453,19.219972610473633,17.93684196472168,17.540550231933594,19.39472770690918,23.098371505737305,26.21236991882324,25.556087493896484,23.849891662597656,7291.93212890625,7376.4375,7347.34130859375,7006.099609375,6495.3740234375,5605.1396484375,4840.86865234375,4174.8291015625,3744.0166015625,3698.771484375,4044.547607421875,6418.05419921875,2.5628033
Mkushi,2017,241.0730133056641,221.9007568359375,129.45111083984375,30.79077911376953,5.047161102294922,1.4113689661026,0.48098087310791016,0.8501907587051392,1.3381989002227783,3.5242786407470703,89.66388702392578,101.15453338623048,22.90403938293457,23.476953506469727,22.18391227722168,21.828725814819336,20.00590705871582,18.48334312438965,18.2761173248291,19.6108455657959,23.263683319091797,26.333438873291016,25.96025276184082,24.098575592041016,7419.23974609375,7676.294921875,7602.8173828125,7264.05419921875,6795.52392578125,6073.1455078125,5299.82080078125,4708.5029296875,3869.19189453125,3556.329345703125,4079.6845703125,6149.2529296875,3.2671978
Mumbwa,2017,267.1109924316406,252.3392791748047,106.76464080810548,35.55391311645508,3.531275987625122,0,0.11676087230443954,0.15876562893390656,1.3955118656158447,6.612370491027832,91.68509674072266,142.75523376464844,23.19925308227539,23.85686492919922,22.217002868652344,21.914648056030273,19.176557540893555,17.506332397460938,17.67692756652832,19.663028717041016,23.592594146728516,27.028554916381836,26.172943115234375,24.462827682495117,7615.99560546875,7645.47900390625,7613.89453125,7145.6591796875,6456.6181640625,5421.3505859375,4575.6435546875,3797.82275390625,3391.523193359375,3341.690185546875,3629.7265625,6757.494140625,1.8183885
Serenje,2017,218.0550079345703,215.2935485839844,159.53199768066406,36.278076171875,6.95719051361084,1.2550771236419678,0.09889941662549973,0.3603795468807221,0.25790974497795105,6.248897552490234,94.20487213134766,189.45913696289065,22.56568145751953,22.9737606048584,22.04989242553711,21.72612190246582,20.116689682006836,18.271848678588867,18.312623977661133,19.15045738220215,22.695547103881836,25.51778221130371,25.279953002929688,23.59123420715332,7637.48193359375,7607.916015625,7544.2841796875,7357.12890625,7074.24462890625,6462.2900390625,5663.8076171875,4893.01123046875,4074.960205078125,3984.306396484375,4804.990234375,6592.35546875,2.434624
Chililabombwe,2017,299.2562255859375,264.0379943847656,219.57530212402344,54.69737243652344,16.702228546142578,0.9931521415710448,0.2977173924446106,0.593157172203064,1.886314034461975,22.6704044342041,140.90127563476565,245.03318786621097,21.711406707763672,22.206844329833984,21.211406707763672,20.61368751525879,18.115966796875,16.01140785217285,16.31140899658203,18.1091251373291,21.111406326293945,23.911407470703125,23.51140594482422,22.411405563354492,7585.98291015625,7821.78955078125,7601.1787109375,7315.39794921875,6858.59521484375,5767.40478515625,4956.5322265625,4292.46044921875,4064.69287109375,4693.83203125,5128.4970703125,6696.58349609375,2.0451746
Chingola,2017,302.609619140625,265.1435241699219,210.03326416015625,56.12150192260742,13.115885734558104,0.7498105764389038,0.23217058181762695,0.6599899530410767,1.9265776872634888,20.754291534423828,141.83705139160156,224.6439208984375,21.80590057373047,22.30198097229004,21.24003219604492,20.707860946655273,18.13018226623535,16.086469650268555,16.2984676361084,18.159940719604492,21.25260353088379,24.159772872924805,23.737903594970703,22.593904495239254,7448.67236328125,7601.47607421875,7499.857421875,7293.9892578125,6684.90478515625,5696.87890625,4922.888671875,4301.93994140625,4038.7158203125,4677.65771484375,5162.9404296875,6791.962890625,2.5630524
Kalulushi,2017,306.7758483886719,266.1611328125,196.86585998535156,55.02213287353515,10.904858589172363,0.56585693359375,0.20000000298023224,0.7000000476837158,1.831713914871216,15.626855850219728,135.7758331298828,191.33453369140625,22.002429962158203,22.50242805480957,21.402429580688477,20.90243148803711,18.40485954284668,16.236572265625,16.336572647094727,18.30242919921875,21.536571502685547,24.50242805480957,24.102428436279297,22.90243148803711,7540.0302734375,7864.515625,7830.564453125,7511.35009765625,6761.69921875,5733.6357421875,4954.21630859375,4326.0888671875,3886.94580078125,4455.3837890625,5050.11083984375,6656.4482421875,2.7733805
Kitwe,2017,302.042724609375,263.0171813964844,196.79139709472656,51.37517547607422,11.296658515930176,0.5023869276046753,0.19952259957790375,0.6990451812744141,1.7004773616790771,15.094271659851074,131.05416870117188,183.32290649414065,22.199045181274418,22.699047088623047,21.600000381469727,21.100954055786133,18.801910400390625,16.50286293029785,16.603342056274414,18.50238609313965,21.801910400390625,24.70095443725586,24.300477981567383,23.099044799804688,7048.9697265625,7445.62158203125,7266.73095703125,6993.16357421875,6246.27880859375,5209.37451171875,4449.54638671875,3781.427734375,3489.022216796875,4003.21484375,4364.0546875,5963.8583984375,2.4623575
Luanshya,2017,292.16259765625,260.01251220703125,175.64976501464844,47.491661071777344,6.951409816741943,0.4951246380805969,0.14233562350273132,0.923743724822998,1.544973850250244,9.76789665222168,127.79029846191406,145.49649047851565,22.314586639404297,22.889291763305664,21.72357177734375,21.29864501953125,19.024856567382813,17.107364654541016,17.06675148010254,19.015247344970703,22.38115501403809,25.26355743408203,24.788667678833008,23.289291381835938,7306.59228515625,7586.80419921875,7372.90234375,7081.443359375,6304.73388671875,5213.7998046875,4478.3642578125,3812.504638671875,3447.39501953125,3915.060546875,4245.41845703125,5951.61865234375,2.5069788
Lufwanyama,2017,303.8377990722656,262.9981689453125,188.2984161376953,54.54885482788086,7.083688259124756,0.27556106448173523,0.05088167265057564,0.47360435128211975,1.4707214832305908,15.935014724731444,137.15350341796875,182.55474853515625,22.236896514892575,22.83242416381836,21.541105270385746,21.1064395904541,18.489898681640625,16.63233757019043,16.777156829833984,18.63822364807129,21.90209197998047,24.953521728515625,24.41728973388672,23.16376495361328,7934.0732421875,7864.72119140625,7998.48388671875,7814.0439453125,7266.13623046875,6418.18017578125,5650.10595703125,4944.3505859375,4565.4775390625,5285.70849609375,5890.025390625,7452.05908203125,2.3298743
Masaiti,2017,280.50811767578125,257.3041687011719,161.9792938232422,41.51540756225586,5.967039585113525,1.1160790920257568,0.2858559489250183,0.9551750421524048,2.0833871364593506,7.074463367462158,113.75637817382813,131.0688934326172,22.02804374694824,22.623188018798828,21.491212844848633,21.09606552124023,19.105026245117188,17.422861099243164,17.370845794677734,19.07672119140625,22.433761596679688,25.17792320251465,24.658061981201172,23.043052673339844,7826.162109375,7868.06982421875,7863.24462890625,7567.54150390625,6940.1787109375,5928.857421875,5104.2490234375,4409.0693359375,3829.94873046875,4259.03173828125,4653.77587890625,6510.53076171875,2.0453959
Mpongwe,2017,289.7864685058594,249.1233673095703,158.08111572265625,44.98365783691406,4.46958589553833,0.17205511033535004,0.05512307584285736,0.5564514398574829,1.3113772869110107,7.054599285125732,118.1284408569336,122.02017974853516,22.47587203979492,23.122987747192383,21.74387550354004,21.29030990600586,18.91938209533691,17.316463470458984,17.24497413635254,19.12310218811035,22.6165828704834,25.709548950195313,25.06538200378418,23.529813766479492,7811.4853515625,7839.0185546875,7857.7451171875,7601.21484375,7049.20751953125,6221.046875,5456.419921875,4683.60595703125,4140.36669921875,4513.58984375,5009.955078125,6942.529296875,3.6366611
Mufulira,2017,298.60791015625,260.8204345703125,206.5480499267578,50.93914031982422,13.359272956848145,0.5799686908721924,0.19908802211284635,0.5479612946510315,1.5509099960327148,17.45553207397461,129.88682556152344,202.2436065673828,22.19792938232422,22.622875213623047,21.637386322021484,21.139245986938477,18.803543090820313,16.50550651550293,16.681581497192383,18.504594802856445,21.72848892211914,24.589031219482425,24.188085556030273,23.022802352905273,7515.20166015625,7641.9892578125,7555.841796875,7339.47509765625,6840.15234375,5880.16650390625,5117.9814453125,4445.40771484375,3947.362060546875,4578.779296875,5095.189453125,6559.35546875,2.8244431
Ndola,2017,292.42657470703125,264.13909912109375,187.70262145996097,46.97869110107422,9.671693801879885,0.8769804835319519,0.18719351291656497,0.7004660367965698,1.869280457496643,12.70352840423584,123.40298461914064,172.93545532226565,22.070072174072266,22.59615135192871,21.57392120361328,21.177772521972656,19.033781051635746,16.9680233001709,17.08083152770996,18.850900650024418,22.112016677856445,24.8820858001709,24.41712188720703,22.99614906311035,6982.02490234375,7476.03515625,7276.46337890625,6831.60009765625,6013.1181640625,4833.6103515625,4109.81201171875,3561.193603515625,3274.783203125,3453.2138671875,3718.69384765625,5513.6982421875,2.3715832
Chadiza,2017,191.96104431152344,257.7888488769531,160.60372924804688,43.71455001831055,13.59763240814209,1.7584846019744873,1.1880637407302856,2.0851542949676514,0,5.909444808959961,52.911041259765625,215.60125732421875,23.37017250061035,23.66733169555664,22.586883544921875,22.278921127319336,21.13542938232422,19.686973571777344,19.540590286254883,20.176666259765625,23.94178581237793,26.34958839416504,26.333099365234375,24.848478317260746,6427.42138671875,7102.3193359375,6883.9580078125,6628.61181640625,6134.76171875,5457.037109375,4759.19580078125,4084.25146484375,3424.69921875,2813.890380859375,3347.39013671875,5293.54638671875,2.8829465
Chipata,2017,174.05348205566406,226.73916625976565,150.31288146972656,39.005096435546875,8.417835235595703,0.5372106432914734,0.38696032762527466,0.5895646810531616,0.02776606939733028,6.470826148986816,34.84333419799805,191.2732086181641,23.258535385131836,23.576440811157227,22.618968963623047,22.281339645385746,21.118497848510746,19.61028289794922,19.423992156982425,20.157651901245117,24.033960342407227,26.481151580810547,26.3627872467041,24.752521514892575,6930.31005859375,7474.35009765625,7373.1015625,6993.08837890625,6254.13720703125,5257.9150390625,4324.03662109375,3554.22314453125,3087.05126953125,2769.5107421875,3232.697509765625,5315.23876953125,2.1703718
Katete,2017,190.2414703369141,242.34263610839844,155.20669555664065,41.40972137451172,9.843753814697266,0.7791416645050049,1.665682673454285,2.7825520038604736,0.05004275217652321,3.84557032585144,77.52872467041016,214.83596801757813,23.60616874694824,23.906169891357425,22.8865966796875,22.59231948852539,21.433591842651367,19.868995666503903,19.909692764282227,20.784337997436523,24.548847198486328,27.124372482299805,26.942550659179688,25.112653732299805,6166.11279296875,6899.07861328125,6776.28369140625,6285.02099609375,5534.173828125,4619.3505859375,3829.76220703125,3216.785400390625,2877.669189453125,2607.252197265625,2804.869384765625,4631.52587890625,1.7531818
Lundazi,2017,159.24343872070313,201.72311401367188,145.68496704101565,42.433799743652344,12.047636985778809,0.6663335561752319,0.1309564858675003,0.17787306010723114,0.586519181728363,4.189244270324707,32.92802047729492,168.95425415039065,23.80588150024414,23.93453788757324,23.078968048095703,22.68312644958496,21.34014320373535,19.605335235595703,19.269332885742188,19.950239181518555,23.57513999938965,26.18938446044922,26.284414291381836,25.037832260131836,6990.34912109375,7397.66259765625,7357.41259765625,7137.23876953125,6567.6328125,5633.01025390625,4637.94091796875,3771.7392578125,3247.291748046875,3022.620849609375,3594.7265625,5561.03857421875,3.2662203
Mambwe,2017,156.82675170898438,184.1067047119141,133.4149932861328,38.41496276855469,6.036332130432129,0.16048187017440796,0.21908514201641083,0.4700498282909394,0,4.583031177520752,62.2891731262207,176.26780700683594,24.78252410888672,25.01727867126465,24.09385681152344,23.697601318359375,22.258176803588867,20.6073055267334,20.561601638793945,21.49621200561523,25.48113441467285,28.14408493041992,28.17144203186035,26.197486877441406,7668.232421875,7851.966796875,7788.7744140625,7491.55419921875,6830.01416015625,5629.59814453125,4379.33447265625,3547.51025390625,3143.414306640625,2930.990478515625,3399.725830078125,6526.17626953125,1.7288141
Nyimba,2017,187.31593322753903,213.8018341064453,139.26358032226565,35.08592987060547,6.511960506439209,0.26273074746131897,0.8527425527572632,1.7850173711776731,0.07349834591150284,2.9606330394744873,84.9188232421875,181.05291748046875,24.474124908447266,24.786714553833008,23.72538185119629,23.50017738342285,22.138715744018555,20.47295379638672,20.55612564086914,21.53727912902832,25.29827308654785,28.10846710205078,27.914451599121097,25.89937400817871,6997.47216796875,7343.39794921875,7350.68798828125,6961.3857421875,6241.8671875,5188.78369140625,4190.74951171875,3438.804443359375,3014.2041015625,2759.161376953125,2931.155517578125,5628.91259765625,1.8011197
Petauke,2017,214.20706176757813,214.92044067382813,124.16560363769533,28.95558738708496,4.972648620605469,0.5623318552970886,0.6136168241500854,1.1016138792037964,0.24382780492305756,3.677076816558838,77.580078125,136.5960235595703,25.149166107177734,25.654510498046875,24.400074005126953,24.163312911987305,22.496475219726563,20.85626220703125,20.829647064208984,21.962926864624023,25.76697158813477,28.89032745361328,28.642601013183594,26.593591690063477,7895.88818359375,7937.916015625,7940.29541015625,7628.81787109375,7119.84619140625,6214.82958984375,5048.5595703125,4097.07470703125,3393.866455078125,2957.431396484375,3237.74462890625,7037.6513671875,1.6370506
Chiengi,2017,199.7849578857422,207.61289978027344,302.4771423339844,83.107818603515625,125.76388549804688,0.5518203973770142,0,0.7463648915290833,3.742999315261841,70.229156494140625,123.43714904785156,224.18267822265625,23.233856201171875,23.357839584350582,23.133943557739254,23.643281936645508,23.31198501586914,21.92115020751953,21.33566665649414,23.545045852661133,25.350399017333984,25.355899810791016,24.23180770874023,23.5412540435791,5754.0166015625,5119.84765625,5814.83251953125,6155.21533203125,5926.54833984375,5240.46337890625,4114.70751953125,2799.656982421875,2899.76171875,4531.71630859375,4324.8828125,5815.4638671875,1.8360791
Kawambwa,2017,229.20205688476565,223.49749755859375,333.5771179199219,77.63566589355469,89.56285095214844,1.2027902603149414,0.20710594952106476,0.6412981748580933,2.0072896480560303,65.03125762939453,130.65127563476565,258.5438232421875,22.44561767578125,22.649005889892575,22.260969161987305,22.51262664794922,21.757139205932617,20.039461135864254,19.901628494262695,21.781951904296875,24.14649200439453,24.83519172668457,23.585372924804688,22.795894622802734,7700.56689453125,7713.072265625,7744.41796875,7658.6337890625,7320.87646484375,6573.72802734375,5818.48291015625,5199.54541015625,4439.7900390625,5314.86279296875,6444.3935546875,7582.21435546875,3.0571377
Mansa,2017,258.00396728515625,242.9585418701172,283.76416015625,49.67169189453125,26.728349685668945,0.355602502822876,0.1484358161687851,0.17358683049678802,1.0322275161743164,29.817636489868164,110.57301330566406,267.8305969238281,22.43071746826172,22.71688461303711,22.073150634765625,22.017478942871097,20.22572135925293,18.053512573242188,18.057336807250977,19.60331344604492,22.66924095153809,24.745290756225582,24.061569213867188,22.936628341674805,7631.97509765625,7590.63623046875,7573.689453125,7393.43896484375,7138.0576171875,6208.20751953125,5450.0771484375,4813.92431640625,4020.367919921875,4602.7197265625,5270.6904296875,7182.36328125,2.5799701
Milenge,2017,271.2655334472656,261.45263671875,273.00048828125,52.23066329956055,18.8876895904541,0.6858527660369873,0.03096269257366657,0.0357954241335392,0.559695839881897,19.133697509765625,109.63288879394533,269.5184020996094,22.603601455688477,22.94913101196289,22.25423812866211,22.10007095336914,20.20534896850586,17.872297286987305,17.983491897583008,19.39148712158203,22.61518669128418,24.985639572143555,24.508256912231445,23.24372673034668,7933.66357421875,7855.9619140625,7773.6416015625,7610.13134765625,7366.19677734375,6389.228515625,5478.5458984375,4837.6015625,4215.7294921875,4891.95068359375,5486.84375,7390.4140625,3.0636063
Mwense,2017,241.1365509033203,225.3583984375,316.63775634765625,63.12709426879883,56.65225982666016,0.7158985137939453,0.17927207052707672,0.27484074234962463,1.3844457864761353,51.99149703979492,122.21138763427734,258.69537353515625,22.56201171875,22.812686920166016,22.375459671020508,22.484535217285156,21.27182960510254,19.35089874267578,19.26751708984375,20.97395133972168,23.685394287109375,24.991546630859375,23.91280174255371,22.95895767211914,7906.51708984375,7906.3232421875,7825.9697265625,7653.89453125,7228.07177734375,6451.3779296875,5670.98779296875,5025.4921875,4201.53955078125,4869.7294921875,5810.79345703125,7526.25439453125,2.5432405
Nchelenge,2017,195.1793670654297,195.243896484375,301.4914855957031,74.25008392333984,91.00662994384766,0.1919516623020172,0.01445687282830476,0.1373211294412613,2.9071571826934814,74.18212890625,124.93280792236328,223.4722900390625,23.566774368286133,23.827939987182617,23.51205062866211,23.992284774780273,23.343130111694336,21.762025833129883,21.320798873901367,23.485143661499023,25.609134674072266,26.002948760986328,24.657499313354492,24.006126403808594,4897.82421875,4458.7177734375,5244.77294921875,5517.39990234375,6431.65380859375,5845.42626953125,4681.76318359375,3050.5556640625,3278.3720703125,3979.14697265625,3494.7373046875,5447.88720703125,2.2126985
Samfya,2017,281.72857666015625,279.8607482910156,326.94061279296875,57.21506881713867,36.8738899230957,0.5142138004302979,0.00810713600367307,0.03606982156634331,0.2102893441915512,16.388004302978516,109.10753631591795,296.23486328125,22.5347957611084,22.865718841552734,22.288978576660156,22.253023147583008,20.72472763061523,18.379878997802734,18.48265838623047,19.654417037963867,22.813220977783203,25.04859733581543,24.44426918029785,23.215349197387695,6433.421875,6206.17578125,6014.2529296875,6151.12353515625,5955.376953125,5363.05126953125,4772.04736328125,4180.99169921875,3920.717529296875,3893.9482421875,3967.6015625,5686.2197265625,3.1133325
Chongwe,2017,253.42514038085935,196.8723602294922,90.78827667236328,22.428401947021484,4.6036787033081055,0.28225669264793396,0.34350043535232544,0.6183387637138367,1.1250218152999878,0.966934621334076,74.50462341308594,98.89021301269533,24.1534423828125,24.642959594726563,23.126453399658203,22.750141143798828,20.831682205200195,19.23787498474121,18.98401260375977,20.510303497314453,24.46463203430176,27.868558883666992,27.45934677124023,25.458572387695313,7398.56591796875,7693.72265625,7716.18115234375,7315.84228515625,6834.69384765625,6077.22998046875,5303.673828125,4553.86376953125,3704.705078125,3128.590576171875,3398.236083984375,5690.66259765625,2.5745223
Kafue,2017,252.1761932373047,204.9419708251953,83.55675506591797,26.306346893310547,3.7004709243774414,0.0316741019487381,0.004766795784235,0.02657851390540599,0.6044944524765015,0.32169124484062195,78.03875732421875,90.59607696533205,23.716541290283203,24.24293327331543,22.6886043548584,22.27397727966309,20.074031829833984,18.43073272705078,18.2850341796875,20.091516494750977,24.09615898132324,27.653810501098633,27.00678825378418,25.003002166748047,7541.76806640625,7725.78173828125,7676.20068359375,7086.93505859375,6471.88134765625,5687.6103515625,4966.4521484375,4290.9033203125,3594.193603515625,3055.659912109375,3382.5517578125,6362.537109375,2.711401
Luangwa,2017,249.42169189453125,188.71974182128903,83.28015899658203,17.779356002807617,5.595855236053467,0.24195964634418488,0.2815890312194824,0.6148351430892944,0.5039318799972534,1.8702833652496336,68.77027130126953,128.27865600585938,25.826580047607425,26.302913665771484,24.82485008239746,24.424949645996097,22.45267868041992,20.68277359008789,20.55900764465332,22.048812866210938,26.119409561157227,29.560014724731445,29.35755157470703,27.271148681640625,7709.1953125,7806.9765625,7892.3095703125,7553.98828125,7035.32080078125,6331.30517578125,5450.24169921875,4505.61669921875,3705.211181640625,3068.813720703125,3303.805908203125,5384.12060546875,0.34171584
Lusaka,2017,247.44064331054688,216.8189239501953,86.93653106689453,31.189237594604492,3.4567513465881348,0.09054144471883774,0,0,0.9621657729148864,0.01891710795462131,76.94585418701172,70.13228607177734,22.647293090820313,23.23783302307129,21.90945816040039,21.418916702270508,19.228376388549805,17.80000114440918,17.437833786010742,19.23783493041992,22.966209411621097,26.556751251220703,25.756750106811523,23.937833786010746,5818.18798828125,6026.396484375,5835.16748046875,5096.36669921875,4435.5771484375,3807.7939453125,3334.045166015625,3007.55322265625,2817.579833984375,2759.140380859375,2840.758056640625,4603.88525390625,2.068691
Chama,2017,176.8065643310547,218.37742614746097,159.27670288085938,66.019073486328125,12.462214469909668,1.329556226730347,0.23840127885341644,0.13641457259655,1.180485725402832,4.220901966094971,43.59493637084961,186.18783569335935,23.43499183654785,23.008968353271484,22.541963577270508,22.21178436279297,20.782501220703125,19.38823127746582,18.88882064819336,20.14133071899414,23.192384719848633,25.370052337646484,25.509105682373047,24.377660751342773,7260.4345703125,7573.33154296875,7645.0693359375,7560.93994140625,7201.36865234375,6371.4296875,5260.94189453125,4187.25048828125,3493.96484375,3133.52099609375,3672.681640625,5954.548828125,2.3080082
Chinsali,2017,232.0917510986328,231.41746520996097,222.13491821289065,52.37212371826172,17.102783203125,0.9088610410690308,0.09372264891862868,0.1207948923110962,1.4413886070251465,8.561492919921875,89.17988586425781,246.8601531982422,22.17251968383789,22.149431228637695,21.499448776245117,21.20922088623047,20.005836486816406,18.37787818908691,18.031999588012695,19.428136825561523,22.51539421081543,24.433656692504883,24.207874298095703,22.927291870117188,7401.259765625,7251.3525390625,7236.28125,7148.02294921875,6835.5078125,6285.1484375,5620.75537109375,4794.845703125,4113.74462890625,3952.126708984375,4978.31689453125,6505.8095703125,3.8225853
Isoka,2017,182.8947601318359,264.3514709472656,161.9050750732422,113.9805145263672,19.97572898864746,1.265974044799805,0.7380407452583313,0.80872344970703125,6.559854507446289,5.491571426391602,42.30118179321289,198.31863403320313,22.291332244873047,21.786027908325195,21.364490509033203,21.07992935180664,19.867053985595703,18.659570693969727,18.16422462463379,19.58540916442871,22.340919494628903,23.98467254638672,24.248048782348633,23.11634635925293,7193.46826171875,7562.24853515625,7514.18408203125,7447.5888671875,7078.1796875,6350.2900390625,5411.28515625,4410.4033203125,3695.0771484375,3525.05224609375,4292.1044921875,5982.02099609375,3.3864493
Mpika,2017,194.0305328369141,202.27139282226565,187.3718719482422,39.70185089111328,12.06764793395996,0.29159870743751526,0.01967895030975341,0.1350776106119156,0.24319496750831604,5.210978031158447,85.41145324707031,234.78602600097656,22.838878631591797,23.083587646484375,22.283681869506836,21.90912628173828,20.578929901123047,18.76573944091797,18.565044403076172,19.45098114013672,23.04086685180664,25.552539825439453,25.329225540161133,23.77713394165039,7400.1455078125,7359.22314453125,7279.697265625,7133.2470703125,6894.30615234375,6217.7744140625,5447.3994140625,4676.6083984375,4049.774169921875,3850.85302734375,4573.26611328125,6371.7353515625,3.596173
Nakonde,2017,197.80581665039065,244.3913726806641,191.30789184570313,113.96185302734376,28.318145751953125,3.821653127670288,2.240947961807251,1.626735806465149,7.556179046630859,9.260623931884766,66.01118469238281,208.14044189453125,22.253171920776367,22.0229549407959,21.614463806152344,21.39351272583008,20.48563575744629,19.155075073242188,18.635831832885746,20.183189392089844,22.692609786987305,24.033491134643555,24.13102149963379,22.874897003173828,6836.33642578125,7046.65185546875,6945.40087890625,6722.2177734375,6381.85009765625,5587.14599609375,4660.1748046875,3874.723388671875,3360.6640625,3444.734130859375,4136.779296875,5547.24462890625,2.6028435
Chavuma,2017,322.2162170410156,317.6930236816406,180.87661743164065,76.196563720703125,4.319820404052734,0.0486905574798584,0.00474712485447526,0.0389016829431057,6.55914831161499,45.13983917236328,142.4607696533203,294.2724914550781,24.05531120300293,24.699535369873047,23.4227294921875,23.596519470214844,20.468326568603516,18.735748291015625,20.21831512451172,21.762619018554688,24.492263793945313,26.996675491333008,25.54807472229004,24.799543380737305,5943.8828125,5657.06982421875,5954.39013671875,5732.18115234375,5159.73291015625,4556.0869140625,3889.419677734375,3430.333740234375,3262.208251953125,3808.71337890625,4114.2998046875,4961.9130859375,2.190542
Kabompo,2017,340.61944580078125,299.4610595703125,179.1115264892578,77.587127685546875,5.100734710693359,0.07433543354272842,0.04926535114645958,0.113137386739254,5.933192253112793,47.88486862182617,155.31588745117188,305.65130615234375,23.301509857177734,24.068010330200195,22.66623306274414,22.793371200561523,19.731971740722656,17.978099822998047,19.18230628967285,20.86782455444336,24.09882354736328,26.91904067993164,25.252275466918945,24.367637634277344,7732.888671875,7682.26123046875,7802.65869140625,7768.92578125,7524.8642578125,7037.85791015625,6509.83056640625,5825.83447265625,4915.34521484375,5531.81591796875,5935.27490234375,7422.20751953125,2.5785322
Kasempa,2017,309.3617858886719,264.8538818359375,162.7917022705078,49.5934944152832,3.7631258964538574,2.558346895966679e-4,0.01355723291635513,0.23506931960582733,2.6895911693573,21.740243911743164,129.62408447265625,201.9046173095703,22.62872886657715,23.4061336517334,21.82782936096191,21.575862884521484,18.832584381103516,17.1772403717041,17.714691162109375,19.41509056091309,22.900135040283203,26.14919090270996,24.95497703552246,23.70398712158203,7898.76416015625,7866.3798828125,7867.1044921875,7744.48046875,7403.9658203125,6659.67578125,5896.93115234375,5046.0927734375,4366.185546875,4838.9931640625,5490.65576171875,7410.373046875,2.1785178
Mufumbwe,2017,336.6763916015625,293.94091796875,160.0548095703125,61.41035461425781,3.7074062824249263,0,0.00378827098757028,0.0244185235351324,3.2343626022338867,34.5787239074707,133.48318481445313,268.38677978515625,23.1386661529541,23.999311447143555,22.442916870117188,22.35165786743164,19.390623092651367,17.71514129638672,18.469388961791992,20.159250259399418,23.65899658203125,26.913236618041992,25.38526725769043,24.248382568359375,7761.88916015625,7675.01708984375,7738.51806640625,7619.544921875,7220.287109375,6432.2548828125,5700.734375,4849.9697265625,4234.00732421875,4889.34228515625,5185.45751953125,7379.7275390625,2.1012104
Mwinilunga,2017,274.5234680175781,247.41409301757813,236.85574340820313,90.97816467285156,8.202973365783691,0.4086608588695526,0.13276322185993197,1.8813021183013916,16.065168380737305,78.13043212890625,197.2136688232422,268.5093994140625,22.018062591552734,22.66937255859375,21.454652786254883,21.75766944885254,18.951997756958008,17.259443283081055,18.811458587646484,20.286788940429688,22.421215057373047,24.68065643310547,23.30463981628418,22.81977272033691,7797.18994140625,7749.71923828125,7849.26171875,7723.076171875,7356.48193359375,6628.94873046875,5878.43017578125,5228.47314453125,5061.94287109375,6219.0439453125,6725.20947265625,7834.36328125,3.261337
Solwezi,2017,301.2234191894531,251.17822265625,216.9183349609375,66.3405532836914,6.465389728546143,0.16367672383785248,0.05877033993601799,0.46949079632759094,4.7875285148620605,43.79425811767578,159.63978576660156,247.6298065185547,22.098709106445313,22.77762794494629,21.460134506225582,21.34083366394043,18.59532356262207,16.883670806884766,17.692535400390625,19.3046932220459,22.11827087402344,24.920408248901367,23.857622146606445,22.94625663757324,7909.732421875,7886.78564453125,7872.8271484375,7707.47998046875,7386.61572265625,6575.85009765625,5799.12451171875,5073.47998046875,4742.22509765625,5657.21533203125,6079.04638671875,7500.2158203125,1.1963223
